date,rank,product_name
2026-06-10,1,매실
2026-06-10,2,닭가슴살
2026-06-10,3,쌀20kg
2026-06-10,4,쌀10kg
2026-06-10,5,수박
2026-06-10,6,블루베리
2026-06-10,7,야콘
2026-06-10,8,오메가3
2026-06-10,9,계란
2026-06-10,10,야채도사
2026-06-10,11,감자
2026-06-10,12,참외
2026-06-10,13,오디
2026-06-10,14,카무트효소
2026-06-10,15,두유
2026-06-10,16,루테인
2026-06-10,17,생수
2026-06-10,18,올리브오일
2026-06-10,19,산딸기
2026-06-10,20,체리
