date,rank,product_name
2026-06-04,1,매실
2026-06-04,2,쌀20kg
2026-06-04,3,쌀10kg
2026-06-04,4,닭가슴살
2026-06-04,5,수박
2026-06-04,6,탄산수
2026-06-04,7,생수
2026-06-04,8,산딸기
2026-06-04,9,오메가3
2026-06-04,10,참외
2026-06-04,11,감자
2026-06-04,12,계란
2026-06-04,13,블루베리
2026-06-04,14,복숭아
2026-06-04,15,두유
2026-06-04,16,오디
2026-06-04,17,임박
2026-06-04,18,올리브오일
2026-06-04,19,완두콩
2026-06-04,20,오이
