date,rank,product_name
2026-06-09,1,매실
2026-06-09,2,쌀10kg
2026-06-09,3,닭가슴살
2026-06-09,4,쌀20kg
2026-06-09,5,오메가3
2026-06-09,6,수박
2026-06-09,7,오디
2026-06-09,8,감자
2026-06-09,9,산딸기
2026-06-09,10,히카마
2026-06-09,11,참외
2026-06-09,12,비타민c
2026-06-09,13,계란
2026-06-09,14,탄산수
2026-06-09,15,마그네슘
2026-06-09,16,올리브오일
2026-06-09,17,완두콩
2026-06-09,18,그릭요거트
2026-06-09,19,두유
2026-06-09,20,블루베리
