date,rank,product_name
2026-06-11,1,매실
2026-06-11,2,닭가슴살
2026-06-11,3,쌀20kg
2026-06-11,4,쌀10kg
2026-06-11,5,수박
2026-06-11,6,오메가3
2026-06-11,7,레드와인비니거
2026-06-11,8,감자
2026-06-11,9,루테인
2026-06-11,10,야콘
2026-06-11,11,참외
2026-06-11,12,블루베리
2026-06-11,13,오디
2026-06-11,14,레몬즙
2026-06-11,15,콜라겐
2026-06-11,16,산딸기
2026-06-11,17,탄산수
2026-06-11,18,계란
2026-06-11,19,마그네슘
2026-06-11,20,체리
