date,rank,product_name
2026-06-07,1,매실
2026-06-07,2,쌀20kg
2026-06-07,3,쌀10kg
2026-06-07,4,유산균
2026-06-07,5,콜라겐
2026-06-07,6,탄산수
2026-06-07,7,올리브오일
2026-06-07,8,오메가3
2026-06-07,9,마그네슘
2026-06-07,10,닭가슴살
2026-06-07,11,햇반
2026-06-07,12,참외
2026-06-07,13,비타민c
2026-06-07,14,수박
2026-06-07,15,레몬즙
2026-06-07,16,계란
2026-06-07,17,두유
2026-06-07,18,블루베리
2026-06-07,19,히카마
2026-06-07,20,오디
