date,rank,product_name
2026-06-17,1,매실
2026-06-17,2,쌀20kg
2026-06-17,3,쌀10kg
2026-06-17,4,수박
2026-06-17,5,닭가슴살
2026-06-17,6,오메가3
2026-06-17,7,감자
2026-06-17,8,탄산수
2026-06-17,9,생수
2026-06-17,10,신비복숭아
2026-06-17,11,블루베리
2026-06-17,12,콜라겐
2026-06-17,13,산딸기
2026-06-17,14,마그네슘
2026-06-17,15,촉촉한황치즈칩
2026-06-17,16,옥수수
2026-06-17,17,계란
2026-06-17,18,유산균
2026-06-17,19,임박
2026-06-17,20,활새우
