date,slot,rank,rank_range,product_name,source,note,is_active,product_group,sub_group,original_product_group,exclude_from_opportunity
2026-05-08,pm,21,21-50,루테인,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,22,21-50,맥심모카골드,naver_top200,브랜드상품,Y,processed,가공식품,브랜드_완제품,Y
2026-05-08,pm,23,21-50,임박,naver_top200,유통기한_임박_할인상품,Y,unknown,임박상품,임박상품,Y
2026-05-08,pm,24,21-50,정관장,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-08,pm,25,21-50,찹쌀누룽지과자,naver_top200,브랜드상품,Y,dessert,과자/간식,브랜드_완제품,Y
2026-05-08,pm,26,21-50,마그네슘,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,27,21-50,김치,naver_top200,반찬_가공식품,Y,processed,김치/절임,가공식품,N
2026-05-08,pm,28,21-50,수박,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-08,pm,29,21-50,스타벅스미니컵,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,30,21-50,비타민c,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,31,21-50,유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-08,pm,32,21-50,구운계란,naver_top200,축산_가공식품,Y,processed,축산가공,가공식품,N
2026-05-08,pm,33,21-50,포스파티딜세린,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-08,pm,34,21-50,알부민,naver_top200,건강식품,Y,health,단백질/근육,건강식품,Y
2026-05-08,pm,35,21-50,그릭요거트,naver_top200,유제품_고단백_간식,Y,dessert,간식/디저트,가공식품,N
2026-05-08,pm,36,21-50,촉촉한황치즈칩,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,37,21-50,탄산수,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,38,21-50,포켓몬빵,naver_top200,브랜드상품,Y,dessert,베이커리/디저트,브랜드_완제품,Y
2026-05-08,pm,39,21-50,계란,naver_top200,축산_가공식품,Y,meat,계란,가공식품,N
2026-05-08,pm,40,21-50,뉴케어구수한맛,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,41,21-50,블루베리,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-08,pm,42,21-50,오이,naver_top200,21~50_전량수집,Y,agri,과채류,농산물,N
2026-05-08,pm,43,21-50,암꽃게,naver_top200,21~50_전량수집,Y,seafood,갑각류,수산물,N
2026-05-08,pm,44,21-50,참외10kg,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-08,pm,45,21-50,레몬즙,naver_top200,레몬_가공식품,Y,processed,가공식품,가공식품,N
2026-05-08,pm,46,21-50,양배추즙,naver_top200,착즙_건강음료,Y,processed,가공식품,가공식품,N
2026-05-08,pm,47,21-50,찹쌀떡,naver_top200,디저트/떡,Y,dessert,떡,가공식품,N
2026-05-08,pm,48,21-50,수향미10kg,naver_top200,21~50_전량수집,Y,grain,쌀,농산물,N
2026-05-08,pm,49,21-50,김보람초콜릿,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,50,21-50,두유,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,51,51-100,냉동블루베리,naver_top200,블루베리_냉동과일,Y,processed,가공식품,가공식품,N
2026-05-08,pm,52,51-100,멸균우유,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,53,51-100,오렌지,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,54,51-100,전복,naver_top200,Top200_확장후보,Y,seafood,패류,수산물,N
2026-05-08,pm,55,51-100,대마종자유,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-08,pm,56,51-100,아몬드,naver_top200,Top200_확장후보,Y,agri,견과류,농산물,N
2026-05-08,pm,57,51-100,샤오커오라사탕,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,58,51-100,매실,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-08,pm,59,51-100,킹크랩,naver_top200,Top200_확장후보,Y,seafood,갑각류,수산물,N
2026-05-08,pm,60,51-100,프로폴리스,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,61,51-100,카라향,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,62,51-100,하루견과,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,63,51-100,콘드로이친1200,naver_top200,브랜드상품,Y,health,건강식품,브랜드_완제품,Y
2026-05-08,pm,64,51-100,마른오징어,naver_top200,수산_가공식품,Y,seafood,건어물,가공식품,N
2026-05-08,pm,65,51-100,쑥떡,naver_top200,디저트/떡,Y,dessert,떡,가공식품,N
2026-05-08,pm,66,51-100,루테인지아잔틴,naver_top200,브랜드상품,Y,health,영양제,브랜드_완제품,Y
2026-05-08,pm,67,51-100,멜라토닌,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-08,pm,68,51-100,두쫀쿠,naver_top200,디저트/떡,Y,dessert,베이커리/디저트,가공식품,N
2026-05-08,pm,69,51-100,장어,naver_top200,Top200_확장후보,Y,seafood,생선/수산물,수산물,N
2026-05-08,pm,70,51-100,비타민d,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,71,51-100,땅콩버터,naver_top200,유제품,Y,processed,스프레드/소스,가공식품,N
2026-05-08,pm,72,51-100,홍삼,naver_top200,건강식품,Y,health,건강진액,건강식품,Y
2026-05-08,pm,73,51-100,명가삼대떡집,naver_top200,브랜드상품,Y,dessert,떡,브랜드_완제품,Y
2026-05-08,pm,74,51-100,한우,naver_top200,Top200_확장후보,Y,meat,소고기,축산물,N
2026-05-08,pm,75,51-100,병아리콩,naver_top200,Top200_확장후보,Y,grain,콩/잡곡,농산물,N
2026-05-08,pm,76,51-100,락토핏유산균,naver_top200,브랜드상품,Y,health,유산균,브랜드_완제품,Y
2026-05-08,pm,77,51-100,야채도사,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,78,51-100,코엔자임q10,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-08,pm,79,51-100,버터떡,naver_top200,디저트/떡,Y,dessert,베이커리/디저트,가공식품,N
2026-05-08,pm,80,51-100,정관장에브리타임,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-08,pm,81,51-100,시오콘부,naver_top200,수산_가공식품,Y,seafood,해조류,가공식품,N
2026-05-08,pm,82,51-100,한우선물세트,naver_top200,축산_가공식품,Y,gift,정육세트,축산가공품,N
2026-05-08,pm,83,51-100,참기름,naver_top200,참깨_원재료_가공식품,Y,ingredient,오일/유지,가공식품,N
2026-05-08,pm,84,51-100,체리,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,85,51-100,간장게장,naver_top200,수산_가공식품,Y,processed,반찬/수산가공,가공식품,N
2026-05-08,pm,86,51-100,하스카프베리,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-08,pm,87,51-100,갑오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,수산물,N
2026-05-08,pm,88,51-100,비에날17유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-08,pm,89,51-100,구강유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-08,pm,90,51-100,산딸기,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,91,51-100,완두콩,naver_top200,Top200_확장후보,Y,grain,콩/잡곡,농산물,N
2026-05-08,pm,92,51-100,카누,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,93,51-100,토마토,naver_top200,Top200_확장후보,Y,agri,과채류,농산물,N
2026-05-08,pm,94,51-100,광동경옥고,naver_top200,브랜드상품,Y,health,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,95,51-100,명이나물,naver_top200,Top200_확장후보,Y,agri,엽채/나물,농산물,N
2026-05-08,pm,96,51-100,이클립스,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,97,51-100,진미채,naver_top200,수산_가공식품,Y,seafood,건어물,가공식품,N
2026-05-08,pm,98,51-100,복숭아,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,99,51-100,뼈엔엠비피mbp,naver_top200,브랜드상품,Y,health,단백질/근육,브랜드_완제품,Y
2026-05-08,pm,100,51-100,오쏘몰이뮨,naver_top200,브랜드상품,Y,health,건강식품,브랜드_완제품,Y
2026-05-08,pm,101,101-200,뉴케어당플랜,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,102,101-200,새조개,naver_top200,Top200_확장후보,Y,seafood,패류,수산물,N
2026-05-08,pm,103,101-200,오트밀,naver_top200,농산_가공식품,Y,processed,가공식품,가공식품,N
2026-05-08,pm,104,101-200,홍게,naver_top200,Top200_확장후보,Y,seafood,갑각류,수산물,N
2026-05-08,pm,105,101-200,바지락,naver_top200,Top200_확장후보,Y,seafood,패류,수산물,N
2026-05-08,pm,106,101-200,삼다수,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,107,101-200,보이차,naver_top200,음료_차커피류,Y,processed,음료/차류,차류,N
2026-05-08,pm,108,101-200,고구마,naver_top200,Top200_확장후보,Y,agri,뿌리채소,농산물,N
2026-05-08,pm,109,101-200,맥심화이트골드,naver_top200,브랜드상품,Y,processed,가공식품,브랜드_완제품,Y
2026-05-08,pm,110,101-200,멀티비타민,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,111,101-200,누룽지,naver_top200,농산_가공식품,Y,processed,가공식품,가공식품,N
2026-05-08,pm,112,101-200,라면스프,naver_top200,브랜드상품,Y,processed,간편식/반찬,브랜드_완제품,Y
2026-05-08,pm,113,101-200,고등어,naver_top200,Top200_확장후보,Y,seafood,생선/수산물,수산물,N
2026-05-08,pm,114,101-200,쭈꾸미,naver_top200,Top200_확장후보,Y,seafood,생선/수산물,수산물,N
2026-05-08,pm,115,101-200,키위,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,116,101-200,아르기닌,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-08,pm,117,101-200,종합비타민,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,118,101-200,아보카도,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-08,pm,119,101-200,초당옥수수,naver_top200,Top200_확장후보,Y,agri,시즌농산물,농산물,N
2026-05-08,pm,120,101-200,햇반,naver_top200,브랜드상품,Y,processed,간편식/반찬,브랜드_완제품,Y
2026-05-08,pm,121,101-200,노을멜론,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,122,101-200,공진단,naver_top200,브랜드상품,Y,health,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,123,101-200,양파,naver_top200,Top200_확장후보,Y,agri,뿌리채소,농산물,N
2026-05-08,pm,124,101-200,과일선물세트,naver_top200,Top200_확장후보,Y,gift,과일세트,농산물,N
2026-05-08,pm,125,101-200,오이지오이,naver_top200,반찬_가공식품,Y,processed,김치/절임,가공식품,N
2026-05-08,pm,126,101-200,cca주스,naver_top200,브랜드상품,Y,processed,음료/차류,brand,Y
2026-05-08,pm,127,101-200,애사비,naver_top200,브랜드상품,Y,health,건강식품,브랜드_완제품,Y
2026-05-08,pm,128,101-200,김치,naver_top200,반찬_가공식품,Y,processed,김치/절임,가공식품,N
2026-05-08,pm,129,101-200,두리안,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-08,pm,130,101-200,꿀,naver_top200,벌꿀_원물식품,Y,ingredient,감미료/청,농축산물,N
2026-05-08,pm,131,101-200,조선호텔김치,naver_top200,브랜드상품,Y,processed,김치/절임,브랜드_완제품,Y
2026-05-08,pm,132,101-200,딸기,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,133,101-200,옥수수,naver_top200,Top200_확장후보,Y,agri,곡물성 채소,농산물,N
2026-05-08,pm,134,101-200,닭다리살,naver_top200,Top200_확장후보,Y,meat,닭고기,축산물,N
2026-05-08,pm,135,101-200,버터,naver_top200,유제품,Y,ingredient,유제품원료,가공식품,N
2026-05-08,pm,136,101-200,청송사과,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,137,101-200,bnr17유산균,naver_top200,브랜드상품,Y,health,유산균,brand,Y
2026-05-08,pm,138,101-200,고려은단비타민c1000,naver_top200,브랜드상품,Y,health,영양제,브랜드_완제품,Y
2026-05-08,pm,139,101-200,밀크씨슬,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,140,101-200,정관장활기력,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-08,pm,141,101-200,텐텐,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,142,101-200,1등급한우,naver_top200,Top200_확장후보,Y,meat,소고기,meat,N
2026-05-08,pm,143,101-200,단백질쉐이크,naver_top200,브랜드상품,Y,health,단백질/근육,브랜드_완제품,Y
2026-05-08,pm,144,101-200,질유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-08,pm,145,101-200,생수2l,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,146,101-200,쌀,naver_top200,Top200_확장후보,Y,grain,쌀,농산물,N
2026-05-08,pm,147,101-200,검은콩두유,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,148,101-200,족발,naver_top200,축산_가공식품,Y,processed,축산가공,가공식품,N
2026-05-08,pm,149,101-200,mbp,naver_top200,건강식품,Y,health,단백질/근육,health,Y
2026-05-08,pm,150,101-200,떡,naver_top200,디저트/떡,Y,dessert,떡,가공식품,N
2026-05-08,pm,151,101-200,스승의날쿠키,naver_top200,디저트/떡,Y,gift,기념일,가공식품,N
2026-05-08,pm,152,101-200,프리바이오틱스,naver_top200,브랜드상품,Y,health,유산균,브랜드_완제품,Y
2026-05-08,pm,153,101-200,수향미,naver_top200,Top200_확장후보,Y,grain,쌀,농산물,N
2026-05-08,pm,154,101-200,방울토마토,naver_top200,Top200_확장후보,Y,agri,과채류,농산물,N
2026-05-08,pm,155,101-200,냉면,naver_top200,반찬_가공식품,Y,processed,간편식/반찬,가공식품,N
2026-05-08,pm,156,101-200,민물장어,naver_top200,Top200_확장후보,Y,seafood,생선/수산물,수산물,N
2026-05-08,pm,157,101-200,갈비탕,naver_top200,반찬_가공식품,Y,processed,가공식품,가공식품,N
2026-05-08,pm,158,101-200,글루타치온,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-08,pm,159,101-200,다크초콜릿,naver_top200,Top200_확장후보,Y,dessert,과자/간식,수입원재료,N
2026-05-08,pm,160,101-200,견과류,naver_top200,농산_가공식품,Y,agri,견과류,가공식품,N
2026-05-08,pm,161,101-200,단백질음료,naver_top200,브랜드상품,Y,health,단백질/근육,브랜드_완제품,Y
2026-05-08,pm,162,101-200,오란다,naver_top200,디저트/떡,Y,dessert,과자/간식,가공식품,N
2026-05-08,pm,163,101-200,멍게,naver_top200,Top200_확장후보,Y,seafood,갑각류,수산물,N
2026-05-08,pm,164,101-200,대게,naver_top200,Top200_확장후보,Y,seafood,갑각류,수산물,N
2026-05-08,pm,165,101-200,봄나물종류,naver_top200,Top200_확장후보,Y,agri,엽채/나물,농산물,N
2026-05-08,pm,166,101-200,오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,수산물,N
2026-05-08,pm,167,101-200,커피믹스,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,168,101-200,황태채,naver_top200,수산_가공식품,Y,seafood,건어물,가공식품,N
2026-05-08,pm,169,101-200,반건조오징어,naver_top200,수산_가공식품,Y,seafood,건어물,가공식품,N
2026-05-08,pm,170,101-200,호두,naver_top200,Top200_확장후보,Y,agri,견과류,농산물,N
2026-05-08,pm,171,101-200,쏘팔메토,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,172,101-200,취나물,naver_top200,Top200_확장후보,Y,agri,엽채/나물,농산물,N
2026-05-08,pm,173,101-200,당근,naver_top200,Top200_확장후보,Y,agri,뿌리채소,농산물,N
2026-05-08,pm,174,101-200,답례품,naver_top200,시즌_기념일,Y,gift,기념일,기념일,Y
2026-05-08,pm,175,101-200,두릅,naver_top200,Top200_확장후보,Y,agri,엽채/나물,농산물,N
2026-05-08,pm,176,101-200,리포좀글루타치온,naver_top200,브랜드상품,Y,health,영양제,브랜드_완제품,Y
2026-05-08,pm,177,101-200,흑염소진액,naver_top200,건강식품,Y,health,건강진액,건강식품,Y
2026-05-08,pm,178,101-200,침향환,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-08,pm,179,101-200,커큐민,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,180,101-200,포카리스웨트,naver_top200,브랜드상품,Y,processed,가공식품,브랜드_완제품,Y
2026-05-08,pm,181,101-200,귀리,naver_top200,Top200_확장후보,Y,grain,곡물,농산물,N
2026-05-08,pm,182,101-200,상황버섯쌀,naver_top200,농산_가공식품,Y,grain,쌀,가공식품,N
2026-05-08,pm,183,101-200,자두,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,184,101-200,김치,naver_top200,반찬_가공식품,Y,processed,김치/절임,가공식품,N
2026-05-08,pm,185,101-200,고추장,naver_top200,농산_가공식품,Y,processed,장류/소스,가공식품,N
2026-05-08,pm,186,101-200,마그네슘영양제,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,187,101-200,고큐텐,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-08,pm,188,101-200,냉면육수,naver_top200,반찬_가공식품,Y,processed,간편식/반찬,가공식품,N
2026-05-08,pm,189,101-200,모로오렌지,naver_top200,브랜드상품,Y,health,건강식품,브랜드_완제품,Y
2026-05-08,pm,190,101-200,믹스커피,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,191,101-200,삼겹살,naver_top200,Top200_확장후보,Y,meat,돼지고기,축산물,N
2026-05-08,pm,192,101-200,어버이날케이크,naver_top200,시즌_기념일,Y,gift,기념일,기념일,Y
2026-05-08,pm,193,101-200,고래사어묵,naver_top200,브랜드상품,Y,brand,브랜드_완제품,브랜드_완제품,Y
2026-05-08,pm,194,101-200,곱창김,naver_top200,수산_가공식품,Y,seafood,해조류,가공식품,N
2026-05-08,pm,195,101-200,천혜향,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-08,pm,196,101-200,카네이션떡,naver_top200,디저트/떡,Y,gift,기념일,가공식품,N
2026-05-08,pm,197,101-200,경옥고,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-08,pm,198,101-200,무늬오징어,naver_top200,Top200_확장후보,Y,seafood,건어물,수산물,N
2026-05-08,pm,199,101-200,생수500,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-08,pm,200,101-200,햇감자,naver_top200,Top200_확장후보,Y,agri,뿌리채소,농산물,N
2026-05-09,pm,21,21-50,비타민c,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,22,21-50,포켓몬빵,naver_top200,브랜드상품,Y,dessert,베이커리/디저트,브랜드_완제품,Y
2026-05-09,pm,23,21-50,매실,naver_top200,21~50_전량수집,Y,agri,농산물 원물,농산물,N
2026-05-09,pm,24,21-50,카무트효소,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-09,pm,25,21-50,유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-09,pm,26,21-50,체리,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-09,pm,27,21-50,그릭요거트,naver_top200,유제품_고단백_간식,Y,dessert,간식/디저트,가공식품,N
2026-05-09,pm,28,21-50,탄산수,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-09,pm,29,21-50,루테인,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,30,21-50,레몬즙,naver_top200,레몬_가공식품,Y,processed,가공식품,가공식품,N
2026-05-09,pm,31,21-50,참외10kg,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-09,pm,32,21-50,꽃게,naver_top200,21~50_전량수집,Y,seafood,갑각류,수산물,N
2026-05-09,pm,33,21-50,오이,naver_top200,21~50_전량수집,Y,agri,과채류,농산물,N
2026-05-09,pm,34,21-50,망고,naver_top200,21~50_전량수집,Y,agri,농산물 원물,농산물,N
2026-05-09,pm,35,21-50,카네이션쿠키,naver_top200,디저트/떡,Y,gift,기념일,가공식품,N
2026-05-09,pm,36,21-50,맥심모카골드,naver_top200,브랜드상품,Y,processed,가공식품,브랜드_완제품,Y
2026-05-09,pm,37,21-50,임박,naver_top200,유통기한_임박_할인상품,Y,unknown,임박상품,임박상품,Y
2026-05-09,pm,38,21-50,멸균우유,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-09,pm,39,21-50,블루베리,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-09,pm,40,21-50,콘드로이친1200,naver_top200,브랜드상품,Y,health,건강식품,브랜드_완제품,Y
2026-05-09,pm,41,21-50,구운게란,naver_top200,축산_가공식품,Y,processed,축산가공,가공식품,N
2026-05-09,pm,42,21-50,촉촉한황치즈칩,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,43,21-50,두유,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-09,pm,44,21-50,쑥떡,naver_top200,디저트/떡,Y,dessert,떡,가공식품,N
2026-05-09,pm,45,21-50,뉴케어구수한맛,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,46,21-50,하루견과,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,47,21-50,병아리콩,naver_top200,21~50_전량수집,Y,grain,콩/잡곡,농산물,N
2026-05-09,pm,48,21-50,오렌지,naver_top200,21~50_전량수집,Y,agri,과일,농산물,N
2026-05-09,pm,49,21-50,뼈엔엠비피mbp,naver_top200,브랜드상품,Y,health,단백질/근육,브랜드_완제품,Y
2026-05-09,pm,50,21-50,정관장에브리타임,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-09,pm,51,51-100,포스파티딜세린,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-09,pm,52,51-100,명이나물,naver_top200,Top200_확장후보,Y,agri,엽채/나물,농산물,N
2026-05-09,pm,53,51-100,계란,naver_top200,축산_가공식품,Y,meat,계란,가공식품,N
2026-05-09,pm,54,51-100,냉동블루베리,naver_top200,블루베리_냉동과일,Y,processed,가공식품,가공식품,N
2026-05-09,pm,55,51-100,멜라토닌,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-09,pm,56,51-100,수향미10kg,naver_top200,Top200_확장후보,Y,grain,쌀,농산물,N
2026-05-09,pm,57,51-100,bnr17유산균,naver_top200,브랜드상품,Y,health,유산균,brand,Y
2026-05-09,pm,58,51-100,인삼다당체,naver_top200,건강식품,Y,health,건강식품,건강식품,Y
2026-05-09,pm,59,51-100,캡슐레이션효소,naver_top200,브랜드상품,Y,health,건강식품,브랜드_완제품,Y
2026-05-09,pm,60,51-100,멀티비타민,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,61,51-100,밀크씨슬,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,62,51-100,양배추즙,naver_top200,착즙_건강음료,Y,processed,가공식품,가공식품,N
2026-05-09,pm,63,51-100,아몬드,naver_top200,Top200_확장후보,Y,agri,견과류,농산물,N
2026-05-09,pm,64,51-100,땅콩버터,naver_top200,유제품,Y,processed,스프레드/소스,가공식품,N
2026-05-09,pm,65,51-100,명가삼대떡집,naver_top200,브랜드상품,Y,dessert,떡,브랜드_완제품,Y
2026-05-09,pm,66,51-100,암꽃게,naver_top200,Top200_확장후보,Y,seafood,갑각류,수산물,N
2026-05-09,pm,67,51-100,샤오커오라사탕,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,68,51-100,정관장,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
2026-05-09,pm,69,51-100,조선호텔김치,naver_top200,브랜드상품,Y,processed,김치/절임,브랜드_완제품,Y
2026-05-09,pm,70,51-100,프로폴리스,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,71,51-100,카라향,naver_top200,Top200_확장후보,Y,agri,과일,농산물,N
2026-05-09,pm,72,51-100,견과류,naver_top200,농산_가공식품,Y,agri,견과류,가공식품,N
2026-05-09,pm,73,51-100,고추장,naver_top200,농산_가공식품,Y,processed,장류/소스,가공식품,N
2026-05-09,pm,74,51-100,눈영양제,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,75,51-100,이클립스,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,76,51-100,도삭면,naver_top200,Top200_확장후보,Y,processed,면류,가공식품,N
2026-05-09,pm,77,51-100,궁채,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-09,pm,78,51-100,알부민,naver_top200,건강식품,Y,health,단백질/근육,건강식품,Y
2026-05-09,pm,79,51-100,비타민d,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,80,51-100,야채도사,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,81,51-100,보이차,naver_top200,음료_차커피류,Y,processed,음료/차류,차류,N
2026-05-09,pm,82,51-100,비에날17유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-09,pm,83,51-100,비타민k2,naver_top200,건강식품,Y,health,영양제,건강식품,Y
2026-05-09,pm,84,51-100,버터떡,naver_top200,디저트/떡,Y,dessert,베이커리/디저트,가공식품,N
2026-05-09,pm,85,51-100,카누,naver_top200,브랜드상품,Y,processed,음료/차류,브랜드_완제품,Y
2026-05-09,pm,86,51-100,삼다수,naver_top200,브랜드상품,Y,brand,브랜드/완제품,브랜드_완제품,Y
2026-05-09,pm,87,51-100,두리안,naver_top200,Top200_확장후보,Y,agri,농산물 원물,농산물,N
2026-05-09,pm,88,51-100,네스프레소호환캡슐,naver_top200,브랜드상품,Y,brand,브랜드_완제품,브랜드_완제품,Y
2026-05-09,pm,89,51-100,단백질음료,naver_top200,브랜드상품,Y,health,단백질/근육,브랜드_완제품,Y
2026-05-09,pm,90,51-100,김치,naver_top200,반찬_가공식품,Y,processed,김치/절임,가공식품,N
2026-05-09,pm,91,51-100,구강유산균,naver_top200,건강식품,Y,health,유산균,건강식품,Y
2026-05-09,pm,92,51-100,루테인지아잔틴,naver_top200,브랜드상품,Y,health,영양제,브랜드_완제품,Y
2026-05-09,pm,93,51-100,코엔자임q10,naver_top200,브랜드상품,Y,health,건강진액,브랜드_완제품,Y
