date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-06-05,pm,rising,naver_top200,쌀,쌀,83,51-100,133.0,50.0,up,▲ 50단계,N,N,2026-06-04,pm,133.0,1.0,7,14,44,59,196,113.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 44일 연속 등장,WARMING,high,관찰 강화,"쌀은 관심 형성 구간에 있는 후보입니다. 현재 83위이며, 순위 변화는 ▲ 50단계입니다.",grain,쌀,농산물,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,양배추즙,양배추즙,41,21-50,64.0,23.0,up,▲ 23단계,N,N,2026-06-04,pm,64.0,1.0,7,14,44,41,96,36.0,NAVER_RISING_FAST,91.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 44일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"양배추즙은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 7일 등장했습니다.",processed,가공식품,가공식품,N,,21~50_전량수집
2026-06-05,pm,rising,naver_top200,참기름,참기름,52,51-100,178.0,126.0,up,▲ 126단계,N,N,2026-06-04,pm,178.0,1.0,7,14,44,45,178,40.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 44일 연속 등장,WARMING,high,관찰 강화,"참기름은 관심 형성 구간에 있는 후보입니다. 현재 52위이며, 순위 변화는 ▲ 126단계입니다.",ingredient,오일/유지,가공식품,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,땅콩버터,땅콩버터,81,51-100,117.0,36.0,up,▲ 36단계,N,N,2026-06-04,pm,117.0,1.0,6,13,5,76,155,56.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"땅콩버터은 관심 형성 구간에 있는 후보입니다. 현재 81위이며, 순위 변화는 ▲ 36단계입니다.",processed,스프레드/소스,가공식품,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,미숫가루,미숫가루,91,51-100,126.0,35.0,up,▲ 35단계,N,N,2026-06-04,pm,126.0,1.0,7,14,24,79,195,61.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 24일 연속 등장,WARMING,high,관찰 강화,"미숫가루은 관심 형성 구간에 있는 후보입니다. 현재 91위이며, 순위 변화는 ▲ 35단계입니다.",processed,곡물가공/분말,가공식품,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,반건조오징어,반건조오징어,76,51-100,168.0,92.0,up,▲ 92단계,N,N,2026-06-04,pm,168.0,1.0,4,7,3,76,178,82.0,NAVER_WARMING_FAST,85.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"반건조오징어은 관심 형성 구간에 있는 후보입니다. 현재 76위이며, 순위 변화는 ▲ 92단계입니다.",seafood,건어물,가공식품,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,황매실,황매실,79,51-100,111.0,32.0,up,▲ 32단계,N,N,2026-06-04,pm,111.0,1.0,6,6,6,75,144,45.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 6일 연속 등장,WARMING,high,관찰 강화,"황매실은 관심 형성 구간에 있는 후보입니다. 현재 79위이며, 순위 변화는 ▲ 32단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,마늘,마늘,46,21-50,89.0,43.0,up,▲ 43단계,N,N,2026-06-04,pm,89.0,1.0,7,13,13,46,198,3.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 7일 중 7일 등장 · 13일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"마늘은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 46위이며, 최근 7일 중 7일 등장했습니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-06-05,pm,rising,naver_top200,차전자피,차전자피,100,51-100,138.0,38.0,up,▲ 38단계,N,N,2026-06-04,pm,138.0,1.0,4,6,3,73,183,55.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"차전자피은 관심 형성 구간에 있는 후보입니다. 현재 100위이며, 순위 변화는 ▲ 38단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-06-05,pm,rising,naver_top200,매실10kg,매실10kg,88,51-100,147.0,59.0,up,▲ 59단계,N,N,2026-06-04,pm,147.0,1.0,5,5,5,88,177,17.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 5일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"매실10kg은 관심 형성 구간에 있는 후보입니다. 현재 88위이며, 순위 변화는 ▲ 59단계입니다.",agri,과일,농산물,N,,Top200_확장후보
