date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-06-09,pm,rising,naver_top200,21,21-50,생수,21~50_전량수집,processed,음료/차류,Y,33.01587,58.89929
2026-06-09,pm,rising,naver_top200,22,21-50,콜라겐,21~50_전량수집,health,영양제,Y,21.91609,57.84543
2026-06-09,pm,rising,naver_top200,23,21-50,창억떡,21~50_전량수집,dessert,떡,Y,90.10204,57.72833
2026-06-09,pm,rising,naver_top200,24,21-50,사과,21~50_전량수집,agri,과일,N,33.20861,53.04449
2026-06-09,pm,rising,naver_top200,25,21-50,콘드로이친,21~50_전량수집,health,건강식품,Y,42.29024,52.6932
2026-06-09,pm,rising,naver_top200,26,21-50,하루견과,21~50_전량수집,brand,브랜드/완제품,Y,38.94129,71.15689
2026-06-09,pm,rising,naver_top200,27,21-50,복분자,21~50_전량수집,agri,과일,N,66.24737,70.52297
2026-06-09,pm,rising,naver_top200,28,21-50,살구,21~50_전량수집,agri,과일,N,54.53354,70.04754
2026-06-09,pm,rising,naver_top200,29,21-50,레몬즙,21~50_전량수집,processed,가공식품,N,49.0828,68.62123
2026-06-09,pm,rising,naver_top200,30,21-50,궁채,21~50_전량수집,agri,농산물 원물,N,64.33438,68.46275
2026-06-09,pm,rising,naver_top200,31,21-50,마늘,21~50_전량수집,agri,뿌리채소,N,17.5976,77.90055
2026-06-09,pm,rising,naver_top200,32,21-50,냉동블루베리,21~50_전량수집,processed,가공식품,N,18.73753,77.53222
2026-06-09,pm,rising,naver_top200,33,21-50,구강유산균m18,21~50_전량수집,health,유산균,Y,41.23681,76.61141
2026-06-09,pm,rising,naver_top200,34,21-50,다슬기,21~50_전량수집,seafood,패류,N,18.79452,76.24309
2026-06-09,pm,rising,naver_top200,35,21-50,루테인,21~50_전량수집,health,영양제,Y,19.54972,76.24309
2026-06-09,pm,rising,naver_top200,36,21-50,초당옥수수,21~50_전량수집,agri,시즌농산물,N,100.0,78.96749
2026-06-09,pm,rising,naver_top200,37,21-50,체리,21~50_전량수집,agri,과일,N,27.55413,78.20267
2026-06-09,pm,rising,naver_top200,38,21-50,임박,21~50_전량수집,unknown,임박상품,Y,5.11491,77.43785
2026-06-09,pm,rising,naver_top200,39,21-50,멸균우유,21~50_전량수집,processed,음료/차류,Y,14.87976,77.05544
2026-06-09,pm,rising,naver_top200,40,21-50,야콘,21~50_전량수집,agri,뿌리채소,N,28.63026,75.71701
2026-06-09,pm,rising,naver_top200,41,21-50,참외10kg,21~50_전량수집,agri,과일,N,18.3949,45.41284
2026-06-09,pm,rising,naver_top200,42,21-50,구운계란,21~50_전량수집,processed,축산가공,N,58.54777,45.29816
2026-06-09,pm,rising,naver_top200,43,21-50,마늘쫑,21~50_전량수집,agri,엽채/나물,N,51.13375,45.18348
2026-06-09,pm,rising,naver_top200,44,21-50,유산균,21~50_전량수집,health,유산균,Y,93.83439,44.72477
2026-06-09,pm,rising,naver_top200,45,21-50,홍감자,21~50_전량수집,agri,뿌리채소,N,43.28662,44.72477
