date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-06-06,pm,rising,naver_top200,홍감자,홍감자,37,21-50,78.0,41.0,up,▲ 41단계,N,N,2026-06-05,pm,78.0,1.0,7,11,10,36,189,38.0,NAVER_RISING_FAST,96.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 10일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"홍감자은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 37위이며, 최근 7일 중 7일 등장했습니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-06-06,pm,rising,naver_top200,자두,자두,50,21-50,113.0,63.0,up,▲ 63단계,N,N,2026-06-05,pm,113.0,1.0,7,14,20,50,180,16.0,NAVER_RISING_FAST,93.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 20일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"자두은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 50위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-06-06,pm,rising,naver_top200,비정제원당,비정제원당,63,51-100,141.0,78.0,up,▲ 78단계,N,N,2026-06-05,pm,141.0,1.0,7,13,13,63,186,51.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 13일 연속 등장,WARMING,high,관찰 강화,"비정제원당은 관심 형성 구간에 있는 후보입니다. 현재 63위이며, 순위 변화는 ▲ 78단계입니다.",ingredient,감미료/청,가공식품,N,,Top200_확장후보
2026-06-06,pm,rising,naver_top200,완두콩,완두콩,23,21-50,56.0,33.0,up,▲ 33단계,N,N,2026-06-05,pm,56.0,1.0,6,8,2,23,56,33.0,NAVER_RISING_FAST,88.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장,PRIORITY,high,시장 데이터 확인 필요,"완두콩은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 23위이며, 최근 7일 중 6일 등장했습니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-06-06,pm,rising,naver_top200,개복숭아,개복숭아,87,51-100,163.0,76.0,up,▲ 76단계,N,N,2026-06-05,pm,163.0,1.0,6,6,3,87,163,73.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"개복숭아은 관심 형성 구간에 있는 후보입니다. 현재 87위이며, 순위 변화는 ▲ 76단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-06-06,pm,rising,naver_top200,매실10kg,매실10kg,58,51-100,88.0,30.0,up,▲ 30단계,N,N,2026-06-05,pm,88.0,1.0,6,6,6,58,177,89.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 6일 연속 등장,WARMING,high,관찰 강화,"매실10kg은 관심 형성 구간에 있는 후보입니다. 현재 58위이며, 순위 변화는 ▲ 30단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-06-06,pm,rising,naver_top200,두리안,두리안,56,51-100,173.0,117.0,up,▲ 117단계,N,N,2026-06-05,pm,173.0,1.0,6,13,2,56,173,117.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장,WARMING,high,관찰 강화,"두리안은 관심 형성 구간에 있는 후보입니다. 현재 56위이며, 순위 변화는 ▲ 117단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-06-06,pm,rising,naver_top200,오렌지,오렌지,59,51-100,124.0,65.0,up,▲ 65단계,N,N,2026-06-05,pm,124.0,1.0,7,14,45,46,124,24.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 45일 연속 등장,WARMING,high,관찰 강화,"오렌지은 관심 형성 구간에 있는 후보입니다. 현재 59위이며, 순위 변화는 ▲ 65단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-06-06,pm,rising,naver_top200,깐매실,깐매실,46,21-50,58.0,12.0,up,▲ 12단계,N,N,2026-06-05,pm,58.0,1.0,6,12,5,46,148,22.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 6일 등장 · 5일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"깐매실은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 46위이며, 최근 7일 중 6일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-06-06,pm,rising,naver_top200,마늘,마늘,41,21-50,46.0,5.0,up,▲ 5단계,N,N,2026-06-05,pm,46.0,1.0,7,14,14,41,198,48.0,NAVER_RISING_FAST,81.0,Top20 진입 직전 구간 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 14일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"마늘은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 7일 등장했습니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
