product_name,period,search_ratio,search_keywords
bnr17유산균,2026-05-27,46.43954,bnr17유산균
bnr17유산균,2026-05-28,40.10053,bnr17유산균
bnr17유산균,2026-05-29,24.37866,bnr17유산균
bnr17유산균,2026-05-30,59.39681,bnr17유산균
bnr17유산균,2026-05-31,42.05529,bnr17유산균
bnr17유산균,2026-06-01,41.72018,bnr17유산균
bnr17유산균,2026-06-02,64.31164,bnr17유산균
bnr17유산균,2026-06-03,58.58698,bnr17유산균
bnr17유산균,2026-06-04,49.95811,bnr17유산균
bnr17유산균,2026-06-05,24.90924,bnr17유산균
bnr17유산균,2026-06-06,29.82407,bnr17유산균
bnr17유산균,2026-06-07,41.10583,bnr17유산균
bnr17유산균,2026-06-08,57.58168,bnr17유산균
bnr17유산균,2026-06-09,49.98603,bnr17유산균
cca주스,2026-05-27,10.85946,cca주스
cca주스,2026-05-28,11.73054,cca주스
cca주스,2026-05-29,11.09175,cca주스
cca주스,2026-05-30,11.38211,cca주스
cca주스,2026-05-31,11.99186,cca주스
cca주스,2026-06-01,10.71428,cca주스
cca주스,2026-06-02,10.85946,cca주스
cca주스,2026-06-03,18.81533,cca주스
cca주스,2026-06-04,15.73751,cca주스
cca주스,2026-06-05,13.00813,cca주스
cca주스,2026-06-06,12.22415,cca주스
cca주스,2026-06-07,12.89198,cca주스
cca주스,2026-06-08,13.61788,cca주스
cca주스,2026-06-09,14.45993,cca주스
la갈비,2026-05-27,31.53208,la갈비
la갈비,2026-05-28,34.17255,la갈비
la갈비,2026-05-29,31.90052,la갈비
la갈비,2026-05-30,32.08474,la갈비
la갈비,2026-05-31,35.40067,la갈비
la갈비,2026-06-01,34.6945,la갈비
la갈비,2026-06-02,34.87872,la갈비
la갈비,2026-06-03,32.08474,la갈비
la갈비,2026-06-04,30.91802,la갈비
la갈비,2026-06-05,25.54498,la갈비
la갈비,2026-06-06,27.01872,la갈비
la갈비,2026-06-07,28.7995,la갈비
la갈비,2026-06-08,31.07153,la갈비
la갈비,2026-06-09,34.29536,la갈비
간장게장,2026-05-27,85.00894,간장게장
간장게장,2026-05-28,75.74239,간장게장
간장게장,2026-05-29,67.44186,간장게장
간장게장,2026-05-30,87.40608,간장게장
간장게장,2026-05-31,100,간장게장
간장게장,2026-06-01,83.72093,간장게장
간장게장,2026-06-02,81.7889,간장게장
간장게장,2026-06-03,91.01967,간장게장
간장게장,2026-06-04,70.805,간장게장
간장게장,2026-06-05,64.86583,간장게장
간장게장,2026-06-06,90.37567,간장게장
간장게장,2026-06-07,93.16636,간장게장
간장게장,2026-06-08,85.54561,간장게장
간장게장,2026-06-09,78.21109,간장게장
갈색설탕15kg,2026-05-27,7.8496,갈색설탕15kg
갈색설탕15kg,2026-05-28,7.71767,갈색설탕15kg
갈색설탕15kg,2026-05-29,7.65171,갈색설탕15kg
갈색설탕15kg,2026-05-30,9.30079,갈색설탕15kg
갈색설탕15kg,2026-05-31,10.3562,갈색설탕15kg
갈색설탕15kg,2026-06-01,11.87335,갈색설탕15kg
갈색설탕15kg,2026-06-02,9.49868,갈색설탕15kg
갈색설탕15kg,2026-06-03,11.80738,갈색설탕15kg
갈색설탕15kg,2026-06-04,12.46701,갈색설탕15kg
갈색설탕15kg,2026-06-05,10.55408,갈색설탕15kg
갈색설탕15kg,2026-06-06,14.11609,갈색설탕15kg
갈색설탕15kg,2026-06-07,16.55672,갈색설탕15kg
갈색설탕15kg,2026-06-08,14.05013,갈색설탕15kg
갈색설탕15kg,2026-06-09,18.27176,갈색설탕15kg
감자,2026-05-27,36.07471,감자
감자,2026-05-28,34.90381,감자
감자,2026-05-29,31.6281,감자
감자,2026-05-30,29.43964,감자
감자,2026-05-31,33.84443,감자
감자,2026-06-01,39.11346,감자
감자,2026-06-02,36.59046,감자
감자,2026-06-03,34.66685,감자
감자,2026-06-04,36.91106,감자
감자,2026-06-05,35.83774,감자
감자,2026-06-06,35.25229,감자
감자,2026-06-07,40.68859,감자
감자,2026-06-08,43.54613,감자
감자,2026-06-09,46.45943,감자
갑오징어,2026-05-27,74.72234,갑오징어
갑오징어,2026-05-28,83.60728,갑오징어
갑오징어,2026-05-29,70.23545,갑오징어
갑오징어,2026-05-30,73.87827,갑오징어
갑오징어,2026-05-31,100,갑오징어
갑오징어,2026-06-01,83.20746,갑오징어
갑오징어,2026-06-02,85.60639,갑오징어
갑오징어,2026-06-03,87.51665,갑오징어
갑오징어,2026-06-04,77.65437,갑오징어
갑오징어,2026-06-05,74.81119,갑오징어
갑오징어,2026-06-06,92.40337,갑오징어
갑오징어,2026-06-07,78.54286,갑오징어
갑오징어,2026-06-08,80.231,갑오징어
갑오징어,2026-06-09,72.94535,갑오징어
개복숭아,2026-05-27,19.29166,개복숭아
개복숭아,2026-05-28,21.33333,개복숭아
개복숭아,2026-05-29,22.875,개복숭아
개복숭아,2026-05-30,26.45833,개복숭아
개복숭아,2026-05-31,28.75,개복숭아
개복숭아,2026-06-01,27.70833,개복숭아
개복숭아,2026-06-02,27.08333,개복숭아
개복숭아,2026-06-03,29.83333,개복숭아
개복숭아,2026-06-04,30.04166,개복숭아
개복숭아,2026-06-05,28.54166,개복숭아
개복숭아,2026-06-06,39.70833,개복숭아
개복숭아,2026-06-07,41.625,개복숭아
개복숭아,2026-06-08,39.58333,개복숭아
개복숭아,2026-06-09,39.25,개복숭아
검은콩두유,2026-05-27,54.37731,검은콩두유
검은콩두유,2026-05-28,57.02836,검은콩두유
검은콩두유,2026-05-29,49.26017,검은콩두유
검은콩두유,2026-05-30,55.91861,검은콩두유
검은콩두유,2026-05-31,60.35758,검은콩두유
검은콩두유,2026-06-01,64.9815,검은콩두유
검은콩두유,2026-06-02,69.60542,검은콩두유
검은콩두유,2026-06-03,59.06288,검은콩두유
검은콩두유,2026-06-04,50.98643,검은콩두유
검은콩두유,2026-06-05,45.31442,검은콩두유
검은콩두유,2026-06-06,42.35511,검은콩두유
검은콩두유,2026-06-07,53.51418,검은콩두유
검은콩두유,2026-06-08,62.14549,검은콩두유
검은콩두유,2026-06-09,61.77558,검은콩두유
견과류,2026-05-27,48.5358,견과류
견과류,2026-05-28,47.17309,견과류
견과류,2026-05-29,41.57726,견과류
견과류,2026-05-30,37.17019,견과류
견과류,2026-05-31,46.70919,견과류
견과류,2026-06-01,56.6541,견과류
견과류,2026-06-02,47.608,견과류
견과류,2026-06-03,45.49144,견과류
견과류,2026-06-04,50.13047,견과류
견과류,2026-06-05,44.82458,견과류
견과류,2026-06-06,36.82226,견과류
견과류,2026-06-07,44.79559,견과류
견과류,2026-06-08,54.33458,견과류
견과류,2026-06-09,59.78544,견과류
계란,2026-05-27,65.96335,계란
계란,2026-05-28,51.82306,계란
계란,2026-05-29,38.8858,계란
계란,2026-05-30,37.66426,계란
계란,2026-05-31,58.4305,계란
계란,2026-06-01,82.12104,계란
계란,2026-06-02,69.77605,계란
계란,2026-06-03,60.9106,계란
계란,2026-06-04,65.46363,계란
계란,2026-06-05,59.81861,계란
계란,2026-06-06,49.8982,계란
계란,2026-06-07,77.16083,계란
계란,2026-06-08,100,계란
계란,2026-06-09,81.82491,계란
계란30구,2026-05-27,36.1849,계란30구
계란30구,2026-05-28,31.13708,계란30구
계란30구,2026-05-29,20.35069,계란30구
계란30구,2026-05-30,20.19128,계란30구
계란30구,2026-05-31,35.75982,계란30구
계란30구,2026-06-01,46.33368,계란30구
계란30구,2026-06-02,31.72157,계란30구
계란30구,2026-06-03,35.44102,계란30구
계란30구,2026-06-04,35.86609,계란30구
계란30구,2026-06-05,24.07013,계란30구
계란30구,2026-06-06,27.09883,계란30구
계란30구,2026-06-07,45.43039,계란30구
계란30구,2026-06-08,50.69075,계란30구
계란30구,2026-06-09,49.04357,계란30구
고구마,2026-05-27,50.82632,고구마
고구마,2026-05-28,46.6222,고구마
고구마,2026-05-29,38.21397,고구마
고구마,2026-05-30,39.08379,고구마
