product_name,reason
생수,excluded_or_not_target
콜라겐,excluded_or_not_target
창억떡,excluded_or_not_target
콘드로이친,excluded_or_not_target
하루견과,excluded_or_not_target
레몬즙,no_goods_code_match
궁채,no_goods_code_match
구강유산균m18,excluded_or_not_target
루테인,excluded_or_not_target
초당옥수수,no_goods_code_match
임박,excluded_or_not_target
멸균우유,excluded_or_not_target
구운계란,no_goods_code_match
유산균,excluded_or_not_target
뉴케어,excluded_or_not_target
오레오bts,excluded_or_not_target
장사의신쇼핑몰,excluded_or_not_target
조선호텔김치,excluded_or_not_target
황매실,no_goods_code_match
하이퍼셀대마종자유,excluded_or_not_target
카무트효소,excluded_or_not_target
찹쌀누룽지과자,excluded_or_not_target
맥심모카골드,excluded_or_not_target
냉면,no_goods_code_match
야채도사,excluded_or_not_target
수향미10kg,no_goods_code_match
알부민,excluded_or_not_target
콘드로이친1200,excluded_or_not_target
커큐민,excluded_or_not_target
견과류,no_goods_code_match
뉴케어구수한맛,excluded_or_not_target
생새우,no_goods_code_match
깐매실,no_goods_code_match
멜라토닌,excluded_or_not_target
대마종자유,excluded_or_not_target
비정제원당,no_goods_code_match
토마토즙,no_goods_code_match
간장게장,no_goods_code_match
김치,no_goods_code_match
활새우,no_goods_code_match
링티,excluded_or_not_target
단백질음료,excluded_or_not_target
포카리스웨트,excluded_or_not_target
마카,excluded_or_not_target
비에날17유산균,excluded_or_not_target
포스파티딜세린,excluded_or_not_target
설탕,no_goods_code_match
신비복숭아,no_goods_code_match
냉면육수,no_goods_code_match
커피믹스,excluded_or_not_target
황태채,no_goods_code_match
샤오커오라사탕,excluded_or_not_target
수향미,no_goods_code_match
bnr17유산균,excluded_or_not_target
설탕15kg,no_goods_code_match
비타민d,excluded_or_not_target
삼다수,excluded_or_not_target
닭다리살,no_goods_code_match
단백질쉐이크,excluded_or_not_target
카누,excluded_or_not_target
루테인지아잔틴,excluded_or_not_target
생수2l,excluded_or_not_target
애사비,excluded_or_not_target
알파cd,excluded_or_not_target
프로폴리스,excluded_or_not_target
진미채,no_goods_code_match
밀크씨슬,excluded_or_not_target
구강유산균,excluded_or_not_target
땅콩버터,no_goods_code_match
양배추즙,no_goods_code_match
햇반,excluded_or_not_target
계란30구,no_goods_code_match
깐포도,no_goods_code_match
반숙란,no_goods_code_match
아스타잔틴,excluded_or_not_target
육포,no_goods_code_match
국내산순살참돔,no_goods_code_match
통수산,excluded_or_not_target
두리안,no_goods_code_match
컵라면,excluded_or_not_target
베르베린,excluded_or_not_target
생수500,excluded_or_not_target
이클립스,excluded_or_not_target
맛조개,no_goods_code_match
시아스김치볶음밥,excluded_or_not_target
누릉지,no_goods_code_match
아이스크림,excluded_or_not_target
아르기닌,excluded_or_not_target
고려은단비타민c1000,excluded_or_not_target
명가삼대떡집,excluded_or_not_target
낫또,no_goods_code_match
락토핏유산균,excluded_or_not_target
백골뱅이,no_goods_code_match
라면,excluded_or_not_target
정관장에브리타임,excluded_or_not_target
모짜렐라치즈,no_goods_code_match
마카다미아,no_goods_code_match
맥심화이트골드,excluded_or_not_target
삼계탕,no_goods_code_match
오트밀,no_goods_code_match
곱창김,no_goods_code_match
마른오징어,no_goods_code_match
삼다수500ml,excluded_or_not_target
시오콘부,no_goods_code_match
쥐포,no_goods_code_match
쪼갠매실,no_goods_code_match
cca주스,excluded_or_not_target
검은콩두유,excluded_or_not_target
반건조오징어,no_goods_code_match
답례품,excluded_or_not_target
침향환,excluded_or_not_target
밀키트,no_goods_code_match
홍삼,excluded_or_not_target
버터,no_goods_code_match
la갈비,no_goods_code_match
새우포,no_goods_code_match
삼다수2l,excluded_or_not_target
차전자피,no_goods_code_match
트러플하몽크래커,excluded_or_not_target
갈색설탕15kg,no_goods_code_match
삼육두유,excluded_or_not_target
곤약젤리,excluded_or_not_target
푸룬주스,excluded_or_not_target
기한,excluded_or_not_target
학가산김치,excluded_or_not_target
맥주효모,excluded_or_not_target
메밀면,no_goods_code_match
킹크랩,no_goods_code_match
다이어트도시락,no_goods_code_match
매실청,no_goods_code_match
박카스,excluded_or_not_target
원당,no_goods_code_match
닭가슴살,no_goods_code_match
오메가3,no_goods_code_match
히카마,no_goods_code_match
비타민c,no_goods_code_match
탄산수,no_goods_code_match
마그네슘,no_goods_code_match
올리브오일,no_goods_code_match
완두콩,no_goods_code_match
그릭요거트,no_goods_code_match
두유,no_goods_code_match
