date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-06-07,pm,rising,naver_top200,쌀,쌀,34,21-50,115.0,81.0,up,▲ 81단계,N,N,2026-06-06,pm,115.0,1.0,7,14,46,34,196,49.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 46일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"쌀은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 34위이며, 최근 7일 중 7일 등장했습니다.",grain,쌀,농산물,N,,21~50_전량수집
2026-06-07,pm,rising,naver_top200,수향미,수향미,87,51-100,146.0,59.0,up,▲ 59단계,N,N,2026-06-06,pm,146.0,1.0,7,14,38,78,181,94.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 38일 연속 등장,WARMING,high,관찰 강화,"수향미은 관심 형성 구간에 있는 후보입니다. 현재 87위이며, 순위 변화는 ▲ 59단계입니다.",grain,쌀,농산물,N,,Top200_확장후보
2026-06-07,pm,rising,naver_top200,김치,김치,27,21-50,53.0,26.0,up,▲ 26단계,N,N,2026-06-06,pm,53.0,1.0,7,14,46,27,152,27.0,NAVER_RISING_FAST,87.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 46일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"김치은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 27위이며, 최근 7일 중 7일 등장했습니다.",processed,김치/절임,가공식품,N,,21~50_전량수집
2026-06-07,pm,rising,naver_top200,진미채,진미채,77,51-100,112.0,35.0,up,▲ 35단계,N,N,2026-06-06,pm,112.0,1.0,7,14,46,67,165,68.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 46일 연속 등장,WARMING,high,관찰 강화,"진미채은 관심 형성 구간에 있는 후보입니다. 현재 77위이며, 순위 변화는 ▲ 35단계입니다.",seafood,건어물,가공식품,N,,Top200_확장후보
2026-06-07,pm,rising,naver_top200,초당옥수수,초당옥수수,31,21-50,65.0,34.0,up,▲ 34단계,N,N,2026-06-06,pm,65.0,1.0,6,13,5,23,65,-1.0,NAVER_RISING_FAST,81.8,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 7일 중 6일 등장 · 5일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"초당옥수수은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 31위이며, 최근 7일 중 6일 등장했습니다.",agri,시즌농산물,농산물,N,,21~50_전량수집
2026-06-07,pm,rising,naver_top200,고구마,고구마,92,51-100,155.0,63.0,up,▲ 63단계,N,N,2026-06-06,pm,155.0,1.0,7,14,46,55,158,18.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 46일 연속 등장,WARMING,high,관찰 강화,"고구마은 관심 형성 구간에 있는 후보입니다. 현재 92위이며, 순위 변화는 ▲ 63단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-06-07,pm,rising,naver_top200,올리브유,올리브유,57,51-100,144.0,87.0,up,▲ 87단계,N,N,2026-06-06,pm,144.0,1.0,3,5,2,57,177,87.0,NAVER_WARMING_FAST,77.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름,WARMING,medium,관찰 강화,"올리브유은 관심 형성 구간에 있는 후보입니다. 현재 57위이며, 순위 변화는 ▲ 87단계입니다.",ingredient,오일/유지,수입원재료,N,,Top200_확장후보
2026-06-07,pm,rising,naver_top200,당근,당근,64,51-100,97.0,33.0,up,▲ 33단계,N,N,2026-06-06,pm,97.0,1.0,6,13,2,53,168,33.0,NAVER_WARMING_FAST,75.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장,WARMING,high,관찰 강화,"당근은 관심 형성 구간에 있는 후보입니다. 현재 64위이며, 순위 변화는 ▲ 33단계입니다.",agri,뿌리채소,농산물,N,,Top200_확장후보
2026-06-07,pm,rising,naver_top200,매실청,매실청,120,101-200,171.0,51.0,up,▲ 51단계,N,N,2026-06-06,pm,171.0,1.0,4,10,3,120,190,70.0,NAVER_WATCH,73.0,초기 관찰 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 3일 연속 등장,WATCH,high,추가 관찰,매실청은 초기 관찰 후보입니다. 최근 3일 기준 70단계 상승 흐름이 확인됩니다.,ingredient,감미료/청,가공식품,N,,Top200_확장후보
2026-06-07,pm,rising,naver_top200,그릭요거트,그릭요거트,29,21-50,47.0,18.0,up,▲ 18단계,N,N,2026-06-06,pm,47.0,1.0,7,12,7,24,48,7.0,NAVER_RISING,72.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 7일 등장 · 7일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"그릭요거트은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 29위이며, 최근 7일 중 7일 등장했습니다.",dessert,간식/디저트,가공식품,N,,21~50_전량수집
