product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
bnr17유산균,2026-05-27,46.43954,bnr17유산균,52.91576,bnr17유산균
bnr17유산균,2026-05-28,40.10053,bnr17유산균,42.11663,bnr17유산균
bnr17유산균,2026-05-29,24.37866,bnr17유산균,27.86177,bnr17유산균
bnr17유산균,2026-05-30,59.39681,bnr17유산균,47.73218,bnr17유산균
bnr17유산균,2026-05-31,42.05529,bnr17유산균,44.49244,bnr17유산균
bnr17유산균,2026-06-01,41.72018,bnr17유산균,54.21166,bnr17유산균
bnr17유산균,2026-06-02,64.31164,bnr17유산균,55.93952,bnr17유산균
bnr17유산균,2026-06-03,58.58698,bnr17유산균,52.05183,bnr17유산균
bnr17유산균,2026-06-04,49.95811,bnr17유산균,43.84449,bnr17유산균
bnr17유산균,2026-06-05,24.90924,bnr17유산균,33.04535,bnr17유산균
bnr17유산균,2026-06-06,29.82407,bnr17유산균,37.36501,bnr17유산균
bnr17유산균,2026-06-07,41.10583,bnr17유산균,52.69978,bnr17유산균
bnr17유산균,2026-06-08,57.58168,bnr17유산균,51.83585,bnr17유산균
bnr17유산균,2026-06-09,49.98603,bnr17유산균,58.53131,bnr17유산균
cca주스,2026-05-27,10.85946,cca주스,69.49806,cca주스
cca주스,2026-05-28,11.73054,cca주스,77.99227,cca주스
cca주스,2026-05-29,11.09175,cca주스,79.92277,cca주스
cca주스,2026-05-30,11.38211,cca주스,73.74517,cca주스
cca주스,2026-05-31,11.99186,cca주스,86.48648,cca주스
cca주스,2026-06-01,10.71428,cca주스,75.28957,cca주스
cca주스,2026-06-02,10.85946,cca주스,79.92277,cca주스
cca주스,2026-06-03,18.81533,cca주스,100.0,cca주스
cca주스,2026-06-04,15.73751,cca주스,93.82239,cca주스
cca주스,2026-06-05,13.00813,cca주스,77.22007,cca주스
cca주스,2026-06-06,12.22415,cca주스,88.03088,cca주스
cca주스,2026-06-07,12.89198,cca주스,82.62548,cca주스
cca주스,2026-06-08,13.61788,cca주스,75.28957,cca주스
cca주스,2026-06-09,14.45993,cca주스,82.62548,cca주스
la갈비,2026-05-27,31.53208,la갈비,27.22029,la갈비
la갈비,2026-05-28,34.17255,la갈비,23.76009,la갈비
la갈비,2026-05-29,31.90052,la갈비,21.10726,la갈비
la갈비,2026-05-30,32.08474,la갈비,22.14532,la갈비
la갈비,2026-05-31,35.40067,la갈비,21.45328,la갈비
la갈비,2026-06-01,34.6945,la갈비,25.25951,la갈비
la갈비,2026-06-02,34.87872,la갈비,24.45213,la갈비
la갈비,2026-06-03,32.08474,la갈비,27.33564,la갈비
la갈비,2026-06-04,30.91802,la갈비,20.18454,la갈비
la갈비,2026-06-05,25.54498,la갈비,15.57093,la갈비
la갈비,2026-06-06,27.01872,la갈비,12.22606,la갈비
la갈비,2026-06-07,28.7995,la갈비,23.99077,la갈비
la갈비,2026-06-08,31.07153,la갈비,27.33564,la갈비
la갈비,2026-06-09,34.29536,la갈비,23.99077,la갈비
간장게장,2026-05-27,85.00894,간장게장,34.1719,간장게장
간장게장,2026-05-28,75.74239,간장게장,32.07547,간장게장
간장게장,2026-05-29,67.44186,간장게장,32.7044,간장게장
간장게장,2026-05-30,87.40608,간장게장,30.39832,간장게장
간장게장,2026-05-31,100.0,간장게장,32.49475,간장게장
간장게장,2026-06-01,83.72093,간장게장,45.07337,간장게장
간장게장,2026-06-02,81.7889,간장게장,30.18867,간장게장
간장게장,2026-06-03,91.01967,간장게장,33.75262,간장게장
간장게장,2026-06-04,70.805,간장게장,37.10691,간장게장
간장게장,2026-06-05,64.86583,간장게장,45.07337,간장게장
간장게장,2026-06-06,90.37567,간장게장,34.1719,간장게장
간장게장,2026-06-07,93.16636,간장게장,32.91404,간장게장
간장게장,2026-06-08,85.54561,간장게장,28.72117,간장게장
간장게장,2026-06-09,78.21109,간장게장,62.68343,간장게장
