date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-06-04,pm,rising,naver_top200,신비복숭아,신비복숭아,40,21-50,110.0,70.0,up,▲ 70단계,N,N,2026-06-03,pm,110.0,1.0,7,13,11,40,179,20.0,NAVER_RISING_FAST,97.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 11일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"신비복숭아은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 40위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-06-04,pm,rising,naver_top200,삼겹살,삼겹살,100,51-100,163.0,63.0,up,▲ 63단계,N,N,2026-06-03,pm,163.0,1.0,6,13,5,62,188,86.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"삼겹살은 관심 형성 구간에 있는 후보입니다. 현재 100위이며, 순위 변화는 ▲ 63단계입니다.",meat,돼지고기,축산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,토마토즙,토마토즙,69,51-100,129.0,60.0,up,▲ 60단계,N,N,2026-06-03,pm,129.0,1.0,7,14,15,57,156,34.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 15일 연속 등장,WARMING,high,관찰 강화,"토마토즙은 관심 형성 구간에 있는 후보입니다. 현재 69위이며, 순위 변화는 ▲ 60단계입니다.",agri,과채류,가공식품,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,갑오징어,갑오징어,79,51-100,143.0,64.0,up,▲ 64단계,N,N,2026-06-03,pm,143.0,1.0,6,12,5,52,170,30.0,NAVER_WARMING_FAST,88.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"갑오징어은 관심 형성 구간에 있는 후보입니다. 현재 79위이며, 순위 변화는 ▲ 64단계입니다.",seafood,건어물,수산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,닭다리살,닭다리살,74,51-100,120.0,46.0,up,▲ 46단계,N,N,2026-06-03,pm,120.0,1.0,7,14,43,58,131,51.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 43일 연속 등장,WARMING,high,관찰 강화,"닭다리살은 관심 형성 구간에 있는 후보입니다. 현재 74위이며, 순위 변화는 ▲ 46단계입니다.",meat,닭고기,축산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,살구,살구,55,51-100,81.0,26.0,up,▲ 26단계,N,N,2026-06-03,pm,81.0,1.0,6,7,6,55,184,76.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 6일 연속 등장,WARMING,high,관찰 강화,"살구은 관심 형성 구간에 있는 후보입니다. 현재 55위이며, 순위 변화는 ▲ 26단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,홍게,홍게,87,51-100,161.0,74.0,up,▲ 74단계,N,N,2026-06-03,pm,161.0,1.0,5,8,2,87,197,74.0,NAVER_WARMING_FAST,81.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장,WARMING,high,관찰 강화,"홍게은 관심 형성 구간에 있는 후보입니다. 현재 87위이며, 순위 변화는 ▲ 74단계입니다.",seafood,갑각류,수산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,전복,전복,77,51-100,154.0,77.0,up,▲ 77단계,N,N,2026-06-03,pm,154.0,1.0,6,10,4,59,154,23.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 6일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"전복은 관심 형성 구간에 있는 후보입니다. 현재 77위이며, 순위 변화는 ▲ 77단계입니다.",seafood,패류,수산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,자두,자두,66,51-100,106.0,40.0,up,▲ 40단계,N,N,2026-06-03,pm,106.0,1.0,7,14,18,55,180,25.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 18일 연속 등장,WARMING,high,관찰 강화,"자두은 관심 형성 구간에 있는 후보입니다. 현재 66위이며, 순위 변화는 ▲ 40단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-06-04,pm,rising,naver_top200,옥수수,옥수수,94,51-100,119.0,25.0,up,▲ 25단계,N,N,2026-06-03,pm,119.0,1.0,6,13,5,89,155,43.0,NAVER_WARMING_FAST,78.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 5일 연속 등장,WARMING,high,관찰 강화,"옥수수은 관심 형성 구간에 있는 후보입니다. 현재 94위이며, 순위 변화는 ▲ 25단계입니다.",agri,곡물성 채소,농산물,N,,Top200_확장후보
