date,rank,product_name
2026-05-06,1,쌀20kg
2026-05-06,2,닭가슴살
2026-05-06,3,쌀10kg
2026-05-06,4,어버이날선물
2026-05-06,5,오메가3
2026-05-06,6,마늘쫑
2026-05-06,7,창억떡
2026-05-06,8,참외
2026-05-06,9,스승의날선물
2026-05-06,10,꽃게
2026-05-06,11,생수
2026-05-06,12,콘드로이친
2026-05-06,13,사과
2026-05-06,14,마그네슘
2026-05-06,15,카네이션쿠키
2026-05-06,16,망고
2026-05-06,17,뉴케어
2026-05-06,18,콜라겐
2026-05-06,19,올리브오일
2026-05-06,20,맥심모카골드
