date,rank,product_name
2026-05-03,1,오메가3
2026-05-03,2,쌀20kg
2026-05-03,3,어버이날선물
2026-05-03,4,쌀10kg
2026-05-03,5,닭가슴살
2026-05-03,6,창억떡
2026-05-03,7,마늘쫑
2026-05-03,8,콘드로이친
2026-05-03,9,콜라겐
2026-05-03,10,참외
2026-05-03,11,올리브오일
2026-05-03,12,파라다이스그레인
2026-05-03,13,마그네슘
2026-05-03,14,뉴케어
2026-05-03,15,촉촉한황치즈칩
2026-05-03,16,비타민c
2026-05-03,17,알부민
2026-05-03,18,루테인
2026-05-03,19,한일식품
2026-05-03,20,생수
