date,rank,product_name
2026-05-19,1,쌀20kg
2026-05-19,2,닭가슴살
2026-05-19,3,쌀10kg
2026-05-19,4,수박
2026-05-19,5,오메가3
2026-05-19,6,생수
2026-05-19,7,감자
2026-05-19,8,마늘쫑
2026-05-19,9,참외
2026-05-19,10,레몬즙
2026-05-19,11,탄산수
2026-05-19,12,임박
2026-05-19,13,올리브오일
2026-05-19,14,사과
2026-05-19,15,창억떡
2026-05-19,16,계란
2026-05-19,17,매실
2026-05-19,18,참외10kg
2026-05-19,19,마그네슘
2026-05-19,20,오이
