date,rank,product_name
2026-05-24,1,쌀20kg
2026-05-24,2,쌀10kg
2026-05-24,3,매실
2026-05-24,4,닭가슴살
2026-05-24,5,마늘쫑
2026-05-24,6,창억떡
2026-05-24,7,탄산수
2026-05-24,8,오메가3
2026-05-24,9,콜라겐
2026-05-24,10,올리브오일
2026-05-24,11,콘드로이친
2026-05-24,12,수박
2026-05-24,13,참외
2026-05-24,14,생수
2026-05-24,15,마그네슘
2026-05-24,16,블루베리
2026-05-24,17,감자
2026-05-24,18,찹쌀누룽지과자
2026-05-24,19,계란
2026-05-24,20,비타민c
