date,rank,product_name
2026-05-31,1,매실
2026-05-31,2,쌀10kg
2026-05-31,3,쌀20kg
2026-05-31,4,닭가슴살
2026-05-31,5,오메가3
2026-05-31,6,탄산수
2026-05-31,7,수박
2026-05-31,8,복숭아
2026-05-31,9,참외
2026-05-31,10,산딸기
2026-05-31,11,생수
2026-05-31,12,올리브오일
2026-05-31,13,꽃게
2026-05-31,14,블루베리
2026-05-31,15,참외10kg
2026-05-31,16,계란
2026-05-31,17,마늘쫑
2026-05-31,18,감자
2026-05-31,19,오디
2026-05-31,20,창억떡
