date,rank,product_name
2026-05-21,1,쌀20kg
2026-05-21,2,쌀10kg
2026-05-21,3,닭가슴살
2026-05-21,4,오메가3
2026-05-21,5,참외
2026-05-21,6,마늘쫑
2026-05-21,7,꽃게
2026-05-21,8,매실
2026-05-21,9,생수
2026-05-21,10,계란
2026-05-21,11,창억떡
2026-05-21,12,마그네슘
2026-05-21,13,수박
2026-05-21,14,콜라겐
2026-05-21,15,사과
2026-05-21,16,하스카프베리
2026-05-21,17,임박
2026-05-21,18,유산균
2026-05-21,19,블루베리
2026-05-21,20,참외10kg
