date,rank,product_name
2026-05-22,1,쌀20kg
2026-05-22,2,쌀10kg
2026-05-22,3,오메가3
2026-05-22,4,닭가슴살
2026-05-22,5,마늘쫑
2026-05-22,6,매실
2026-05-22,7,참외
2026-05-22,8,콜라겐
2026-05-22,9,블루베리
2026-05-22,10,임박
2026-05-22,11,참외10kg
2026-05-22,12,생수
2026-05-22,13,수박
2026-05-22,14,창억떡
2026-05-22,15,감자
2026-05-22,16,찹쌀누룽지과자
2026-05-22,17,뉴케어
2026-05-22,18,사과
2026-05-22,19,콘드로이친
2026-05-22,20,꽃게
