date,rank,product_name
2026-05-18,1,쌀20kg
2026-05-18,2,닭가슴살
2026-05-18,3,쌀10kg
2026-05-18,4,생수
2026-05-18,5,마늘쫑
2026-05-18,6,탄산수
2026-05-18,7,참외
2026-05-18,8,수박
2026-05-18,9,오메가3
2026-05-18,10,사과
2026-05-18,11,레몬즙
2026-05-18,12,계란
2026-05-18,13,헛개나무꿀
2026-05-18,14,마그네슘
2026-05-18,15,올리브오일
2026-05-18,16,참외10kg
2026-05-18,17,창억떡
2026-05-18,18,콜라겐
2026-05-18,19,꽃게
2026-05-18,20,뉴케어
