date,rank,product_name
2026-05-26,1,쌀20kg
2026-05-26,2,닭가슴살
2026-05-26,3,쌀10kg
2026-05-26,4,매실
2026-05-26,5,수박
2026-05-26,6,오메가3
2026-05-26,7,탄산수
2026-05-26,8,창억떡
2026-05-26,9,생수
2026-05-26,10,마늘쫑
2026-05-26,11,콜라겐
2026-05-26,12,계란
2026-05-26,13,올리브오일
2026-05-26,14,참외
2026-05-26,15,사과
2026-05-26,16,마그네슘
2026-05-26,17,감자
2026-05-26,18,꽃게
2026-05-26,19,유산균
2026-05-26,20,레몬즙
