date,rank,product_name
2026-05-29,1,매실
2026-05-29,2,쌀20kg
2026-05-29,3,쌀10kg
2026-05-29,4,수박
2026-05-29,5,닭가슴살
2026-05-29,6,꽃게
2026-05-29,7,블루베리
2026-05-29,8,오메가3
2026-05-29,9,참외
2026-05-29,10,생수
2026-05-29,11,콜라겐
2026-05-29,12,새우포
2026-05-29,13,산딸기
2026-05-29,14,감자
2026-05-29,15,복숭아
2026-05-29,16,완두콩
2026-05-29,17,올리브오일
2026-05-29,18,마늘쫑
2026-05-29,19,탄산수
2026-05-29,20,임박
