date,rank,product_name
2026-05-04,1,어버이날선물
2026-05-04,2,쌀20kg
2026-05-04,3,닭가슴살
2026-05-04,4,오메가3
2026-05-04,5,쌀10kg
2026-05-04,6,참외
2026-05-04,7,마늘쫑
2026-05-04,8,창억떡
2026-05-04,9,콜라겐
2026-05-04,10,올리브오일
2026-05-04,11,사과
2026-05-04,12,마그네슘
2026-05-04,13,꽃게
2026-05-04,14,스승의날선물
2026-05-04,15,뉴케어
2026-05-04,16,콘드로이친
2026-05-04,17,촉촉한황치즈칩
2026-05-04,18,마른오징어
2026-05-04,19,루테인
2026-05-04,20,망고
