date,rank,product_name
2026-05-12,1,스승의날선물
2026-05-12,2,창억떡
2026-05-12,3,닭가슴살
2026-05-12,4,오메가3
2026-05-12,5,쌀20kg
2026-05-12,6,쌀10kg
2026-05-12,7,참외
2026-05-12,8,마늘쫑
2026-05-12,9,수박
2026-05-12,10,밀키트
2026-05-12,11,생수
2026-05-12,12,올리브오일
2026-05-12,13,계란
2026-05-12,14,사과
2026-05-12,15,콜라겐
2026-05-12,16,감자
2026-05-12,17,콘드로이친
2026-05-12,18,레몬즙
2026-05-12,19,마그네슘
2026-05-12,20,두유
