date,rank,product_name
2026-05-10,1,쌀20kg
2026-05-10,2,닭가슴살
2026-05-10,3,창억떡
2026-05-10,4,오메가3
2026-05-10,5,쌀10kg
2026-05-10,6,스승의날선물
2026-05-10,7,마늘쫑
2026-05-10,8,참외
2026-05-10,9,올리브오일
2026-05-10,10,콜라겐
2026-05-10,11,콘드로이친
2026-05-10,12,마그네슘
2026-05-10,13,탄산수
2026-05-10,14,유산균
2026-05-10,15,사과
2026-05-10,16,생수
2026-05-10,17,루테인
2026-05-10,18,찹쌀누룽지과자
2026-05-10,19,블루베리
2026-05-10,20,레몬즙
