date,rank,product_name
2026-05-05,1,어버이날선물
2026-05-05,2,쌀20kg
2026-05-05,3,오메가3
2026-05-05,4,마늘쫑
2026-05-05,5,닭가슴살
2026-05-05,6,쌀10kg
2026-05-05,7,창억떡
2026-05-05,8,참외
2026-05-05,9,콜라겐
2026-05-05,10,올리브오일
2026-05-05,11,뉴케어
2026-05-05,12,카네이션쿠키
2026-05-05,13,생수
2026-05-05,14,마그네슘
2026-05-05,15,촉촉한황치즈칩
2026-05-05,16,콘드로이친
2026-05-05,17,루테인
2026-05-05,18,스승의날선물
2026-05-05,19,감자
2026-05-05,20,유산균
