date,rank,product_name
2026-05-28,1,매실
2026-05-28,2,쌀20kg
2026-05-28,3,닭가슴살
2026-05-28,4,쌀10kg
2026-05-28,5,창억떡
2026-05-28,6,수박
2026-05-28,7,오메가3
2026-05-28,8,마늘쫑
2026-05-28,9,마그네슘
2026-05-28,10,생수
2026-05-28,11,산딸기
2026-05-28,12,완두콩
2026-05-28,13,올리브오일
2026-05-28,14,참외
2026-05-28,15,새우포
2026-05-28,16,꽃게
2026-05-28,17,찹쌀누룽지과자
2026-05-28,18,계란
2026-05-28,19,탄산수
2026-05-28,20,루테인
