date,rank,product_name
2026-05-17,1,쌀20kg
2026-05-17,2,쌀10kg
2026-05-17,3,오메가3
2026-05-17,4,닭가슴살
2026-05-17,5,참외
2026-05-17,6,콜라겐
2026-05-17,7,생수
2026-05-17,8,마늘쫑
2026-05-17,9,창억떡
2026-05-17,10,수박
2026-05-17,11,탄산수
2026-05-17,12,올리브오일
2026-05-17,13,참외10kg
2026-05-17,14,레몬즙
2026-05-17,15,매실
2026-05-17,16,계란
2026-05-17,17,사과
2026-05-17,18,마그네슘
2026-05-17,19,블루베리
2026-05-17,20,콘드로이친
