date,rank,product_name
2026-05-11,1,스승의날선물
2026-05-11,2,쌀20kg
2026-05-11,3,닭가슴살
2026-05-11,4,오메가3
2026-05-11,5,참외
2026-05-11,6,쌀10kg
2026-05-11,7,창억떡
2026-05-11,8,마늘쫑
2026-05-11,9,생수
2026-05-11,10,올리브오일
2026-05-11,11,계란
2026-05-11,12,콜라겐
2026-05-11,13,콘드로이친
2026-05-11,14,카네이션쿠키
2026-05-11,15,유산균
2026-05-11,16,루테인
2026-05-11,17,사과
2026-05-11,18,감자
2026-05-11,19,뉴케어
2026-05-11,20,커피원두
