date,rank,product_name
2026-05-30,1,매실
2026-05-30,2,쌀20kg
2026-05-30,3,쌀10kg
2026-05-30,4,닭가슴살
2026-05-30,5,오메가3
2026-05-30,6,임박
2026-05-30,7,꽃게
2026-05-30,8,산딸기
2026-05-30,9,콜라겐
2026-05-30,10,오디
2026-05-30,11,복숭아
2026-05-30,12,수박
2026-05-30,13,탄산수
2026-05-30,14,올리브오일
2026-05-30,15,장사의신쇼핑몰
2026-05-30,16,생수
2026-05-30,17,찹쌀누룽지과자
2026-05-30,18,완두콩
2026-05-30,19,뉴케어
2026-05-30,20,참외
