date,rank,product_name
2026-05-14,1,쌀20kg
2026-05-14,2,닭가슴살
2026-05-14,3,오메가3
2026-05-14,4,쌀10kg
2026-05-14,5,참외
2026-05-14,6,창억떡
2026-05-14,7,마늘쫑
2026-05-14,8,사과
2026-05-14,9,마그네슘
2026-05-14,10,탄산수
2026-05-14,11,생수
2026-05-14,12,수박
2026-05-14,13,콜라겐
2026-05-14,14,스승의날선물
2026-05-14,15,감자
2026-05-14,16,올리브오일
2026-05-14,17,루테인
2026-05-14,18,참외10kg
2026-05-14,19,콘드로이친
2026-05-14,20,꽃게
