date,rank,product_name
2026-04-29,1,닭가슴살
2026-04-29,2,오메가3
2026-04-29,3,쌀10kg
2026-04-29,4,쌀20kg
2026-04-29,5,꽃게
2026-04-29,6,마늘쫑
2026-04-29,7,참외
2026-04-29,8,콜라겐
2026-04-29,9,창억떡
2026-04-29,10,촉촉한황치즈칩
2026-04-29,11,마그네슘
2026-04-29,12,망고
2026-04-29,13,어버이날선물
2026-04-29,14,카네이션쿠키
2026-04-29,15,사과
2026-04-29,16,암꽃게
2026-04-29,17,엄나무순
2026-04-29,18,감자
2026-04-29,19,뉴케어
2026-04-29,20,레몬즙
