date,rank,product_name
2026-04-24,1,오메가3
2026-04-24,2,닭가슴살
2026-04-24,3,창억떡
2026-04-24,4,참외
2026-04-24,5,촉촉한황치즈칩
2026-04-24,6,쌀20kg
2026-04-24,7,마그네슘
2026-04-24,8,쌀10kg
2026-04-24,9,마늘쫑
2026-04-24,10,비타민c
2026-04-24,11,명이나물
2026-04-24,12,꽃게
2026-04-24,13,사과
2026-04-24,14,올리브오일
2026-04-24,15,콜라겐
2026-04-24,16,두릅
2026-04-24,17,뉴케어
2026-04-24,18,레몬즙
2026-04-24,19,강황차
2026-04-24,20,생수
