date,rank,product_name
2026-04-22,1,쌀20kg
2026-04-22,2,오메가3
2026-04-22,3,닭가슴살
2026-04-22,4,촉촉한황치즈칩
2026-04-22,5,쌀10kg
2026-04-22,6,참외
2026-04-22,7,마늘쫑
2026-04-22,8,두릅
2026-04-22,9,비타민c
2026-04-22,10,창억떡
2026-04-22,11,임박
2026-04-22,12,마그네슘
2026-04-22,13,콜라겐
2026-04-22,14,감자
2026-04-22,15,샐러드
2026-04-22,16,사과
2026-04-22,17,꽃게
2026-04-22,18,생수
2026-04-22,19,알파cd
2026-04-22,20,쭈꾸미
