date,rank,product_name
2026-04-25,1,오메가3
2026-04-25,2,닭가슴살
2026-04-25,3,쌀20kg
2026-04-25,4,쌀10kg
2026-04-25,5,촉촉한황치즈칩
2026-04-25,6,참외
2026-04-25,7,창억떡
2026-04-25,8,콜라겐
2026-04-25,9,마늘쫑
2026-04-25,10,올리브오일
2026-04-25,11,사과
2026-04-25,12,망고
2026-04-25,13,비타민c
2026-04-25,14,엄나무순
2026-04-25,15,콘드로이친
2026-04-25,16,뉴케어
2026-04-25,17,탄산수
2026-04-25,18,마그네슘
2026-04-25,19,임박
2026-04-25,20,알부민
