date,rank,product_name
2026-04-23,1,오메가3
2026-04-23,2,촉촉한황치즈칩
2026-04-23,3,쌀20kg
2026-04-23,4,닭가슴살
2026-04-23,5,참외
2026-04-23,6,쌀10kg
2026-04-23,7,꽃게
2026-04-23,8,사과
2026-04-23,9,두릅
2026-04-23,10,창억떡
2026-04-23,11,비타민c
2026-04-23,12,마그네슘
2026-04-23,13,마늘쫑
2026-04-23,14,콜라겐
2026-04-23,15,생수
2026-04-23,16,쭈꾸미
2026-04-23,17,올리브오일
2026-04-23,18,카무트효소
2026-04-23,19,계란
2026-04-23,20,망고
