product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-16,62.62587,bnr17유산균,45.91836,bnr17유산균
bnr17유산균,2026-04-17,67.77691,bnr17유산균,47.7551,bnr17유산균
bnr17유산균,2026-04-18,68.04802,bnr17유산균,45.30612,bnr17유산균
bnr17유산균,2026-04-19,93.26103,bnr17유산균,54.89795,bnr17유산균
bnr17유산균,2026-04-20,91.20836,bnr17유산균,42.44897,bnr17유산균
bnr17유산균,2026-04-21,70.13942,bnr17유산균,51.0204,bnr17유산균
bnr17유산균,2026-04-22,36.52207,bnr17유산균,30.81632,bnr17유산균
bnr17유산균,2026-04-23,64.17505,bnr17유산균,27.34693,bnr17유산균
bnr17유산균,2026-04-24,100.0,bnr17유산균,55.5102,bnr17유산균
bnr17유산균,2026-04-25,57.66847,bnr17유산균,32.85714,bnr17유산균
bnr17유산균,2026-04-26,75.48412,bnr17유산균,100.0,bnr17유산균
bnr17유산균,2026-04-27,69.59721,bnr17유산균,37.55102,bnr17유산균
bnr17유산균,2026-04-28,74.20604,bnr17유산균,44.08163,bnr17유산균
bnr17유산균,2026-04-29,53.87296,bnr17유산균,42.04081,bnr17유산균
cca주스,2026-04-16,24.47058,cca주스,43.21705,cca주스
cca주스,2026-04-17,22.47058,cca주스,33.13953,cca주스
cca주스,2026-04-18,22.88235,cca주스,42.63565,cca주스
cca주스,2026-04-19,25.94117,cca주스,44.96124,cca주스
cca주스,2026-04-20,30.47058,cca주스,47.86821,cca주스
cca주스,2026-04-21,25.88235,cca주스,45.34883,cca주스
cca주스,2026-04-22,23.0,cca주스,39.34108,cca주스
cca주스,2026-04-23,28.82352,cca주스,36.04651,cca주스
cca주스,2026-04-24,21.41176,cca주스,40.50387,cca주스
cca주스,2026-04-25,22.17647,cca주스,27.90697,cca주스
cca주스,2026-04-26,25.35294,cca주스,92.24806,cca주스
cca주스,2026-04-27,27.35294,cca주스,44.96124,cca주스
cca주스,2026-04-28,26.23529,cca주스,41.08527,cca주스
cca주스,2026-04-29,26.64705,cca주스,48.06201,cca주스
la갈비,2026-04-16,11.32645,la갈비,25.3541,la갈비
la갈비,2026-04-17,10.70126,la갈비,17.98866,la갈비
la갈비,2026-04-18,9.31541,la갈비,15.29745,la갈비
la갈비,2026-04-19,10.80546,la갈비,21.3881,la갈비
la갈비,2026-04-20,10.81587,la갈비,34.70254,la갈비
la갈비,2026-04-21,12.04543,la갈비,32.71954,la갈비
la갈비,2026-04-22,11.83703,la갈비,31.16147,la갈비
la갈비,2026-04-23,10.24278,la갈비,21.24645,la갈비
la갈비,2026-04-24,10.00312,la갈비,28.61189,la갈비
la갈비,2026-04-25,9.9406,la갈비,26.20396,la갈비
la갈비,2026-04-26,11.95165,la갈비,55.80736,la갈비
la갈비,2026-04-27,13.93143,la갈비,51.27478,la갈비
la갈비,2026-04-28,13.22288,la갈비,38.38526,la갈비
la갈비,2026-04-29,12.43096,la갈비,43.05949,la갈비
가리비,2026-04-16,29.20216,가리비,36.53061,가리비
가리비,2026-04-17,26.3749,가리비,27.7551,가리비
가리비,2026-04-18,19.82958,가리비,13.67346,가리비
가리비,2026-04-19,23.04415,가리비,8.97959,가리비
가리비,2026-04-20,27.30441,가리비,23.87755,가리비
가리비,2026-04-21,27.38187,가리비,20.61224,가리비
가리비,2026-04-22,28.23392,가리비,31.22448,가리비
가리비,2026-04-23,31.44848,가리비,36.93877,가리비
가리비,2026-04-24,26.80092,가리비,30.61224,가리비
가리비,2026-04-25,22.11463,가리비,13.87755,가리비
가리비,2026-04-26,24.86444,가리비,37.55102,가리비
가리비,2026-04-27,33.11386,가리비,37.55102,가리비
가리비,2026-04-28,37.56777,가리비,45.30612,가리비
가리비,2026-04-29,37.68396,가리비,42.65306,가리비
가죽나물,2026-04-16,71.4437,가죽나물,61.80811,가죽나물
가죽나물,2026-04-17,80.08474,가죽나물,59.59409,가죽나물
가죽나물,2026-04-18,88.16585,가죽나물,54.24354,가죽나물
가죽나물,2026-04-19,100.0,가죽나물,60.8856,가죽나물
가죽나물,2026-04-20,97.71489,가죽나물,75.64575,가죽나물
가죽나물,2026-04-21,89.6943,가죽나물,54.98154,가죽나물
가죽나물,2026-04-22,82.27905,가죽나물,55.16605,가죽나물
가죽나물,2026-04-23,78.14769,가죽나물,55.35055,가죽나물
가죽나물,2026-04-24,63.80145,가죽나물,47.78597,가죽나물
가죽나물,2026-04-25,65.81416,가죽나물,51.29151,가죽나물
가죽나물,2026-04-26,66.31355,가죽나물,88.92988,가죽나물
가죽나물,2026-04-27,57.32445,가죽나물,47.97047,가죽나물
가죽나물,2026-04-28,48.39588,가죽나물,57.01107,가죽나물
가죽나물,2026-04-29,37.65133,가죽나물,45.38745,가죽나물
간장게장,2026-04-16,20.80616,간장게장,36.54618,간장게장
간장게장,2026-04-17,19.28472,간장게장,38.15261,간장게장
간장게장,2026-04-18,22.79193,간장게장,21.08433,간장게장
간장게장,2026-04-19,25.06421,간장게장,35.54216,간장게장
간장게장,2026-04-20,22.12013,간장게장,72.08835,간장게장
간장게장,2026-04-21,21.6064,간장게장,51.80722,간장게장
간장게장,2026-04-22,21.65579,간장게장,37.9518,간장게장
간장게장,2026-04-23,19.56135,간장게장,31.5261,간장게장
간장게장,2026-04-24,18.70183,간장게장,43.17269,간장게장
간장게장,2026-04-25,21.31989,간장게장,24.29718,간장게장
간장게장,2026-04-26,25.76565,간장게장,55.02008,간장게장
간장게장,2026-04-27,22.05097,간장게장,43.9759,간장게장
간장게장,2026-04-28,22.2782,간장게장,47.79116,간장게장
간장게장,2026-04-29,20.77652,간장게장,42.77108,간장게장
감자,2026-04-16,22.77877,감자,38.49721,감자
감자,2026-04-17,21.88923,감자,41.46567,감자
감자,2026-04-18,20.25839,감자,31.91094,감자
감자,2026-04-19,22.0163,감자,29.49907,감자
감자,2026-04-20,22.21751,감자,43.59925,감자
감자,2026-04-21,22.78936,감자,42.30055,감자
감자,2026-04-22,24.89674,감자,51.85528,감자
감자,2026-04-23,22.79995,감자,39.51762,감자
감자,2026-04-24,18.58519,감자,34.32282,감자
감자,2026-04-25,16.43545,감자,29.96289,감자
감자,2026-04-26,19.31589,감자,88.12615,감자
감자,2026-04-27,22.5458,감자,49.81447,감자
감자,2026-04-28,22.65169,감자,54.45269,감자
감자,2026-04-29,19.57005,감자,43.2282,감자
갑오징어,2026-04-16,55.60951,갑오징어,43.95161,갑오징어
갑오징어,2026-04-17,57.1151,갑오징어,35.48387,갑오징어
갑오징어,2026-04-18,59.83487,갑오징어,25.20161,갑오징어
갑오징어,2026-04-19,62.4575,갑오징어,34.27419,갑오징어
갑오징어,2026-04-20,66.48858,갑오징어,43.95161,갑오징어
갑오징어,2026-04-21,64.59446,갑오징어,47.98387,갑오징어
갑오징어,2026-04-22,59.39776,갑오징어,47.78225,갑오징어
갑오징어,2026-04-23,63.47741,갑오징어,47.37903,갑오징어
갑오징어,2026-04-24,64.44876,갑오징어,34.67741,갑오징어
갑오징어,2026-04-25,70.56823,갑오징어,23.18548,갑오징어
갑오징어,2026-04-26,62.7489,갑오징어,63.70967,갑오징어
갑오징어,2026-04-27,93.00631,갑오징어,61.89516,갑오징어
갑오징어,2026-04-28,88.34385,갑오징어,54.23387,갑오징어
갑오징어,2026-04-29,73.82224,갑오징어,41.53225,갑오징어
견과류,2026-04-16,17.76596,견과류,45.46742,견과류
견과류,2026-04-17,17.25539,견과류,36.26062,견과류
