product_name,period,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-11,54.66179,bnr17유산균
bnr17유산균,2026-04-12,62.88848,bnr17유산균
bnr17유산균,2026-04-13,36.38025,bnr17유산균
bnr17유산균,2026-04-14,44.24131,bnr17유산균
bnr17유산균,2026-04-15,38.02559,bnr17유산균
bnr17유산균,2026-04-16,41.13345,bnr17유산균
bnr17유산균,2026-04-17,42.77879,bnr17유산균
bnr17유산균,2026-04-18,40.585,bnr17유산균
bnr17유산균,2026-04-19,49.17733,bnr17유산균
bnr17유산균,2026-04-20,38.02559,bnr17유산균
bnr17유산균,2026-04-21,45.70383,bnr17유산균
bnr17유산균,2026-04-22,27.60511,bnr17유산균
bnr17유산균,2026-04-23,24.49725,bnr17유산균
bnr17유산균,2026-04-24,49.72577,bnr17유산균
cca주스,2026-04-11,49.30966,cca주스
cca주스,2026-04-12,47.14003,cca주스
cca주스,2026-04-13,48.32347,cca주스
cca주스,2026-04-14,45.9566,cca주스
cca주스,2026-04-15,41.42011,cca주스
cca주스,2026-04-16,43.98422,cca주스
cca주스,2026-04-17,33.72781,cca주스
cca주스,2026-04-18,43.3925,cca주스
cca주스,2026-04-19,45.75936,cca주스
cca주스,2026-04-20,48.71794,cca주스
cca주스,2026-04-21,46.15384,cca주스
cca주스,2026-04-22,40.03944,cca주스
cca주스,2026-04-23,36.68639,cca주스
cca주스,2026-04-24,41.22287,cca주스
la갈비,2026-04-11,46.12903,la갈비
la갈비,2026-04-12,48.06451,la갈비
la갈비,2026-04-13,70.96774,la갈비
la갈비,2026-04-14,68.06451,la갈비
la갈비,2026-04-15,60,la갈비
la갈비,2026-04-16,57.74193,la갈비
la갈비,2026-04-17,40.96774,la갈비
la갈비,2026-04-18,34.8387,la갈비
la갈비,2026-04-19,48.70967,la갈비
la갈비,2026-04-20,79.03225,la갈비
la갈비,2026-04-21,74.51612,la갈비
la갈비,2026-04-22,70.96774,la갈비
la갈비,2026-04-23,48.38709,la갈비
la갈비,2026-04-24,65.16129,la갈비
mbp,2026-04-11,43.42507,mbp
mbp,2026-04-12,69.41896,mbp
mbp,2026-04-13,19.87767,mbp
mbp,2026-04-14,15.90214,mbp
mbp,2026-04-15,53.211,mbp
mbp,2026-04-16,56.88073,mbp
mbp,2026-04-17,34.86238,mbp
mbp,2026-04-18,36.08562,mbp
mbp,2026-04-19,52.29357,mbp
mbp,2026-04-20,76.7584,mbp
mbp,2026-04-21,53.211,mbp
mbp,2026-04-22,51.07033,mbp
mbp,2026-04-23,40.06116,mbp
mbp,2026-04-24,70.94801,mbp
pm쥬스,2026-04-11,51.54639,pm쥬스
pm쥬스,2026-04-12,43.98625,pm쥬스
pm쥬스,2026-04-13,48.79725,pm쥬스
pm쥬스,2026-04-14,59.79381,pm쥬스
pm쥬스,2026-04-15,46.73539,pm쥬스
pm쥬스,2026-04-16,51.54639,pm쥬스
pm쥬스,2026-04-17,45.01718,pm쥬스
pm쥬스,2026-04-18,24.39862,pm쥬스
pm쥬스,2026-04-19,42.95532,pm쥬스
pm쥬스,2026-04-20,41.23711,pm쥬스
pm쥬스,2026-04-21,52.92096,pm쥬스
pm쥬스,2026-04-22,52.23367,pm쥬스
pm쥬스,2026-04-23,56.35738,pm쥬스
pm쥬스,2026-04-24,67.35395,pm쥬스
가시오가피순,2026-04-11,43.97321,가시오가피순
가시오가피순,2026-04-12,57.58928,가시오가피순
가시오가피순,2026-04-13,46.65178,가시오가피순
가시오가피순,2026-04-14,52.90178,가시오가피순
가시오가피순,2026-04-15,57.58928,가시오가피순
가시오가피순,2026-04-16,67.63392,가시오가피순
가시오가피순,2026-04-17,56.91964,가시오가피순
가시오가피순,2026-04-18,66.96428,가시오가피순
가시오가피순,2026-04-19,65.84821,가시오가피순
가시오가피순,2026-04-20,67.85714,가시오가피순
가시오가피순,2026-04-21,68.75,가시오가피순
가시오가피순,2026-04-22,63.39285,가시오가피순
가시오가피순,2026-04-23,62.94642,가시오가피순
가시오가피순,2026-04-24,58.48214,가시오가피순
가죽나물,2026-04-11,68.29268,가죽나물
가죽나물,2026-04-12,73.90243,가죽나물
가죽나물,2026-04-13,66.09756,가죽나물
가죽나물,2026-04-14,83.65853,가죽나물
가죽나물,2026-04-15,71.46341,가죽나물
가죽나물,2026-04-16,81.70731,가죽나물
가죽나물,2026-04-17,78.78048,가죽나물
가죽나물,2026-04-18,71.70731,가죽나물
가죽나물,2026-04-19,80.4878,가죽나물
가죽나물,2026-04-20,100,가죽나물
가죽나물,2026-04-21,72.68292,가죽나물
가죽나물,2026-04-22,72.92682,가죽나물
가죽나물,2026-04-23,73.17073,가죽나물
가죽나물,2026-04-24,63.17073,가죽나물
간장게장,2026-04-11,47.91086,간장게장
간장게장,2026-04-12,52.64623,간장게장
간장게장,2026-04-13,54.03899,간장게장
간장게장,2026-04-14,69.35933,간장게장
간장게장,2026-04-15,62.11699,간장게장
간장게장,2026-04-16,50.69637,간장게장
간장게장,2026-04-17,52.92479,간장게장
간장게장,2026-04-18,29.24791,간장게장
간장게장,2026-04-19,49.30362,간장게장
간장게장,2026-04-20,100,간장게장
간장게장,2026-04-21,71.86629,간장게장
간장게장,2026-04-22,52.64623,간장게장
간장게장,2026-04-23,43.73259,간장게장
간장게장,2026-04-24,59.88857,간장게장
감자,2026-04-11,60.10733,감자
감자,2026-04-12,71.91413,감자
감자,2026-04-13,80.14311,감자
감자,2026-04-14,72.09302,감자
감자,2026-04-15,85.15205,감자
감자,2026-04-16,74.23971,감자
감자,2026-04-17,79.96422,감자
감자,2026-04-18,61.53846,감자
감자,2026-04-19,56.88729,감자
감자,2026-04-20,84.07871,감자
감자,2026-04-21,81.57423,감자
감자,2026-04-22,100,감자
감자,2026-04-23,76.20751,감자
감자,2026-04-24,66.18962,감자
갑오징어,2026-04-11,46.43962,갑오징어
갑오징어,2026-04-12,44.89164,갑오징어
갑오징어,2026-04-13,53.56037,갑오징어
갑오징어,2026-04-14,52.32198,갑오징어
갑오징어,2026-04-15,60.37151,갑오징어
갑오징어,2026-04-16,67.49226,갑오징어
갑오징어,2026-04-17,54.48916,갑오징어
갑오징어,2026-04-18,38.69969,갑오징어
갑오징어,2026-04-19,52.63157,갑오징어
갑오징어,2026-04-20,67.49226,갑오징어
갑오징어,2026-04-21,73.68421,갑오징어
갑오징어,2026-04-22,73.37461,갑오징어
갑오징어,2026-04-23,72.75541,갑오징어
갑오징어,2026-04-24,53.25077,갑오징어
강황가루,2026-04-11,57.28813,강황가루
강황가루,2026-04-12,53.8983,강황가루
강황가루,2026-04-13,58.30508,강황가루
강황가루,2026-04-14,51.8644,강황가루
강황가루,2026-04-15,52.88135,강황가루
강황가루,2026-04-16,44.40677,강황가루
강황가루,2026-04-17,46.44067,강황가루
