product_name,period,search_ratio,search_keywords
구운계란,2026-04-08,55.45646,구운계란
구운계란,2026-04-09,54.56465,구운계란
구운계란,2026-04-10,42.64257,구운계란
구운계란,2026-04-11,30.43886,구운계란
구운계란,2026-04-12,41.65688,구운계란
구운계란,2026-04-13,65.64186,구운계란
구운계란,2026-04-14,59.93898,구운계란
구운계란,2026-04-15,55.78502,구운계란
구운계란,2026-04-16,53.5555,구운계란
구운계란,2026-04-17,40.50692,구운계란
구운계란,2026-04-18,29.07768,구운계란
구운계란,2026-04-19,39.23961,구운계란
구운계란,2026-04-20,69.60807,구운계란
구운계란,2026-04-21,63.38887,구운계란
꽃게,2026-04-08,57.00539,꽃게
꽃게,2026-04-09,59.86857,꽃게
꽃게,2026-04-10,51.84229,꽃게
꽃게,2026-04-11,49.75357,꽃게
꽃게,2026-04-12,48.01689,꽃게
꽃게,2026-04-13,56.91152,꽃게
꽃게,2026-04-14,52.75756,꽃게
꽃게,2026-04-15,56.20746,꽃게
꽃게,2026-04-16,71.03966,꽃게
꽃게,2026-04-17,64.13987,꽃게
꽃게,2026-04-18,57.61558,꽃게
꽃게,2026-04-19,75.47524,꽃게
꽃게,2026-04-20,80.63834,꽃게
꽃게,2026-04-21,75.38136,꽃게
닭가슴살,2026-04-08,79.3942,닭가슴살
닭가슴살,2026-04-09,78.47667,닭가슴살
닭가슴살,2026-04-10,63.91775,닭가슴살
닭가슴살,2026-04-11,51.72451,닭가슴살
닭가슴살,2026-04-12,68.85916,닭가슴살
닭가슴살,2026-04-13,97.46849,닭가슴살
닭가슴살,2026-04-14,89.3323,닭가슴살
닭가슴살,2026-04-15,81.25138,닭가슴살
닭가슴살,2026-04-16,74.54123,닭가슴살
닭가슴살,2026-04-17,60.61242,닭가슴살
닭가슴살,2026-04-18,50.22109,닭가슴살
닭가슴살,2026-04-19,66.00707,닭가슴살
닭가슴살,2026-04-20,92.6929,닭가슴살
닭가슴살,2026-04-21,86.06013,닭가슴살
두릅,2026-04-08,21.25914,두릅
두릅,2026-04-09,18.59818,두릅
두릅,2026-04-10,19.13679,두릅
두릅,2026-04-11,24.14125,두릅
두릅,2026-04-12,26.19582,두릅
두릅,2026-04-13,27.36579,두릅
두릅,2026-04-14,31.61048,두릅
두릅,2026-04-15,32.64134,두릅
두릅,2026-04-16,32.2454,두릅
두릅,2026-04-17,31.11467,두릅
두릅,2026-04-18,31.28945,두릅
두릅,2026-04-19,33.24772,두릅
두릅,2026-04-20,31.63902,두릅
두릅,2026-04-21,30.71874,두릅
레몬즙,2026-04-08,15.71262,레몬즙
레몬즙,2026-04-09,16.55881,레몬즙
레몬즙,2026-04-10,14.06172,레몬즙
레몬즙,2026-04-11,13.14916,레몬즙
레몬즙,2026-04-12,13.82113,레몬즙
레몬즙,2026-04-13,16.21038,레몬즙
레몬즙,2026-04-14,18.98125,레몬즙
레몬즙,2026-04-15,15.83706,레몬즙
레몬즙,2026-04-16,14.80836,레몬즙
레몬즙,2026-04-17,12.47718,레몬즙
레몬즙,2026-04-18,12.49377,레몬즙
레몬즙,2026-04-19,14.55118,레몬즙
레몬즙,2026-04-20,16.51733,레몬즙
레몬즙,2026-04-21,16.03617,레몬즙
마그네슘,2026-04-08,91.24618,마그네슘
마그네슘,2026-04-09,87.51466,마그네슘
마그네슘,2026-04-10,87.42079,마그네슘
마그네슘,2026-04-11,73.64468,마그네슘
마그네슘,2026-04-12,81.92912,마그네슘
마그네슘,2026-04-13,100,마그네슘
마그네슘,2026-04-14,92.86552,마그네슘
마그네슘,2026-04-15,89.32175,마그네슘
마그네슘,2026-04-16,83.05562,마그네슘
마그네슘,2026-04-17,77.58742,마그네슘
마그네슘,2026-04-18,76.76601,마그네슘
마그네슘,2026-04-19,81.99953,마그네슘
마그네슘,2026-04-20,96.73785,마그네슘
마그네슘,2026-04-21,92.34921,마그네슘
마늘쫑,2026-04-08,7.14285,마늘쫑
마늘쫑,2026-04-09,7.01841,마늘쫑
마늘쫑,2026-04-10,7.32536,마늘쫑
마늘쫑,2026-04-11,7.0433,마늘쫑
마늘쫑,2026-04-12,8.6942,마늘쫑
마늘쫑,2026-04-13,10.17919,마늘쫑
마늘쫑,2026-04-14,11.09175,마늘쫑
마늘쫑,2026-04-15,11.93794,마늘쫑
마늘쫑,2026-04-16,12.82561,마늘쫑
마늘쫑,2026-04-17,12.26978,마늘쫑
마늘쫑,2026-04-18,12.12045,마늘쫑
마늘쫑,2026-04-19,14.44333,마늘쫑
마늘쫑,2026-04-20,16.68325,마늘쫑
마늘쫑,2026-04-21,18.94806,마늘쫑
비타민c,2026-04-08,13.64365,비타민c
비타민c,2026-04-09,13.99678,비타민c
비타민c,2026-04-10,12.46299,비타민c
비타민c,2026-04-11,11.68182,비타민c
비타민c,2026-04-12,12.77688,비타민c
비타민c,2026-04-13,14.00035,비타민c
비타민c,2026-04-14,16.08703,비타민c
비타민c,2026-04-15,15.05617,비타민c
비타민c,2026-04-16,15.51988,비타민c
비타민c,2026-04-17,14.15373,비타민c
비타민c,2026-04-18,13.97895,비타민c
비타민c,2026-04-19,16.54003,비타민c
비타민c,2026-04-20,17.30693,비타민c
비타민c,2026-04-21,17.79917,비타민c
사과,2026-04-08,12.05279,사과
사과,2026-04-09,11.78883,사과
사과,2026-04-10,9.70572,사과
사과,2026-04-11,8.59639,사과
사과,2026-04-12,9.64508,사과
사과,2026-04-13,12.61993,사과
사과,2026-04-14,11.53201,사과
사과,2026-04-15,11.19671,사과
사과,2026-04-16,10.40841,사과
사과,2026-04-17,9.30265,사과
사과,2026-04-18,7.97931,사과
사과,2026-04-19,10.19796,사과
사과,2026-04-20,12.17406,사과
사과,2026-04-21,11.23952,사과
생수,2026-04-08,59.18798,생수
생수,2026-04-09,56.51255,생수
생수,2026-04-10,51.70147,생수
생수,2026-04-11,42.75991,생수
생수,2026-04-12,53.13306,생수
생수,2026-04-13,67.87139,생수
생수,2026-04-14,64.9378,생수
생수,2026-04-15,65.45411,생수
생수,2026-04-16,64.09293,생수
생수,2026-04-17,55.29218,생수
생수,2026-04-18,47.19549,생수
생수,2026-04-19,57.96761,생수
생수,2026-04-20,62.00422,생수
생수,2026-04-21,61.53485,생수
쌀10kg,2026-04-08,23.09307,쌀10kg
