product_name,period,shopping_ratio,shopping_keywords
abc주스,2026-04-12,58.67507,abc주스
abc주스,2026-04-13,61.51419,abc주스
abc주스,2026-04-14,48.26498,abc주스
abc주스,2026-04-15,67.19242,abc주스
abc주스,2026-04-16,53.3123,abc주스
abc주스,2026-04-17,47.31861,abc주스
abc주스,2026-04-18,54.88958,abc주스
abc주스,2026-04-19,60.88328,abc주스
abc주스,2026-04-20,48.26498,abc주스
abc주스,2026-04-21,52.36593,abc주스
abc주스,2026-04-22,73.18611,abc주스
abc주스,2026-04-23,58.99053,abc주스
abc주스,2026-04-24,48.58044,abc주스
abc주스,2026-04-25,52.99684,abc주스
bnr17유산균,2026-04-12,100,bnr17유산균
bnr17유산균,2026-04-13,57.84883,bnr17유산균
bnr17유산균,2026-04-14,70.34883,bnr17유산균
bnr17유산균,2026-04-15,60.46511,bnr17유산균
bnr17유산균,2026-04-16,65.40697,bnr17유산균
bnr17유산균,2026-04-17,68.02325,bnr17유산균
bnr17유산균,2026-04-18,64.53488,bnr17유산균
bnr17유산균,2026-04-19,78.19767,bnr17유산균
bnr17유산균,2026-04-20,60.46511,bnr17유산균
bnr17유산균,2026-04-21,72.67441,bnr17유산균
bnr17유산균,2026-04-22,43.89534,bnr17유산균
bnr17유산균,2026-04-23,38.95348,bnr17유산균
bnr17유산균,2026-04-24,79.06976,bnr17유산균
bnr17유산균,2026-04-25,46.80232,bnr17유산균
la갈비,2026-04-12,42.93948,la갈비
la갈비,2026-04-13,63.40057,la갈비
la갈비,2026-04-14,60.80691,la갈비
la갈비,2026-04-15,53.6023,la갈비
la갈비,2026-04-16,51.58501,la갈비
la갈비,2026-04-17,36.59942,la갈비
la갈비,2026-04-18,31.12391,la갈비
la갈비,2026-04-19,43.51585,la갈비
la갈비,2026-04-20,70.60518,la갈비
la갈비,2026-04-21,66.5706,la갈비
la갈비,2026-04-22,63.40057,la갈비
la갈비,2026-04-23,43.22766,la갈비
la갈비,2026-04-24,58.21325,la갈비
la갈비,2026-04-25,53.31412,la갈비
가시오가피순,2026-04-12,47.77777,가시오가피순
가시오가피순,2026-04-13,38.7037,가시오가피순
가시오가피순,2026-04-14,43.88888,가시오가피순
가시오가피순,2026-04-15,47.77777,가시오가피순
가시오가피순,2026-04-16,56.11111,가시오가피순
가시오가피순,2026-04-17,47.22222,가시오가피순
가시오가피순,2026-04-18,55.55555,가시오가피순
가시오가피순,2026-04-19,54.62962,가시오가피순
가시오가피순,2026-04-20,56.29629,가시오가피순
가시오가피순,2026-04-21,57.03703,가시오가피순
가시오가피순,2026-04-22,52.59259,가시오가피순
가시오가피순,2026-04-23,52.22222,가시오가피순
가시오가피순,2026-04-24,48.51851,가시오가피순
가시오가피순,2026-04-25,50.74074,가시오가피순
가죽나물,2026-04-12,56.11111,가죽나물
가죽나물,2026-04-13,50.18518,가죽나물
가죽나물,2026-04-14,63.51851,가죽나물
가죽나물,2026-04-15,54.25925,가죽나물
가죽나물,2026-04-16,62.03703,가죽나물
가죽나물,2026-04-17,59.81481,가죽나물
가죽나물,2026-04-18,54.44444,가죽나물
가죽나물,2026-04-19,61.11111,가죽나물
가죽나물,2026-04-20,75.92592,가죽나물
가죽나물,2026-04-21,55.18518,가죽나물
가죽나물,2026-04-22,55.37037,가죽나물
가죽나물,2026-04-23,55.55555,가죽나물
가죽나물,2026-04-24,47.96296,가죽나물
가죽나물,2026-04-25,51.48148,가죽나물
감자,2026-04-12,67.11185,감자
감자,2026-04-13,74.79131,감자
감자,2026-04-14,67.27879,감자
감자,2026-04-15,79.46577,감자
감자,2026-04-16,69.28213,감자
감자,2026-04-17,74.62437,감자
감자,2026-04-18,57.42904,감자
감자,2026-04-19,53.08848,감자
감자,2026-04-20,78.4641,감자
감자,2026-04-21,76.12687,감자
감자,2026-04-22,93.3222,감자
감자,2026-04-23,71.11853,감자
감자,2026-04-24,61.76961,감자
감자,2026-04-25,53.9232,감자
강황가루,2026-04-12,53.17725,강황가루
강황가루,2026-04-13,57.52508,강황가루
강황가루,2026-04-14,51.17056,강황가루
강황가루,2026-04-15,52.17391,강황가루
강황가루,2026-04-16,43.8127,강황가루
강황가루,2026-04-17,45.81939,강황가루
강황가루,2026-04-18,57.52508,강황가루
강황가루,2026-04-19,56.85618,강황가루
강황가루,2026-04-20,57.85953,강황가루
강황가루,2026-04-21,51.83946,강황가루
강황가루,2026-04-22,58.52842,강황가루
강황가루,2026-04-23,41.80602,강황가루
강황가루,2026-04-24,59.53177,강황가루
강황가루,2026-04-25,50.83612,강황가루
견과류,2026-04-12,93.81443,견과류
견과류,2026-04-13,95.87628,견과류
견과류,2026-04-14,84.53608,견과류
견과류,2026-04-15,91.49484,견과류
견과류,2026-04-16,82.73195,견과류
견과류,2026-04-17,65.97938,견과류
견과류,2026-04-18,64.69072,견과류
견과류,2026-04-19,80.15463,견과류
견과류,2026-04-20,100,견과류
견과류,2026-04-21,97.68041,견과류
견과류,2026-04-22,88.14432,견과류
견과류,2026-04-23,85.30927,견과류
견과류,2026-04-24,75.77319,견과류
견과류,2026-04-25,57.21649,견과류
계란,2026-04-12,58.13528,계란
계란,2026-04-13,100,계란
계란,2026-04-14,77.69652,계란
계란,2026-04-15,65.08226,계란
계란,2026-04-16,58.68372,계란
