product_name,period,search_ratio,search_keywords
cca주스,2026-04-14,35.73907,cca주스
cca주스,2026-04-15,31.71408,cca주스
cca주스,2026-04-16,28.86884,cca주스
cca주스,2026-04-17,26.50936,cca주스
cca주스,2026-04-18,26.99514,cca주스
cca주스,2026-04-19,30.60374,cca주스
cca주스,2026-04-20,35.94725,cca주스
cca주스,2026-04-21,30.53435,cca주스
cca주스,2026-04-22,27.13393,cca주스
cca주스,2026-04-23,34.00416,cca주스
cca주스,2026-04-24,25.26023,cca주스
cca주스,2026-04-25,26.16238,cca주스
cca주스,2026-04-26,29.90978,cca주스
cca주스,2026-04-27,32.26925,cca주스
la갈비,2026-04-14,9.30507,la갈비
la갈비,2026-04-15,9.33236,la갈비
la갈비,2026-04-16,9.88721,la갈비
la갈비,2026-04-17,9.34145,la갈비
la갈비,2026-04-18,8.1317,la갈비
la갈비,2026-04-19,9.43241,la갈비
la갈비,2026-04-20,9.44151,la갈비
la갈비,2026-04-21,10.51482,la갈비
la갈비,2026-04-22,10.3329,la갈비
la갈비,2026-04-23,8.94124,la갈비
la갈비,2026-04-24,8.73203,la갈비
la갈비,2026-04-25,8.67746,la갈비
la갈비,2026-04-26,10.43296,la갈비
la갈비,2026-04-27,12.16117,la갈비
가시오가피순,2026-04-14,13.03324,가시오가피순
가시오가피순,2026-04-15,14.73962,가시오가피순
가시오가피순,2026-04-16,15.40158,가시오가피순
가시오가피순,2026-04-17,13.82759,가시오가피순
가시오가피순,2026-04-18,18.12297,가시오가피순
가시오가피순,2026-04-19,20.47661,가시오가피순
가시오가피순,2026-04-20,18.27007,가시오가피순
가시오가피순,2026-04-21,17.01971,가시오가피순
가시오가피순,2026-04-22,12.93027,가시오가피순
가시오가피순,2026-04-23,12.38599,가시오가피순
가시오가피순,2026-04-24,9.82641,가시오가피순
가시오가피순,2026-04-25,11.20917,가시오가피순
가시오가피순,2026-04-26,11.19446,가시오가피순
가시오가피순,2026-04-27,8.88496,가시오가피순
가죽나물,2026-04-14,63.02966,가죽나물
가죽나물,2026-04-15,64.99697,가죽나물
가죽나물,2026-04-16,71.4437,가죽나물
가죽나물,2026-04-17,80.08474,가죽나물
가죽나물,2026-04-18,88.16585,가죽나물
가죽나물,2026-04-19,100,가죽나물
