product_name,period,search_ratio,search_keywords
감자,2026-04-09,56.06665,감자
감자,2026-04-10,50.08214,감자
감자,2026-04-11,39.33348,감자
감자,2026-04-12,45.43534,감자
감자,2026-04-13,50.83313,감자
감자,2026-04-14,49.11992,감자
감자,2026-04-15,49.89439,감자
감자,2026-04-16,50.4811,감자
감자,2026-04-17,48.50973,감자
감자,2026-04-18,44.89556,감자
감자,2026-04-19,48.79136,감자
감자,2026-04-20,49.23726,감자
감자,2026-04-21,50.50457,감자
감자,2026-04-22,55.17484,감자
꽃게,2026-04-09,33.46012,꽃게
꽃게,2026-04-10,28.97429,꽃게
꽃게,2026-04-11,27.80692,꽃게
꽃게,2026-04-12,26.8363,꽃게
꽃게,2026-04-13,31.80745,꽃게
꽃게,2026-04-14,29.48583,꽃게
꽃게,2026-04-15,31.41395,꽃게
꽃게,2026-04-16,39.70356,꽃게
꽃게,2026-04-17,35.84732,꽃게
꽃게,2026-04-18,32.20094,꽃게
꽃게,2026-04-19,42.18258,꽃게
꽃게,2026-04-20,45.0682,꽃게
꽃게,2026-04-21,42.13011,꽃게
꽃게,2026-04-22,42.45802,꽃게
닭가슴살,2026-04-09,23.66806,닭가슴살
닭가슴살,2026-04-10,19.27718,닭가슴살
닭가슴살,2026-04-11,15.59978,닭가슴살
닭가슴살,2026-04-12,20.76748,닭가슴살
닭가슴살,2026-04-13,29.39587,닭가슴살
닭가슴살,2026-04-14,26.94205,닭가슴살
닭가슴살,2026-04-15,24.5049,닭가슴살
닭가슴살,2026-04-16,22.48116,닭가슴살
닭가슴살,2026-04-17,18.28032,닭가슴살
닭가슴살,2026-04-18,15.14636,닭가슴살
닭가슴살,2026-04-19,19.90731,닭가슴살
닭가슴살,2026-04-20,27.95559,닭가슴살
닭가슴살,2026-04-21,25.95519,닭가슴살
닭가슴살,2026-04-22,23.68807,닭가슴살
두릅,2026-04-09,18.59818,두릅
두릅,2026-04-10,19.13679,두릅
두릅,2026-04-11,24.14125,두릅
두릅,2026-04-12,26.19582,두릅
두릅,2026-04-13,27.36579,두릅
두릅,2026-04-14,31.61048,두릅
두릅,2026-04-15,32.64134,두릅
두릅,2026-04-16,32.2454,두릅
두릅,2026-04-17,31.11467,두릅
두릅,2026-04-18,31.28945,두릅
두릅,2026-04-19,33.24772,두릅
두릅,2026-04-20,31.63902,두릅
두릅,2026-04-21,30.71874,두릅
두릅,2026-04-22,29.1029,두릅
마그네슘,2026-04-09,87.51466,마그네슘
마그네슘,2026-04-10,87.42079,마그네슘
