product_name,period,shopping_ratio,shopping_keywords
구운계란,2026-04-08,62.15429,구운계란
구운계란,2026-04-09,61.42649,구운계란
구운계란,2026-04-10,50.80058,구운계란
구운계란,2026-04-11,39.15574,구운계란
구운계란,2026-04-12,56.18631,구운계란
구운계란,2026-04-13,61.71761,구운계란
구운계란,2026-04-14,58.51528,구운계란
구운계란,2026-04-15,52.5473,구운계란
구운계란,2026-04-16,56.91411,구운계란
구운계란,2026-04-17,47.74381,구운계란
구운계란,2026-04-18,30.8588,구운계란
구운계란,2026-04-19,46.87045,구운계란
구운계란,2026-04-20,53.2751,구운계란
구운계란,2026-04-21,70.88791,구운계란
꽃게,2026-04-08,61.71761,꽃게
꽃게,2026-04-09,74.67248,꽃게
꽃게,2026-04-10,56.04075,꽃게
꽃게,2026-04-11,44.1048,꽃게
꽃게,2026-04-12,40.61135,꽃게
꽃게,2026-04-13,60.84425,꽃게
꽃게,2026-04-14,65.21106,꽃게
꽃게,2026-04-15,63.02765,꽃게
꽃게,2026-04-16,78.60262,꽃게
꽃게,2026-04-17,64.19213,꽃게
꽃게,2026-04-18,40.17467,꽃게
꽃게,2026-04-19,58.22416,꽃게
꽃게,2026-04-20,80.05822,꽃게
꽃게,2026-04-21,72.63464,꽃게
닭가슴살,2026-04-08,89.08212,닭가슴살
닭가슴살,2026-04-09,79.71014,닭가슴살
닭가슴살,2026-04-10,70.0483,닭가슴살
닭가슴살,2026-04-11,66.18357,닭가슴살
닭가슴살,2026-04-12,75.65217,닭가슴살
닭가슴살,2026-04-13,81.15942,닭가슴살
닭가슴살,2026-04-14,100,닭가슴살
닭가슴살,2026-04-15,76.42512,닭가슴살
닭가슴살,2026-04-16,73.52657,닭가슴살
닭가슴살,2026-04-17,70.62801,닭가슴살
닭가슴살,2026-04-18,59.90338,닭가슴살
닭가슴살,2026-04-19,71.30434,닭가슴살
닭가슴살,2026-04-20,85.89371,닭가슴살
닭가슴살,2026-04-21,79.22705,닭가슴살
두릅,2026-04-08,78.88774,두릅
두릅,2026-04-09,78.99073,두릅
두릅,2026-04-10,72.2966,두릅
두릅,2026-04-11,74.66529,두릅
두릅,2026-04-12,91.45211,두릅
두릅,2026-04-13,81.66838,두릅
두릅,2026-04-14,100,두릅
두릅,2026-04-15,93.71781,두릅
두릅,2026-04-16,82.90422,두릅
두릅,2026-04-17,74.5623,두릅
두릅,2026-04-18,75.79814,두릅
두릅,2026-04-19,74.97425,두릅
두릅,2026-04-20,79.60865,두릅
두릅,2026-04-21,70.64881,두릅
레몬즙,2026-04-08,70.63253,레몬즙
레몬즙,2026-04-09,81.4759,레몬즙
레몬즙,2026-04-10,63.40361,레몬즙
레몬즙,2026-04-11,58.73493,레몬즙
레몬즙,2026-04-12,67.62048,레몬즙
레몬즙,2026-04-13,76.65662,레몬즙
레몬즙,2026-04-14,84.48795,레몬즙
레몬즙,2026-04-15,79.21686,레몬즙
레몬즙,2026-04-16,68.9759,레몬즙
레몬즙,2026-04-17,61.44578,레몬즙
레몬즙,2026-04-18,51.65662,레몬즙
레몬즙,2026-04-19,59.93975,레몬즙
레몬즙,2026-04-20,77.56024,레몬즙
레몬즙,2026-04-21,79.66867,레몬즙
마그네슘,2026-04-08,85.29839,마그네슘
마그네슘,2026-04-09,84.86171,마그네슘
마그네슘,2026-04-10,88.06404,마그네슘
마그네슘,2026-04-11,72.92576,마그네슘
마그네슘,2026-04-12,90.10189,마그네슘
마그네슘,2026-04-13,100,마그네슘
마그네슘,2026-04-14,84.71615,마그네슘
마그네슘,2026-04-15,91.12081,마그네슘
마그네슘,2026-04-16,77.14701,마그네슘
마그네슘,2026-04-17,83.55167,마그네슘
마그네슘,2026-04-18,84.13391,마그네슘
마그네슘,2026-04-19,80.20378,마그네슘
마그네슘,2026-04-20,98.83551,마그네슘
마그네슘,2026-04-21,72.48908,마그네슘
마늘쫑,2026-04-08,33.43373,마늘쫑
마늘쫑,2026-04-09,44.72891,마늘쫑
마늘쫑,2026-04-10,36.44578,마늘쫑
마늘쫑,2026-04-11,30.42168,마늘쫑
마늘쫑,2026-04-12,40.36144,마늘쫑
마늘쫑,2026-04-13,51.05421,마늘쫑
마늘쫑,2026-04-14,57.98192,마늘쫑
마늘쫑,2026-04-15,51.20481,마늘쫑
마늘쫑,2026-04-16,52.10843,마늘쫑
마늘쫑,2026-04-17,60.39156,마늘쫑
마늘쫑,2026-04-18,45.48192,마늘쫑
마늘쫑,2026-04-19,55.27108,마늘쫑
마늘쫑,2026-04-20,60.09036,마늘쫑
마늘쫑,2026-04-21,88.70481,마늘쫑
비타민c,2026-04-08,36.45726,비타민c
비타민c,2026-04-09,41.29763,비타민c
비타민c,2026-04-10,39.75283,비타민c
비타민c,2026-04-11,40.88568,비타민c
비타민c,2026-04-12,45.21112,비타민c
비타민c,2026-04-13,41.19464,비타민c
비타민c,2026-04-14,44.79917,비타민c
비타민c,2026-04-15,46.138,비타민c
비타민c,2026-04-16,57.36354,비타민c
비타민c,2026-04-17,50.46343,비타민c
비타민c,2026-04-18,52.31719,비타민c
비타민c,2026-04-19,64.5726,비타민c
비타민c,2026-04-20,68.69207,비타민c
비타민c,2026-04-21,66.42636,비타민c
사과,2026-04-08,68.79505,사과
사과,2026-04-09,61.38002,사과
사과,2026-04-10,54.5829,사과
사과,2026-04-11,40.67971,사과
사과,2026-04-12,57.56951,사과
사과,2026-04-13,60.65911,사과
사과,2026-04-14,64.98455,사과
사과,2026-04-15,67.04428,사과
사과,2026-04-16,76.00411,사과
사과,2026-04-17,45.72605,사과
사과,2026-04-18,40.26776,사과
사과,2026-04-19,53.75901,사과
사과,2026-04-20,59.01132,사과
사과,2026-04-21,62.51287,사과
생수,2026-04-08,73.21688,생수
생수,2026-04-09,60.11644,생수
생수,2026-04-10,62.73653,생수
생수,2026-04-11,50.3639,생수
생수,2026-04-12,62.29985,생수
생수,2026-04-13,79.91266,생수
생수,2026-04-14,80.4949,생수
생수,2026-04-15,79.47598,생수
생수,2026-04-16,74.09024,생수
생수,2026-04-17,57.64192,생수
생수,2026-04-18,43.08588,생수
생수,2026-04-19,63.17321,생수
생수,2026-04-20,74.52692,생수
생수,2026-04-21,74.2358,생수
쌀10kg,2026-04-08,78.74396,쌀10kg
쌀10kg,2026-04-09,77.48792,쌀10kg
쌀10kg,2026-04-10,64.2512,쌀10kg
쌀10kg,2026-04-11,59.61352,쌀10kg
쌀10kg,2026-04-12,74.49275,쌀10kg
쌀10kg,2026-04-13,81.15942,쌀10kg
쌀10kg,2026-04-14,76.13526,쌀10kg
쌀10kg,2026-04-15,63.09178,쌀10kg
쌀10kg,2026-04-16,71.20772,쌀10kg
쌀10kg,2026-04-17,52.85024,쌀10kg
쌀10kg,2026-04-18,59.03381,쌀10kg
쌀10kg,2026-04-19,69.17874,쌀10kg
쌀10kg,2026-04-20,82.80193,쌀10kg
쌀10kg,2026-04-21,74.7826,쌀10kg
쌀20kg,2026-04-08,84.54106,쌀20kg
쌀20kg,2026-04-09,86.57004,쌀20kg
쌀20kg,2026-04-10,65.02415,쌀20kg
쌀20kg,2026-04-11,70.62801,쌀20kg
쌀20kg,2026-04-12,93.42995,쌀20kg
쌀20kg,2026-04-13,87.72946,쌀20kg
쌀20kg,2026-04-14,87.05314,쌀20kg
쌀20kg,2026-04-15,80.38647,쌀20kg
쌀20kg,2026-04-16,72.36714,쌀20kg
쌀20kg,2026-04-17,61.15942,쌀20kg
쌀20kg,2026-04-18,59.71014,쌀20kg
쌀20kg,2026-04-19,77.77777,쌀20kg
쌀20kg,2026-04-20,84.2512,쌀20kg
쌀20kg,2026-04-21,93.91304,쌀20kg
알부민,2026-04-08,98.64457,알부민
알부민,2026-04-09,72.13855,알부민
알부민,2026-04-10,74.69879,알부민
알부민,2026-04-11,66.86746,알부민
알부민,2026-04-12,82.22891,알부민
알부민,2026-04-13,89.45783,알부민
알부민,2026-04-14,89.45783,알부민
알부민,2026-04-15,95.93373,알부민
알부민,2026-04-16,96.68674,알부민
알부민,2026-04-17,82.68072,알부민
알부민,2026-04-18,73.19277,알부민
알부민,2026-04-19,83.28313,알부민
알부민,2026-04-20,100,알부민
알부민,2026-04-21,79.21686,알부민
엄나무순,2026-04-08,50.3012,엄나무순
엄나무순,2026-04-09,69.2771,엄나무순
엄나무순,2026-04-10,56.3253,엄나무순
엄나무순,2026-04-11,59.78915,엄나무순
엄나무순,2026-04-12,81.3253,엄나무순
엄나무순,2026-04-13,78.76506,엄나무순
엄나무순,2026-04-14,67.92168,엄나무순
엄나무순,2026-04-15,81.7771,엄나무순
엄나무순,2026-04-16,73.79518,엄나무순
엄나무순,2026-04-17,74.54819,엄나무순
엄나무순,2026-04-18,80.12048,엄나무순
엄나무순,2026-04-19,72.43975,엄나무순
엄나무순,2026-04-20,86.29518,엄나무순
엄나무순,2026-04-21,84.33734,엄나무순
오메가3,2026-04-08,73.33333,오메가3
오메가3,2026-04-09,73.7198,오메가3
오메가3,2026-04-10,71.88405,오메가3
오메가3,2026-04-11,61.93236,오메가3
오메가3,2026-04-12,75.36231,오메가3
오메가3,2026-04-13,71.69082,오메가3
오메가3,2026-04-14,83.76811,오메가3
오메가3,2026-04-15,82.31884,오메가3
오메가3,2026-04-16,79.42028,오메가3
오메가3,2026-04-17,74.00966,오메가3
오메가3,2026-04-18,75.74879,오메가3
오메가3,2026-04-19,94.29951,오메가3
오메가3,2026-04-20,99.61352,오메가3
오메가3,2026-04-21,90.72463,오메가3
오이,2026-04-08,89.18918,오이
오이,2026-04-09,65.99099,오이
오이,2026-04-10,56.3063,오이
오이,2026-04-11,57.2072,오이
오이,2026-04-12,88.06306,오이
오이,2026-04-13,90.54054,오이
오이,2026-04-14,83.1081,오이
오이,2026-04-15,84.45945,오이
오이,2026-04-16,87.16216,오이
오이,2026-04-17,73.42342,오이
오이,2026-04-18,56.53153,오이
오이,2026-04-19,87.83783,오이
오이,2026-04-20,92.34234,오이
오이,2026-04-21,100,오이
올리브오일,2026-04-08,89.00602,올리브오일
올리브오일,2026-04-09,80.57228,올리브오일
올리브오일,2026-04-10,67.46987,올리브오일
올리브오일,2026-04-11,70.48192,올리브오일
올리브오일,2026-04-12,76.65662,올리브오일
올리브오일,2026-04-13,73.34337,올리브오일
올리브오일,2026-04-14,67.77108,올리브오일
올리브오일,2026-04-15,77.71084,올리브오일
올리브오일,2026-04-16,74.39759,올리브오일
올리브오일,2026-04-17,70.78313,올리브오일
올리브오일,2026-04-18,61.74698,올리브오일
올리브오일,2026-04-19,74.24698,올리브오일
올리브오일,2026-04-20,83.28313,올리브오일
올리브오일,2026-04-21,79.51807,올리브오일
임박,2026-04-08,61.42649,임박
임박,2026-04-09,71.76128,임박
임박,2026-04-10,76.71033,임박
임박,2026-04-11,48.32605,임박
임박,2026-04-12,58.22416,임박
임박,2026-04-13,53.85735,임박
임박,2026-04-14,56.76855,임박
임박,2026-04-15,65.35662,임박
임박,2026-04-16,71.76128,임박
임박,2026-04-17,74.2358,임박
임박,2026-04-18,48.18049,임박
임박,2026-04-19,44.54148,임박
임박,2026-04-20,78.74818,임박
임박,2026-04-21,75.10917,임박
참외,2026-04-08,58.93719,참외
참외,2026-04-09,65.7971,참외
참외,2026-04-10,58.55072,참외
참외,2026-04-11,52.657,참외
참외,2026-04-12,57.29468,참외
참외,2026-04-13,73.7198,참외
참외,2026-04-14,77.10144,참외
참외,2026-04-15,67.9227,참외
참외,2026-04-16,77.77777,참외
참외,2026-04-17,66.08695,참외
참외,2026-04-18,52.36714,참외
참외,2026-04-19,66.28019,참외
참외,2026-04-20,73.14009,참외
참외,2026-04-21,84.44444,참외
창억떡,2026-04-08,84.552,창억떡
창억떡,2026-04-09,97.94026,창억떡
창억떡,2026-04-10,89.49536,창억떡
창억떡,2026-04-11,78.68177,창억떡
창억떡,2026-04-12,95.67456,창억떡
창억떡,2026-04-13,95.67456,창억떡
창억떡,2026-04-14,70.44284,창억떡
창억떡,2026-04-15,62.92481,창억떡
창억떡,2026-04-16,66.32337,창억떡
창억떡,2026-04-17,55.81874,창억떡
창억떡,2026-04-18,58.49639,창억떡
창억떡,2026-04-19,59.2173,창억떡
창억떡,2026-04-20,71.67868,창억떡
창억떡,2026-04-21,71.57569,창억떡
촉촉한황치즈칩,2026-04-08,25.3347,촉촉한황치즈칩
촉촉한황치즈칩,2026-04-09,31.82286,촉촉한황치즈칩
촉촉한황치즈칩,2026-04-10,26.8795,촉촉한황치즈칩
촉촉한황치즈칩,2026-04-11,25.02574,촉촉한황치즈칩
촉촉한황치즈칩,2026-04-12,24.6138,촉촉한황치즈칩
