product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
abc주스,2026-04-12,43.00489,abc주스,58.67507,abc주스
abc주스,2026-04-13,47.30538,abc주스,61.51419,abc주스
abc주스,2026-04-14,41.86173,abc주스,48.26498,abc주스
abc주스,2026-04-15,45.34567,abc주스,67.19242,abc주스
abc주스,2026-04-16,41.58954,abc주스,53.3123,abc주스
abc주스,2026-04-17,40.06532,abc주스,47.31861,abc주스
abc주스,2026-04-18,36.58138,abc주스,54.88958,abc주스
abc주스,2026-04-19,45.72672,abc주스,60.88328,abc주스
abc주스,2026-04-20,46.59771,abc주스,48.26498,abc주스
abc주스,2026-04-21,46.86989,abc주스,52.36593,abc주스
abc주스,2026-04-22,44.36581,abc주스,73.18611,abc주스
abc주스,2026-04-23,39.7387,abc주스,58.99053,abc주스
abc주스,2026-04-24,36.14589,abc주스,48.58044,abc주스
abc주스,2026-04-25,37.88786,abc주스,52.99684,abc주스
bnr17유산균,2026-04-12,100.0,bnr17유산균,100.0,bnr17유산균
bnr17유산균,2026-04-13,36.85176,bnr17유산균,57.84883,bnr17유산균
bnr17유산균,2026-04-14,52.27168,bnr17유산균,70.34883,bnr17유산균
bnr17유산균,2026-04-15,34.25883,bnr17유산균,60.46511,bnr17유산균
bnr17유산균,2026-04-16,37.10417,bnr17유산균,65.40697,bnr17유산균
bnr17유산균,2026-04-17,40.15603,bnr17유산균,68.02325,bnr17유산균
bnr17유산균,2026-04-18,40.31665,bnr17유산균,64.53488,bnr17유산균
bnr17유산균,2026-04-19,55.2547,bnr17유산균,78.19767,bnr17유산균
bnr17유산균,2026-04-20,54.03854,bnr17유산균,60.46511,bnr17유산균
bnr17유산균,2026-04-21,41.55575,bnr17유산균,72.67441,bnr17유산균
bnr17유산균,2026-04-22,21.63836,bnr17유산균,43.89534,bnr17유산균
bnr17유산균,2026-04-23,38.02202,bnr17유산균,38.95348,bnr17유산균
bnr17유산균,2026-04-24,59.24736,bnr17유산균,79.06976,bnr17유산균
bnr17유산균,2026-04-25,34.16704,bnr17유산균,46.80232,bnr17유산균
la갈비,2026-04-12,34.78991,la갈비,42.93948,la갈비
la갈비,2026-04-13,33.88235,la갈비,63.40057,la갈비
la갈비,2026-04-14,34.38655,la갈비,60.80691,la갈비
la갈비,2026-04-15,34.48739,la갈비,53.6023,la갈비
la갈비,2026-04-16,36.53781,la갈비,51.58501,la갈비
la갈비,2026-04-17,34.521,la갈비,36.59942,la갈비
la갈비,2026-04-18,30.05042,la갈비,31.12391,la갈비
la갈비,2026-04-19,34.85714,la갈비,43.51585,la갈비
la갈비,2026-04-20,34.89075,la갈비,70.60518,la갈비
la갈비,2026-04-21,38.85714,la갈비,66.5706,la갈비
la갈비,2026-04-22,38.18487,la갈비,63.40057,la갈비
la갈비,2026-04-23,33.04201,la갈비,43.22766,la갈비
la갈비,2026-04-24,32.2689,la갈비,58.21325,la갈비
la갈비,2026-04-25,32.06722,la갈비,53.31412,la갈비
가시오가피순,2026-04-12,11.17523,가시오가피순,47.77777,가시오가피순
