product_name,auctn_seq,scsbd_dt,trd_clcln_ymd,whsl_mrkt_cd,whsl_mrkt_nm,corp_cd,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,plor_cd,plor_nm,scsbd_prc,qty,unit_qty,unit_cd,unit_nm,pkg_cd,pkg_nm,spm_no,trd_se,auction_price_num,qty_num,unit_qty_num,trade_qty_est
참외,002,2026-04-29 04:00:26,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,719000,경상북도 성주군,53000.000,2.000,10.000,12,kg,101,상자,1130520260429,경매,53000.0,2.0,10.0,20.0
참외,001,2026-04-29 04:00:19,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,719000,경상북도 성주군,55000.000,6.000,10.000,12,kg,101,상자,1130520260429,경매,55000.0,6.0,10.0,60.0
참외,002,2026-04-29 04:00:11,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,719000,경상북도 성주군,20000.000,60.000,5.000,12,kg,101,상자,1130420260429,경매,20000.0,60.0,5.0,300.0
참외,001,2026-04-29 03:59:58,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,719000,경상북도 성주군,20000.000,60.000,5.000,12,kg,101,상자,1130420260429,경매,20000.0,60.0,5.0,300.0
참외,025,2026-04-29 03:57:13,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,30000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,30000.0,1.0,10.0,10.0
참외,024,2026-04-29 03:57:08,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,35000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,35000.0,1.0,10.0,10.0
참외,023,2026-04-29 03:57:04,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,38000.000,2.000,10.000,12,kg,101,상자,1130320260429,경매,38000.0,2.0,10.0,20.0
참외,022,2026-04-29 03:56:59,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,38000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,38000.0,1.0,10.0,10.0
참외,021,2026-04-29 03:56:56,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,45000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,45000.0,1.0,10.0,10.0
참외,020,2026-04-29 03:56:52,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,52000.000,4.000,10.000,12,kg,101,상자,1130320260429,경매,52000.0,4.0,10.0,40.0
참외,019,2026-04-29 03:56:47,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,57000.000,2.000,10.000,12,kg,101,상자,1130320260429,경매,57000.0,2.0,10.0,20.0
참외,018,2026-04-29 03:56:43,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,61000.000,4.000,10.000,12,kg,101,상자,1130320260429,경매,61000.0,4.0,10.0,40.0
참외,017,2026-04-29 03:56:38,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,63000.000,4.000,10.000,12,kg,101,상자,1130320260429,경매,63000.0,4.0,10.0,40.0
참외,016,2026-04-29 03:56:35,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,65000.000,5.000,10.000,12,kg,101,상자,1130320260429,경매,65000.0,5.0,10.0,50.0
참외,015,2026-04-29 03:56:27,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,55000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,55000.0,1.0,10.0,10.0
참외,014,2026-04-29 03:56:22,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,29000.000,14.000,10.000,12,kg,101,상자,1130320260429,경매,29000.0,14.0,10.0,140.0
참외,013,2026-04-29 03:56:16,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,32000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,32000.0,1.0,10.0,10.0
참외,012,2026-04-29 03:56:13,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,37000.000,12.000,10.000,12,kg,101,상자,1130320260429,경매,37000.0,12.0,10.0,120.0
참외,011,2026-04-29 03:56:08,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,43000.000,6.000,10.000,12,kg,101,상자,1130320260429,경매,43000.0,6.0,10.0,60.0
참외,010,2026-04-29 03:56:04,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,47000.000,28.000,10.000,12,kg,101,상자,1130320260429,경매,47000.0,28.0,10.0,280.0
참외,009,2026-04-29 03:55:57,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,47000.000,30.000,10.000,12,kg,101,상자,1130320260429,경매,47000.0,30.0,10.0,300.0
참외,008,2026-04-29 03:55:53,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,42000.000,2.000,10.000,12,kg,101,상자,1130320260429,경매,42000.0,2.0,10.0,20.0
참외,007,2026-04-29 03:55:48,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,35000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,35000.0,1.0,10.0,10.0
참외,006,2026-04-29 03:55:43,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,43000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,43000.0,1.0,10.0,10.0
참외,005,2026-04-29 03:55:37,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,48000.000,2.000,10.000,12,kg,101,상자,1130320260429,경매,48000.0,2.0,10.0,20.0
참외,004,2026-04-29 03:55:34,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,50000.000,10.000,10.000,12,kg,101,상자,1130320260429,경매,50000.0,10.0,10.0,100.0
참외,003,2026-04-29 03:55:25,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,52000.000,5.000,10.000,12,kg,101,상자,1130320260429,경매,52000.0,5.0,10.0,50.0
참외,002,2026-04-29 03:55:18,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,55000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,55000.0,1.0,10.0,10.0
참외,001,2026-04-29 03:55:14,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,51000.000,1.000,10.000,12,kg,101,상자,1130320260429,경매,51000.0,1.0,10.0,10.0
참외,013,2026-04-29 03:55:02,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,39000.000,5.000,10.000,12,kg,101,상자,1130220260429,경매,39000.0,5.0,10.0,50.0
참외,012,2026-04-29 03:54:58,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,45000.000,1.000,10.000,12,kg,101,상자,1130220260429,경매,45000.0,1.0,10.0,10.0
참외,011,2026-04-29 03:54:54,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,50000.000,1.000,10.000,12,kg,101,상자,1130220260429,경매,50000.0,1.0,10.0,10.0
참외,010,2026-04-29 03:54:50,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,55000.000,3.000,10.000,12,kg,101,상자,1130220260429,경매,55000.0,3.0,10.0,30.0
참외,009,2026-04-29 03:54:48,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,55000.000,5.000,10.000,12,kg,101,상자,1130220260429,경매,55000.0,5.0,10.0,50.0
참외,008,2026-04-29 03:54:42,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,45000.000,4.000,10.000,12,kg,101,상자,1130220260429,경매,45000.0,4.0,10.0,40.0
참외,007,2026-04-29 03:54:36,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,56000.000,2.000,10.000,12,kg,101,상자,1130220260429,경매,56000.0,2.0,10.0,20.0
참외,006,2026-04-29 03:54:31,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,60000.000,4.000,10.000,12,kg,101,상자,1130220260429,경매,60000.0,4.0,10.0,40.0
참외,005,2026-04-29 03:54:29,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,64000.000,4.000,10.000,12,kg,101,상자,1130220260429,경매,64000.0,4.0,10.0,40.0
참외,004,2026-04-29 03:54:25,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,67000.000,10.000,10.000,12,kg,101,상자,1130220260429,경매,67000.0,10.0,10.0,100.0
참외,003,2026-04-29 03:54:20,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,66000.000,15.000,10.000,12,kg,101,상자,1130220260429,경매,66000.0,15.0,10.0,150.0
참외,002,2026-04-29 03:54:16,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,56000.000,9.000,10.000,12,kg,101,상자,1130220260429,경매,56000.0,9.0,10.0,90.0
참외,001,2026-04-29 03:54:11,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,50000.000,4.000,10.000,12,kg,101,상자,1130220260429,경매,50000.0,4.0,10.0,40.0
참외,171,2026-04-29 03:54:02,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,28000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,28000.0,1.0,10.0,10.0
참외,170,2026-04-29 03:53:58,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,38000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,38000.0,1.0,10.0,10.0
참외,169,2026-04-29 03:53:53,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,42000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,42000.0,2.0,10.0,20.0
참외,168,2026-04-29 03:53:47,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,35000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,35000.0,2.0,10.0,20.0
참외,167,2026-04-29 03:53:42,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,43000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,43000.0,1.0,10.0,10.0
참외,166,2026-04-29 03:53:36,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,52000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,52000.0,1.0,10.0,10.0
참외,165,2026-04-29 03:53:32,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,60000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,60000.0,3.0,10.0,30.0
참외,164,2026-04-29 03:53:28,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,60000.000,4.000,10.000,12,kg,101,상자,1130120260429,경매,60000.0,4.0,10.0,40.0
참외,163,2026-04-29 03:53:19,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,53000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,53000.0,1.0,10.0,10.0
참외,162,2026-04-29 03:53:02,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,46000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,46000.0,1.0,10.0,10.0
참외,161,2026-04-29 03:52:57,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,38000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,38000.0,1.0,10.0,10.0
참외,160,2026-04-29 03:52:53,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,47000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,47000.0,1.0,10.0,10.0
참외,159,2026-04-29 03:52:48,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,50000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,50000.0,2.0,10.0,20.0
참외,158,2026-04-29 03:52:41,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,40000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,40000.0,1.0,10.0,10.0
참외,157,2026-04-29 03:52:34,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,58000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,58000.0,1.0,10.0,10.0
참외,156,2026-04-29 03:52:31,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,60000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,60000.0,2.0,10.0,20.0
참외,155,2026-04-29 03:52:25,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,60000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,60000.0,2.0,10.0,20.0
참외,154,2026-04-29 03:52:19,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,52000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,52000.0,2.0,10.0,20.0
참외,153,2026-04-29 03:52:16,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,38000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,38000.0,1.0,10.0,10.0
참외,152,2026-04-29 03:52:09,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,53000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,53000.0,1.0,10.0,10.0
참외,151,2026-04-29 03:52:02,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,56000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,56000.0,2.0,10.0,20.0
참외,150,2026-04-29 03:51:57,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,57000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,57000.0,3.0,10.0,30.0
참외,149,2026-04-29 03:51:52,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,48000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,48000.0,3.0,10.0,30.0
참외,148,2026-04-29 03:51:49,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,58000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,58000.0,1.0,10.0,10.0
참외,147,2026-04-29 03:51:45,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,63000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,63000.0,2.0,10.0,20.0
참외,146,2026-04-29 03:51:42,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,65000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,65000.0,2.0,10.0,20.0
참외,145,2026-04-29 03:51:38,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,66000.000,5.000,10.000,12,kg,101,상자,1130120260429,경매,66000.0,5.0,10.0,50.0
참외,144,2026-04-29 03:51:36,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,66000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,66000.0,2.0,10.0,20.0
참외,143,2026-04-29 03:51:27,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,56000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,56000.0,3.0,10.0,30.0
참외,142,2026-04-29 03:51:22,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,47000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,47000.0,1.0,10.0,10.0
참외,141,2026-04-29 03:51:16,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,36000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,36000.0,1.0,10.0,10.0
참외,140,2026-04-29 03:51:12,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,37000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,37000.0,1.0,10.0,10.0
참외,139,2026-04-29 03:51:04,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,53000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,53000.0,1.0,10.0,10.0
참외,138,2026-04-29 03:51:00,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,53000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,53000.0,1.0,10.0,10.0
참외,137,2026-04-29 03:50:56,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,55000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,55000.0,2.0,10.0,20.0
참외,136,2026-04-29 03:50:52,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,51000.000,4.000,10.000,12,kg,101,상자,1130120260429,경매,51000.0,4.0,10.0,40.0
참외,135,2026-04-29 03:50:45,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,45000.000,5.000,10.000,12,kg,101,상자,1130120260429,경매,45000.0,5.0,10.0,50.0
참외,134,2026-04-29 03:50:37,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,35000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,35000.0,1.0,10.0,10.0
참외,133,2026-04-29 03:50:32,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,33000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,33000.0,1.0,10.0,10.0
참외,132,2026-04-29 03:50:28,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,38000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,38000.0,1.0,10.0,10.0
참외,131,2026-04-29 03:50:25,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,42000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,42000.0,1.0,10.0,10.0
참외,130,2026-04-29 03:50:20,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,46000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,46000.0,3.0,10.0,30.0
참외,129,2026-04-29 03:50:15,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,36000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,36000.0,3.0,10.0,30.0
참외,128,2026-04-29 03:50:09,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,48000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,48000.0,1.0,10.0,10.0
참외,127,2026-04-29 03:50:05,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,53000.000,3.000,10.000,12,kg,101,상자,1130120260429,경매,53000.0,3.0,10.0,30.0
참외,126,2026-04-29 03:50:00,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,55000.000,4.000,10.000,12,kg,101,상자,1130120260429,경매,55000.0,4.0,10.0,40.0
참외,125,2026-04-29 03:49:57,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,56000.000,7.000,10.000,12,kg,101,상자,1130120260429,경매,56000.0,7.0,10.0,70.0
참외,124,2026-04-29 03:49:50,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,49000.000,11.000,10.000,12,kg,101,상자,1130120260429,경매,49000.0,11.0,10.0,110.0
참외,123,2026-04-29 03:49:41,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,43000.000,12.000,10.000,12,kg,101,상자,1130120260429,경매,43000.0,12.0,10.0,120.0
참외,122,2026-04-29 03:49:32,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,33000.000,8.000,10.000,12,kg,101,상자,1130120260429,경매,33000.0,8.0,10.0,80.0
참외,121,2026-04-29 03:49:28,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,35000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,35000.0,2.0,10.0,20.0
참외,120,2026-04-29 03:49:22,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,48000.000,1.000,10.000,12,kg,101,상자,1130120260429,경매,48000.0,1.0,10.0,10.0
참외,119,2026-04-29 03:49:18,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,54000.000,2.000,10.000,12,kg,101,상자,1130120260429,경매,54000.0,2.0,10.0,20.0
참외,118,2026-04-29 03:49:13,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,57000.000,5.000,10.000,12,kg,101,상자,1130120260429,경매,57000.0,5.0,10.0,50.0
참외,117,2026-04-29 03:49:10,2026-04-29,230001,인천남촌,23000104,덕풍청과㈜,08,과일과채류,02,참외,00,참외(일반),22200,참외,참외,718000,경상북도 칠곡군,57000.000,5.000,10.000,12,kg,101,상자,1130120260429,경매,57000.0,5.0,10.0,50.0
