product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
감자,2026-04-10,22.59875,감자,72.16828,감자
감자,2026-04-11,17.74859,감자,54.36893,감자
감자,2026-04-12,20.50195,감자,65.04854,감자
감자,2026-04-13,22.93762,감자,72.4919,감자
감자,2026-04-14,22.16456,감자,65.21035,감자
감자,2026-04-15,22.51403,감자,77.02265,감자
감자,2026-04-16,22.77877,감자,67.1521,감자
감자,2026-04-17,21.88923,감자,72.33009,감자
감자,2026-04-18,20.25839,감자,55.66343,감자
감자,2026-04-19,22.0163,감자,51.45631,감자
감자,2026-04-20,22.21751,감자,76.05177,감자
감자,2026-04-21,22.78936,감자,73.7864,감자
감자,2026-04-22,24.89674,감자,90.45307,감자
감자,2026-04-23,22.79995,감자,68.93203,감자
계란,2026-04-10,42.73604,계란,44.24342,계란
계란,2026-04-11,29.6209,계란,34.53947,계란
계란,2026-04-12,42.13562,계란,52.30263,계란
계란,2026-04-13,76.07723,계란,89.9671,계란
계란,2026-04-14,58.81798,계란,69.90131,계란
계란,2026-04-15,41.59406,계란,58.55263,계란
계란,2026-04-16,38.72145,계란,52.79605,계란
계란,2026-04-17,26.31269,계란,33.05921,계란
계란,2026-04-18,19.62561,계란,35.36184,계란
계란,2026-04-19,33.57664,계란,54.76973,계란
계란,2026-04-20,58.70025,계란,80.5921,계란
계란,2026-04-21,45.3732,계란,56.25,계란
계란,2026-04-22,41.33506,계란,65.625,계란
계란,2026-04-23,35.13068,계란,75.65789,계란
고구마,2026-04-10,36.74679,고구마,78.50098,고구마
고구마,2026-04-11,29.69091,고구마,61.7357,고구마
고구마,2026-04-12,34.01498,고구마,82.44575,고구마
고구마,2026-04-13,37.3556,고구마,79.28994,고구마
고구마,2026-04-14,34.62379,고구마,76.33136,고구마
고구마,2026-04-15,35.20137,고구마,68.83629,고구마
고구마,2026-04-16,35.5448,고구마,63.51084,고구마
고구마,2026-04-17,33.32812,고구마,73.17554,고구마
고구마,2026-04-18,28.41086,고구마,43.3925,고구마
고구마,2026-04-19,32.15735,고구마,44.37869,고구마
고구마,2026-04-20,34.32719,고구마,75.73964,고구마
고구마,2026-04-21,33.09397,고구마,66.8639,고구마
고구마,2026-04-22,33.81205,고구마,64.2998,고구마
고구마,2026-04-23,33.4374,고구마,80.86785,고구마
구운계란,2026-04-10,28.36403,구운계란,68.83629,구운계란
구운계란,2026-04-11,20.24664,구운계란,53.05719,구운계란
구운계란,2026-04-12,27.70839,구운계란,76.13412,구운계란
구운계란,2026-04-13,43.66219,구운계란,83.62919,구운계란
구운계란,2026-04-14,39.86887,구운계란,79.28994,구운계란
구운계란,2026-04-15,37.10583,구운계란,71.20315,구운계란
구운계란,2026-04-16,35.62285,구운계란,77.12031,구운계란
구운계란,2026-04-17,26.94349,구운계란,64.69428,구운계란
구운계란,2026-04-18,19.34124,구운계란,41.81459,구운계란
구운계란,2026-04-19,26.10053,구운계란,63.51084,구운계란
구운계란,2026-04-20,46.30034,구운계란,72.18934,구운계란
구운계란,2026-04-21,42.16359,구운계란,96.05522,구운계란
구운계란,2026-04-22,39.33812,구운계란,80.07889,구운계란
구운계란,2026-04-23,35.71651,구운계란,80.86785,구운계란
그릭요거트,2026-04-10,17.70014,그릭요거트,55.17799,그릭요거트
그릭요거트,2026-04-11,16.68713,그릭요거트,48.54368,그릭요거트
그릭요거트,2026-04-12,18.51669,그릭요거트,72.00647,그릭요거트
그릭요거트,2026-04-13,21.67853,그릭요거트,62.78317,그릭요거트
그릭요거트,2026-04-14,20.69007,그릭요거트,57.9288,그릭요거트
그릭요거트,2026-04-15,18.51669,그릭요거트,52.42718,그릭요거트
그릭요거트,2026-04-16,20.39538,그릭요거트,62.94498,그릭요거트
그릭요거트,2026-04-17,18.78683,그릭요거트,53.88349,그릭요거트
그릭요거트,2026-04-18,15.32416,그릭요거트,44.98381,그릭요거트
그릭요거트,2026-04-19,17.15987,그릭요거트,49.19093,그릭요거트
그릭요거트,2026-04-20,20.22961,그릭요거트,55.66343,그릭요거트
그릭요거트,2026-04-21,19.32711,그릭요거트,52.58899,그릭요거트
그릭요거트,2026-04-22,19.11836,그릭요거트,53.88349,그릭요거트
그릭요거트,2026-04-23,18.63334,그릭요거트,61.48867,그릭요거트
꽃게,2026-04-10,8.48017,꽃게,39.64984,꽃게
꽃게,2026-04-11,8.1385,꽃게,31.20494,꽃게
꽃게,2026-04-12,7.85442,꽃게,28.73326,꽃게
꽃게,2026-04-13,9.30937,꽃게,43.0484,꽃게
꽃게,2026-04-14,8.62988,꽃게,46.138,꽃게
꽃게,2026-04-15,9.19421,꽃게,44.5932,꽃게
꽃게,2026-04-16,11.6204,꽃게,55.61277,꽃게
꽃게,2026-04-17,10.49176,꽃게,45.41709,꽃게
꽃게,2026-04-18,9.42454,꽃게,28.4243,꽃게
꽃게,2026-04-19,12.34596,꽃게,41.19464,꽃게
꽃게,2026-04-20,13.19052,꽃게,56.64263,꽃게
꽃게,2026-04-21,12.3306,꽃게,51.39031,꽃게
꽃게,2026-04-22,12.42658,꽃게,53.0381,꽃게
꽃게,2026-04-23,13.03312,꽃게,66.83831,꽃게
뉴케어,2026-04-10,41.30502,뉴케어,74.55621,뉴케어
뉴케어,2026-04-11,36.54386,뉴케어,58.57988,뉴케어
뉴케어,2026-04-12,39.69715,뉴케어,79.68441,뉴케어
뉴케어,2026-04-13,48.36091,뉴케어,70.01972,뉴케어
