product_name,period,search_ratio,search_keywords
39갈비,2026-04-17,12.71382,39갈비
39갈비,2026-04-18,8.5067,39갈비
39갈비,2026-04-19,8.55293,39갈비
39갈비,2026-04-20,7.02727,39갈비
39갈비,2026-04-21,10.40221,39갈비
39갈비,2026-04-22,11.32686,39갈비
39갈비,2026-04-23,10.67961,39갈비
39갈비,2026-04-24,9.15395,39갈비
39갈비,2026-04-25,6.70365,39갈비
39갈비,2026-04-26,5.13176,39갈비
39갈비,2026-04-27,9.47757,39갈비
39갈비,2026-04-28,22.83865,39갈비
39갈비,2026-04-29,19.14008,39갈비
39갈비,2026-04-30,26.9533,39갈비
bnr17유산균,2026-04-17,48.85538,bnr17유산균
bnr17유산균,2026-04-18,49.0508,bnr17유산균
bnr17유산균,2026-04-19,67.22501,bnr17유산균
bnr17유산균,2026-04-20,65.74539,bnr17유산균
bnr17유산균,2026-04-21,50.55834,bnr17유산균
bnr17유산균,2026-04-22,26.32607,bnr17유산균
bnr17유산균,2026-04-23,46.25907,bnr17유산균
bnr17유산균,2026-04-24,72.08263,bnr17유산균
bnr17유산균,2026-04-25,41.56895,bnr17유산균
bnr17유산균,2026-04-26,54.41094,bnr17유산균
bnr17유산균,2026-04-27,50.1675,bnr17유산균
bnr17유산균,2026-04-28,53.48967,bnr17유산균
bnr17유산균,2026-04-29,38.83305,bnr17유산균
bnr17유산균,2026-04-30,35.95756,bnr17유산균
cca주스,2026-04-17,10.66443,cca주스
cca주스,2026-04-18,10.85985,cca주스
cca주스,2026-04-19,12.31155,cca주스
cca주스,2026-04-20,14.46119,cca주스
cca주스,2026-04-21,12.28364,cca주스
cca주스,2026-04-22,10.91568,cca주스
cca주스,2026-04-23,13.6795,cca주스
cca주스,2026-04-24,10.16192,cca주스
cca주스,2026-04-25,10.52484,cca주스
cca주스,2026-04-26,12.03238,cca주스
cca주스,2026-04-27,12.98157,cca주스
cca주스,2026-04-28,12.45114,cca주스
cca주스,2026-04-29,12.64656,cca주스
cca주스,2026-04-30,10.44109,cca주스
가리비,2026-04-17,20.54918,가리비
가리비,2026-04-18,15.4496,가리비
가리비,2026-04-19,17.95413,가리비
가리비,2026-04-20,21.27338,가리비
가리비,2026-04-21,21.33373,가리비
가리비,2026-04-22,21.99758,가리비
