product_name,auction_date,market_code,market_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,corp_count,raw_high_price,raw_low_price
가죽나물,2026-04-30,220001,대구북부,6716.9,14500.0,3600.0,185.7,18,17,1,5,14500.0,2500.0
가죽나물,2026-04-30,210009,부산반여,2897.0,7800.0,1300.0,126.1,8,8,0,3,7800.0,1300.0
가죽나물,2026-04-30,210001,부산엄궁,1897.0,2500.0,1600.0,120.6,8,8,0,3,2500.0,1600.0
가죽나물,2026-04-30,371501,구미,5977.4,7100.0,3800.0,119.3,12,10,2,2,7800.0,2500.0
가죽나물,2026-04-30,250001,대전오정,5039.0,8000.0,3000.0,55.8,5,5,0,2,8000.0,3000.0
가죽나물,2026-04-30,330201,충주,3800.0,3800.0,3800.0,46.0,1,1,0,1,3800.0,3800.0
가죽나물,2026-04-30,250003,대전노은,2160.8,2800.0,1500.0,24.0,6,6,0,2,2800.0,1500.0
가죽나물,2026-04-30,110008,서울강서,2852.6,3000.0,2600.0,19.0,2,2,0,1,3000.0,2600.0
가죽나물,2026-04-30,230003,인천삼산,10896.6,13000.0,4000.0,8.7,3,3,0,1,13000.0,4000.0
가죽나물,2026-04-30,110001,서울가락,15859.0,17500.0,12500.0,7.8,3,3,0,1,17500.0,12500.0
가죽나물,2026-04-30,350101,전주,3100.0,3100.0,3100.0,3.5,1,1,0,1,3100.0,3100.0
가죽나물,2026-04-30,380303,창원내서,3500.0,3500.0,3500.0,2.1,1,1,0,1,3500.0,3500.0
가죽나물,2026-04-30,380401,진주,3300.0,3300.0,3300.0,0.9,1,1,0,1,3300.0,3300.0
감자,2026-04-30,220001,대구북부,66789.9,77000.0,18000.0,101620.0,150,145,5,2,78500.0,10000.0
감자,2026-04-30,110001,서울가락,66205.8,80000.0,28500.0,62223.0,74,72,2,1,81500.0,22000.0
감자,2026-04-30,110008,서울강서,70257.8,77000.0,31000.0,19280.0,31,30,1,2,77000.0,29000.0
감자,2026-04-30,230003,인천삼산,69928.2,78000.0,25000.0,7240.0,32,32,0,1,78000.0,25000.0
감자,2026-04-30,380303,창원내서,50687.5,76000.0,36000.0,1280.0,11,11,0,1,76000.0,36000.0
고구마,2026-04-30,220001,대구북부,21480.7,32000.0,7500.0,48550.0,167,164,3,1,33000.0,7000.0
냉동블루베리,2026-04-30,110001,서울가락,42772.5,70000.0,22000.0,13680.0,547,539,8,5,96000.0,15000.0
냉동블루베리,2026-04-30,220001,대구북부,36119.5,49500.0,19000.0,1315.0,118,83,35,3,49500.0,1500.0
냉동블루베리,2026-04-30,311201,구리,33326.6,42000.0,23000.0,1070.0,69,67,2,3,43000.0,20000.0
냉동블루베리,2026-04-30,210009,부산반여,31683.8,40000.0,20000.0,936.0,73,72,1,3,41000.0,20000.0
냉동블루베리,2026-04-30,210001,부산엄궁,32829.3,62900.0,19000.0,778.0,73,73,0,3,62900.0,19000.0
냉동블루베리,2026-04-30,250001,대전오정,31717.5,40000.0,20000.0,727.0,48,47,1,2,42000.0,20000.0
