product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
감자,2026-04-09,56.06665,감자,69.72343,감자
감자,2026-04-10,50.08214,감자,64.91994,감자
감자,2026-04-11,39.33348,감자,48.90829,감자
감자,2026-04-12,45.43534,감자,58.51528,감자
감자,2026-04-13,50.83313,감자,65.21106,감자
감자,2026-04-14,49.11992,감자,58.66084,감자
감자,2026-04-15,49.89439,감자,69.28675,감자
감자,2026-04-16,50.4811,감자,60.40756,감자
감자,2026-04-17,48.50973,감자,65.0655,감자
감자,2026-04-18,44.89556,감자,50.07278,감자
감자,2026-04-19,48.79136,감자,46.2882,감자
감자,2026-04-20,49.23726,감자,68.41339,감자
감자,2026-04-21,50.50457,감자,66.37554,감자
감자,2026-04-22,55.17484,감자,81.36826,감자
꽃게,2026-04-09,33.46012,꽃게,69.51219,꽃게
꽃게,2026-04-10,28.97429,꽃게,52.16802,꽃게
꽃게,2026-04-11,27.80692,꽃게,41.05691,꽃게
꽃게,2026-04-12,26.8363,꽃게,37.80487,꽃게
꽃게,2026-04-13,31.80745,꽃게,56.63956,꽃게
꽃게,2026-04-14,29.48583,꽃게,60.7046,꽃게
꽃게,2026-04-15,31.41395,꽃게,58.67208,꽃게
꽃게,2026-04-16,39.70356,꽃게,73.17073,꽃게
꽃게,2026-04-17,35.84732,꽃게,59.75609,꽃게
꽃게,2026-04-18,32.20094,꽃게,37.39837,꽃게
꽃게,2026-04-19,42.18258,꽃게,54.20054,꽃게
꽃게,2026-04-20,45.0682,꽃게,74.52574,꽃게
꽃게,2026-04-21,42.13011,꽃게,67.61517,꽃게
꽃게,2026-04-22,42.45802,꽃게,69.78319,꽃게
닭가슴살,2026-04-09,23.66806,닭가슴살,79.71014,닭가슴살
닭가슴살,2026-04-10,19.27718,닭가슴살,70.0483,닭가슴살
닭가슴살,2026-04-11,15.59978,닭가슴살,66.18357,닭가슴살
닭가슴살,2026-04-12,20.76748,닭가슴살,75.65217,닭가슴살
닭가슴살,2026-04-13,29.39587,닭가슴살,81.15942,닭가슴살
닭가슴살,2026-04-14,26.94205,닭가슴살,100.0,닭가슴살
닭가슴살,2026-04-15,24.5049,닭가슴살,76.42512,닭가슴살
닭가슴살,2026-04-16,22.48116,닭가슴살,73.52657,닭가슴살
닭가슴살,2026-04-17,18.28032,닭가슴살,70.62801,닭가슴살
닭가슴살,2026-04-18,15.14636,닭가슴살,59.90338,닭가슴살
