product_name,price_type,itemcategorycode,itemcode,kindcode,productrankcode,item_name,kind_name,rank_name,unit_name,itemname,kindname,countyname,marketname,yyyy,regday,price,full_regday,regday_dt,price_num
감자,retail,100,152,01,04,감자,수미(노지),상품,100g,감자,수미(노지)(100g),제주,동문,2026,04/24,530,2026-04-24,2026-04-24,530.0
감자,retail,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(100g),제주,동문,2026,04/24,530,2026-04-24,2026-04-24,530.0
감자,retail,100,152,04,04,감자,수미(시설),상품,100g,감자,수미(시설)(100g),제주,E-유통,2026,04/24,900,2026-04-24,2026-04-24,900.0
감자,retail,100,152,04,05,감자,수미(시설),중품,100g,감자,수미(시설)(100g),제주,E-유통,2026,04/24,699,2026-04-24,2026-04-24,699.0
감자,wholesale,100,152,01,04,감자,수미(노지),상품,20kg,감자,수미(노지)(20kg),대전,오정도매,2026,04/24,"65,000",2026-04-24,2026-04-24,65000.0
감자,wholesale,100,152,01,05,감자,수미(노지),중품,20kg,감자,수미(노지)(20kg),대전,오정도매,2026,04/24,"60,000",2026-04-24,2026-04-24,60000.0
감자,wholesale,100,152,01,07,감자,수미(노지),유기농,,감자,수미(노지)(20kg),대전,오정도매,2026,04/24,"65,000",2026-04-24,2026-04-24,65000.0
감자,wholesale,100,152,01,08,감자,수미(노지),무농약,,감자,수미(노지)(20kg),대전,오정도매,2026,04/24,"60,000",2026-04-24,2026-04-24,60000.0
감자,wholesale,100,152,04,04,감자,수미(시설),상품,20kg,감자,수미(시설)(20kg),대전,오정도매,2026,04/24,"79,000",2026-04-24,2026-04-24,79000.0
감자,wholesale,100,152,04,05,감자,수미(시설),중품,20kg,감자,수미(시설)(20kg),대전,오정도매,2026,04/24,"72,200",2026-04-24,2026-04-24,72200.0
고구마,retail,100,151,00,04,고구마,밤,상품,1kg,고구마,밤(1kg),제주,E-유통,2026,04/24,"3,990",2026-04-24,2026-04-24,3990.0
고구마,retail,100,151,00,05,고구마,밤,중품,1kg,고구마,밤(1kg),창원,상남,2026,04/24,"4,160",2026-04-24,2026-04-24,4160.0
고구마,retail,100,151,00,07,고구마,밤,유기농,,고구마,밤(1kg),제주,E-유통,2026,04/24,"3,990",2026-04-24,2026-04-24,3990.0
고구마,retail,100,151,00,08,고구마,밤,무농약,,고구마,밤(1kg),창원,상남,2026,04/24,"4,160",2026-04-24,2026-04-24,4160.0
고구마,wholesale,100,151,00,04,고구마,밤,상품,10kg,고구마,밤(10kg),대전,오정도매,2026,04/24,"33,800",2026-04-24,2026-04-24,33800.0
고구마,wholesale,100,151,00,05,고구마,밤,중품,10kg,고구마,밤(10kg),대전,오정도매,2026,04/24,"30,000",2026-04-24,2026-04-24,30000.0
고구마,wholesale,100,151,00,07,고구마,밤,유기농,,고구마,밤(10kg),대전,오정도매,2026,04/24,"33,800",2026-04-24,2026-04-24,33800.0
고구마,wholesale,100,151,00,08,고구마,밤,무농약,,고구마,밤(10kg),대전,오정도매,2026,04/24,"30,000",2026-04-24,2026-04-24,30000.0
당근,retail,200,232,01,04,당근,무세척,상품,1kg,당근,무세척(1kg),제주,E-유통,2026,04/24,"2,740",2026-04-24,2026-04-24,2740.0
당근,retail,200,232,01,05,당근,무세척,중품,1kg,당근,무세척(1kg),청주,육거리,2026,04/13,"2,500",2026-04-13,2026-04-13,2500.0
당근,wholesale,200,232,01,04,당근,무세척,상품,20kg,당근,무세척(20kg),대전,오정도매,2026,04/24,"36,500",2026-04-24,2026-04-24,36500.0
당근,wholesale,200,232,01,05,당근,무세척,중품,20kg,당근,무세척(20kg),대전,오정도매,2026,04/24,"31,300",2026-04-24,2026-04-24,31300.0
당근,wholesale,200,232,10,05,당근,세척(수입),중품,10kg,당근,세척(수입)(10kg),대전,오정도매,2026,04/24,"9,330",2026-04-24,2026-04-24,9330.0
딸기,retail,200,226,00,04,딸기,딸기,상품,100g,딸기,딸기(100g),제주,E-유통,2026,04/24,998,2026-04-24,2026-04-24,998.0
딸기,retail,200,226,00,05,딸기,딸기,중품,100g,딸기,딸기(100g),제주,동문,2026,04/24,900,2026-04-24,2026-04-24,900.0
딸기,retail,200,226,00,07,딸기,딸기,유기농,,딸기,딸기(100g),제주,E-유통,2026,04/24,998,2026-04-24,2026-04-24,998.0
