product_name,period,shopping_ratio,shopping_keywords
감자,2026-04-10,72.16828,감자
감자,2026-04-11,54.36893,감자
감자,2026-04-12,65.04854,감자
감자,2026-04-13,72.4919,감자
감자,2026-04-14,65.21035,감자
감자,2026-04-15,77.02265,감자
감자,2026-04-16,67.1521,감자
감자,2026-04-17,72.33009,감자
감자,2026-04-18,55.66343,감자
감자,2026-04-19,51.45631,감자
감자,2026-04-20,76.05177,감자
감자,2026-04-21,73.7864,감자
감자,2026-04-22,90.45307,감자
감자,2026-04-23,68.93203,감자
계란,2026-04-10,44.24342,계란
계란,2026-04-11,34.53947,계란
계란,2026-04-12,52.30263,계란
계란,2026-04-13,89.9671,계란
계란,2026-04-14,69.90131,계란
계란,2026-04-15,58.55263,계란
계란,2026-04-16,52.79605,계란
계란,2026-04-17,33.05921,계란
계란,2026-04-18,35.36184,계란
계란,2026-04-19,54.76973,계란
계란,2026-04-20,80.5921,계란
계란,2026-04-21,56.25,계란
계란,2026-04-22,65.625,계란
계란,2026-04-23,75.65789,계란
고구마,2026-04-10,78.50098,고구마
고구마,2026-04-11,61.7357,고구마
고구마,2026-04-12,82.44575,고구마
고구마,2026-04-13,79.28994,고구마
고구마,2026-04-14,76.33136,고구마
고구마,2026-04-15,68.83629,고구마
고구마,2026-04-16,63.51084,고구마
고구마,2026-04-17,73.17554,고구마
고구마,2026-04-18,43.3925,고구마
고구마,2026-04-19,44.37869,고구마
고구마,2026-04-20,75.73964,고구마
고구마,2026-04-21,66.8639,고구마
고구마,2026-04-22,64.2998,고구마
고구마,2026-04-23,80.86785,고구마
구운계란,2026-04-10,68.83629,구운계란
구운계란,2026-04-11,53.05719,구운계란
구운계란,2026-04-12,76.13412,구운계란
구운계란,2026-04-13,83.62919,구운계란
구운계란,2026-04-14,79.28994,구운계란
구운계란,2026-04-15,71.20315,구운계란
구운계란,2026-04-16,77.12031,구운계란
구운계란,2026-04-17,64.69428,구운계란
구운계란,2026-04-18,41.81459,구운계란
구운계란,2026-04-19,63.51084,구운계란
구운계란,2026-04-20,72.18934,구운계란
구운계란,2026-04-21,96.05522,구운계란
구운계란,2026-04-22,80.07889,구운계란
구운계란,2026-04-23,80.86785,구운계란
그릭요거트,2026-04-10,55.17799,그릭요거트
그릭요거트,2026-04-11,48.54368,그릭요거트
그릭요거트,2026-04-12,72.00647,그릭요거트
그릭요거트,2026-04-13,62.78317,그릭요거트
그릭요거트,2026-04-14,57.9288,그릭요거트
그릭요거트,2026-04-15,52.42718,그릭요거트
그릭요거트,2026-04-16,62.94498,그릭요거트
그릭요거트,2026-04-17,53.88349,그릭요거트
그릭요거트,2026-04-18,44.98381,그릭요거트
그릭요거트,2026-04-19,49.19093,그릭요거트
그릭요거트,2026-04-20,55.66343,그릭요거트
그릭요거트,2026-04-21,52.58899,그릭요거트
그릭요거트,2026-04-22,53.88349,그릭요거트
그릭요거트,2026-04-23,61.48867,그릭요거트
꽃게,2026-04-10,39.64984,꽃게
꽃게,2026-04-11,31.20494,꽃게
꽃게,2026-04-12,28.73326,꽃게
꽃게,2026-04-13,43.0484,꽃게
꽃게,2026-04-14,46.138,꽃게
꽃게,2026-04-15,44.5932,꽃게
꽃게,2026-04-16,55.61277,꽃게
꽃게,2026-04-17,45.41709,꽃게
꽃게,2026-04-18,28.4243,꽃게
꽃게,2026-04-19,41.19464,꽃게
꽃게,2026-04-20,56.64263,꽃게
꽃게,2026-04-21,51.39031,꽃게
꽃게,2026-04-22,53.0381,꽃게
꽃게,2026-04-23,66.83831,꽃게
뉴케어,2026-04-10,74.55621,뉴케어
뉴케어,2026-04-11,58.57988,뉴케어
뉴케어,2026-04-12,79.68441,뉴케어
뉴케어,2026-04-13,70.01972,뉴케어
뉴케어,2026-04-14,78.50098,뉴케어
뉴케어,2026-04-15,78.1065,뉴케어
뉴케어,2026-04-16,88.16568,뉴케어
뉴케어,2026-04-17,83.23471,뉴케어
뉴케어,2026-04-18,68.24457,뉴케어
뉴케어,2026-04-19,79.0927,뉴케어
뉴케어,2026-04-20,81.6568,뉴케어
뉴케어,2026-04-21,90.53254,뉴케어
뉴케어,2026-04-22,83.43195,뉴케어
뉴케어,2026-04-23,80.86785,뉴케어
뉴케어구수한맛,2026-04-10,50.16181,뉴케어구수한맛
뉴케어구수한맛,2026-04-11,52.26537,뉴케어구수한맛
뉴케어구수한맛,2026-04-12,52.26537,뉴케어구수한맛
뉴케어구수한맛,2026-04-13,58.73786,뉴케어구수한맛
뉴케어구수한맛,2026-04-14,53.39805,뉴케어구수한맛
뉴케어구수한맛,2026-04-15,56.14886,뉴케어구수한맛
뉴케어구수한맛,2026-04-16,57.60517,뉴케어구수한맛
뉴케어구수한맛,2026-04-17,53.07443,뉴케어구수한맛
뉴케어구수한맛,2026-04-18,54.85436,뉴케어구수한맛
뉴케어구수한맛,2026-04-19,49.19093,뉴케어구수한맛
뉴케어구수한맛,2026-04-20,60.03236,뉴케어구수한맛
뉴케어구수한맛,2026-04-21,63.43042,뉴케어구수한맛
뉴케어구수한맛,2026-04-22,64.07766,뉴케어구수한맛
뉴케어구수한맛,2026-04-23,67.63754,뉴케어구수한맛
닭가슴살,2026-04-10,70.0483,닭가슴살
닭가슴살,2026-04-11,66.18357,닭가슴살
닭가슴살,2026-04-12,75.65217,닭가슴살
닭가슴살,2026-04-13,81.15942,닭가슴살
닭가슴살,2026-04-14,100,닭가슴살
닭가슴살,2026-04-15,76.42512,닭가슴살
닭가슴살,2026-04-16,73.52657,닭가슴살
닭가슴살,2026-04-17,70.62801,닭가슴살
닭가슴살,2026-04-18,59.90338,닭가슴살
닭가슴살,2026-04-19,71.30434,닭가슴살
닭가슴살,2026-04-20,85.89371,닭가슴살
닭가슴살,2026-04-21,79.22705,닭가슴살
닭가슴살,2026-04-22,78.93719,닭가슴살
닭가슴살,2026-04-23,76.71497,닭가슴살
두릅,2026-04-10,72.2966,두릅
두릅,2026-04-11,74.66529,두릅
두릅,2026-04-12,91.45211,두릅
두릅,2026-04-13,81.66838,두릅
두릅,2026-04-14,100,두릅
두릅,2026-04-15,93.71781,두릅
두릅,2026-04-16,82.90422,두릅
두릅,2026-04-17,74.5623,두릅
두릅,2026-04-18,75.79814,두릅
두릅,2026-04-19,74.97425,두릅
두릅,2026-04-20,79.60865,두릅
두릅,2026-04-21,70.64881,두릅
두릅,2026-04-22,66.52935,두릅
두릅,2026-04-23,60.04119,두릅
두유,2026-04-10,59.59933,두유
두유,2026-04-11,49.91652,두유
두유,2026-04-12,60.76794,두유
두유,2026-04-13,77.79632,두유
두유,2026-04-14,64.27378,두유
두유,2026-04-15,64.10684,두유
두유,2026-04-16,57.92988,두유
두유,2026-04-17,54.09015,두유
두유,2026-04-18,48.24707,두유
두유,2026-04-19,55.25876,두유
두유,2026-04-20,81.96994,두유
두유,2026-04-21,63.43906,두유
두유,2026-04-22,72.1202,두유
두유,2026-04-23,68.28046,두유
레몬즙,2026-04-10,70.2838,레몬즙
레몬즙,2026-04-11,65.10851,레몬즙
레몬즙,2026-04-12,74.95826,레몬즙
레몬즙,2026-04-13,84.97495,레몬즙
레몬즙,2026-04-14,93.65609,레몬즙
레몬즙,2026-04-15,87.81302,레몬즙
레몬즙,2026-04-16,76.46076,레몬즙
레몬즙,2026-04-17,68.11352,레몬즙
레몬즙,2026-04-18,57.2621,레몬즙
레몬즙,2026-04-19,66.44407,레몬즙
레몬즙,2026-04-20,85.97662,레몬즙
레몬즙,2026-04-21,88.31385,레몬즙
레몬즙,2026-04-22,82.97161,레몬즙
레몬즙,2026-04-23,66.11018,레몬즙
루테인,2026-04-10,98.74476,루테인
루테인,2026-04-11,76.98744,루테인
루테인,2026-04-12,89.12133,루테인
루테인,2026-04-13,93.30543,루테인
루테인,2026-04-14,100,루테인
루테인,2026-04-15,90.37656,루테인
루테인,2026-04-16,95.18828,루테인
루테인,2026-04-17,79.91631,루테인
루테인,2026-04-18,81.58995,루테인
루테인,2026-04-19,96.44351,루테인
루테인,2026-04-20,93.30543,루테인
루테인,2026-04-21,88.70292,루테인
루테인,2026-04-22,99.37238,루테인
루테인,2026-04-23,78.66108,루테인
마그네슘,2026-04-10,88.06404,마그네슘
마그네슘,2026-04-11,72.92576,마그네슘
마그네슘,2026-04-12,90.10189,마그네슘
마그네슘,2026-04-13,100,마그네슘
마그네슘,2026-04-14,84.71615,마그네슘
마그네슘,2026-04-15,91.12081,마그네슘
마그네슘,2026-04-16,77.14701,마그네슘
마그네슘,2026-04-17,83.55167,마그네슘
마그네슘,2026-04-18,84.13391,마그네슘
