product_name,period,search_ratio,search_keywords,shopping_ratio,shopping_keywords
bnr17유산균,2026-04-11,41.39585,bnr17유산균,54.66179,bnr17유산균
bnr17유산균,2026-04-12,67.44042,bnr17유산균,62.88848,bnr17유산균
bnr17유산균,2026-04-13,24.85298,bnr17유산균,36.38025,bnr17유산균
bnr17유산균,2026-04-14,35.25224,bnr17유산균,44.24131,bnr17유산균
bnr17유산균,2026-04-15,23.1043,bnr17유산균,38.02559,bnr17유산균
bnr17유산균,2026-04-16,25.02321,bnr17유산균,41.13345,bnr17유산균
bnr17유산균,2026-04-17,27.08139,bnr17유산균,42.77879,bnr17유산균
bnr17유산균,2026-04-18,27.18972,bnr17유산균,40.585,bnr17유산균
bnr17유산균,2026-04-19,37.264,bnr17유산균,49.17733,bnr17유산균
bnr17유산균,2026-04-20,36.44382,bnr17유산균,38.02559,bnr17유산균
bnr17유산균,2026-04-21,28.02537,bnr17유산균,45.70383,bnr17유산균
bnr17유산균,2026-04-22,14.593,bnr17유산균,27.60511,bnr17유산균
bnr17유산균,2026-04-23,25.64221,bnr17유산균,24.49725,bnr17유산균
bnr17유산균,2026-04-24,39.95666,bnr17유산균,49.72577,bnr17유산균
cca주스,2026-04-11,6.86856,cca주스,49.30966,cca주스
cca주스,2026-04-12,7.11832,cca주스,47.14003,cca주스
cca주스,2026-04-13,7.74274,cca주스,48.32347,cca주스
cca주스,2026-04-14,8.03933,cca주스,45.9566,cca주스
cca주스,2026-04-15,7.13393,cca주스,41.42011,cca주스
cca주스,2026-04-16,6.49391,cca주스,43.98422,cca주스
cca주스,2026-04-17,5.96315,cca주스,33.72781,cca주스
cca주스,2026-04-18,6.07243,cca주스,43.3925,cca주스
cca주스,2026-04-19,6.88417,cca주스,45.75936,cca주스
cca주스,2026-04-20,8.08616,cca주스,48.71794,cca주스
cca주스,2026-04-21,6.86856,cca주스,46.15384,cca주스
cca주스,2026-04-22,6.10365,cca주스,40.03944,cca주스
cca주스,2026-04-23,7.64907,cca주스,36.68639,cca주스
cca주스,2026-04-24,5.68217,cca주스,41.22287,cca주스
la갈비,2026-04-11,17.15116,la갈비,46.12903,la갈비
la갈비,2026-04-12,16.71511,la갈비,48.06451,la갈비
la갈비,2026-04-13,16.27906,la갈비,70.96774,la갈비
la갈비,2026-04-14,16.52131,la갈비,68.06451,la갈비
la갈비,2026-04-15,16.56976,la갈비,60.0,la갈비
la갈비,2026-04-16,17.5549,la갈비,57.74193,la갈비
la갈비,2026-04-17,16.58591,la갈비,40.96774,la갈비
la갈비,2026-04-18,14.43798,la갈비,34.8387,la갈비
la갈비,2026-04-19,16.74741,la갈비,48.70967,la갈비
la갈비,2026-04-20,16.76356,la갈비,79.03225,la갈비
la갈비,2026-04-21,18.66925,la갈비,74.51612,la갈비
la갈비,2026-04-22,18.34625,la갈비,70.96774,la갈비
la갈비,2026-04-23,15.87532,la갈비,48.38709,la갈비
la갈비,2026-04-24,15.50387,la갈비,65.16129,la갈비
mbp,2026-04-11,4.1841,mbp,43.42507,mbp
mbp,2026-04-12,5.75768,mbp,69.41896,mbp
mbp,2026-04-13,2.47407,mbp,19.87767,mbp
mbp,2026-04-14,2.36492,mbp,15.90214,mbp
mbp,2026-04-15,4.42059,mbp,53.211,mbp
mbp,2026-04-16,7.6951,mbp,56.88073,mbp
mbp,2026-04-17,2.71966,mbp,34.86238,mbp
mbp,2026-04-18,2.183,mbp,36.08562,mbp
mbp,2026-04-19,4.02037,mbp,52.29357,mbp
mbp,2026-04-20,10.36019,mbp,76.7584,mbp
mbp,2026-04-21,2.847,mbp,53.211,mbp
mbp,2026-04-22,2.8561,mbp,51.07033,mbp
mbp,2026-04-23,2.69237,mbp,40.06116,mbp
mbp,2026-04-24,6.21247,mbp,70.94801,mbp
pm쥬스,2026-04-11,25.8982,pm쥬스,51.54639,pm쥬스
pm쥬스,2026-04-12,24.55089,pm쥬스,43.98625,pm쥬스
pm쥬스,2026-04-13,27.99401,pm쥬스,48.79725,pm쥬스
pm쥬스,2026-04-14,29.99001,pm쥬스,59.79381,pm쥬스
pm쥬스,2026-04-15,29.94011,pm쥬스,46.73539,pm쥬스
pm쥬스,2026-04-16,28.89221,pm쥬스,51.54639,pm쥬스
pm쥬스,2026-04-17,24.95009,pm쥬스,45.01718,pm쥬스
pm쥬스,2026-04-18,24.15169,pm쥬스,24.39862,pm쥬스
pm쥬스,2026-04-19,25.4491,pm쥬스,42.95532,pm쥬스
pm쥬스,2026-04-20,30.83832,pm쥬스,41.23711,pm쥬스
pm쥬스,2026-04-21,31.13772,pm쥬스,52.92096,pm쥬스
pm쥬스,2026-04-22,29.89021,pm쥬스,52.23367,pm쥬스
pm쥬스,2026-04-23,27.3453,pm쥬스,56.35738,pm쥬스
pm쥬스,2026-04-24,29.64071,pm쥬스,67.35395,pm쥬스
