product_name,auction_date,variety_name,unit_name,weighted_avg_auction_price,high_price,low_price,total_trade_qty,row_count,valid_row_count,outlier_count,market_count,raw_high_price,raw_low_price
망고,2026-04-30,망고,kg,139174.0,180000.0,39900.0,566.0,31,30,1,2,180000.0,38850.0
블루베리,2026-04-30,블루베리,kg,39996.3,64000.0,17000.0,20496.4,1176,1119,57,26,96000.0,1500.0
블루베리,2026-04-30,블루베리(국산),kg,32710.6,40000.0,22000.0,709.0,60,60,0,3,40000.0,22000.0
블루베리,2026-04-30,블루베리(일반),kg,4272.1,17800.0,2700.0,651.1,75,45,30,2,35500.0,2700.0
블루베리,2026-04-30,국산블루베리,kg,30169.4,39500.0,20000.0,438.0,35,34,1,1,40000.0,20000.0
블루베리,2026-04-30,포도(블루베리),kg,33099.3,41000.0,24000.0,413.0,25,23,2,1,43000.0,20000.0
블루베리,2026-04-30,블루베리,ton(M/T),30818.2,36000.0,23000.0,55.0,5,5,0,1,36000.0,23000.0
블루베리,2026-04-30,블루베리(수입),kg,43680.0,43680.0,43680.0,15.0,1,1,0,1,43680.0,43680.0
사과,2026-04-30,사과,kg,48771.8,123000.0,15500.0,2321.5,58,57,1,1,132000.0,15500.0
산딸기,2026-04-30,산딸기,kg,32979.7,50000.0,10000.0,2142.4,178,171,7,13,57000.0,6500.0
산딸기,2026-04-30,흑산딸기,kg,17170.0,22000.0,7000.0,85.0,8,8,0,2,22000.0,7000.0
산딸기,2026-04-30,산딸기(딸기),kg,19012.3,30500.0,8000.0,40.5,5,5,0,1,30500.0,8000.0
산딸기,2026-04-30,산딸기(국산),kg,34200.0,35000.0,34000.0,10.0,2,2,0,1,35000.0,34000.0
수박,2026-04-30,수박,kg,18484.2,48200.0,7500.0,43597.5,149,144,5,7,111000.0,6200.0
수박,2026-04-30,수박(BOX꼭지절단),kg,32974.2,53000.0,12000.0,40673.0,100,99,1,1,53000.0,10000.0
수박,2026-04-30,수박(BOX),kg,30825.1,43000.0,7000.0,38282.0,155,151,4,1,47000.0,5000.0
수박,2026-04-30,포장수박,kg,33022.1,51500.0,14000.0,18510.0,88,86,2,5,53560.0,10000.0
수박,2026-04-30,수박(꼭지절단),kg,20797.8,32000.0,8700.0,15383.0,58,56,2,2,32000.0,2500.0
수박,2026-04-30,수박(일반꼭지절단),kg,10244.5,18000.0,4000.0,12843.0,26,26,0,1,18000.0,4000.0
수박,2026-04-30,수박(박스),kg,21447.7,42000.0,9000.0,12817.0,54,53,1,1,42000.0,8000.0
수박,2026-04-30,수박(BOX꼭지),kg,30188.0,47000.0,17000.0,11696.0,32,30,2,1,50000.0,13000.0
수박,2026-04-30,수박(일반),kg,12910.0,16300.0,9200.0,10780.0,24,23,1,2,22000.0,9200.0
수박,2026-04-30,수박(꼭지 제거),kg,20815.9,38600.0,10000.0,5769.0,26,24,2,1,40000.0,9200.0
수박,2026-04-30,수박(일반)(꼭지절단),kg,19483.5,25000.0,8000.0,3251.0,16,14,2,1,27000.0,6000.0
수박,2026-04-30,수박(박스2),kg,32948.7,35000.0,20000.0,2688.0,10,10,0,1,35000.0,20000.0
수박,2026-04-30,수박(꼭지),kg,11043.4,12000.0,7500.0,1082.0,3,3,0,1,12000.0,7500.0
수박,2026-04-30,수박(짧은꼭지),kg,18471.3,20000.0,16500.0,783.0,2,2,0,1,20000.0,16500.0
수박,2026-04-30,수박[박스],kg,45500.0,49350.0,37800.0,330.0,2,2,0,1,49350.0,37800.0
쑥,2026-04-30,쑥(일반),kg,10802.6,36750.0,2100.0,955.8,61,59,2,14,41250.0,2000.0
쑥,2026-04-30,쑥,kg,9112.8,22000.0,2500.0,709.0,46,42,4,9,48000.0,1000.0
쑥,2026-04-30,기타엽채(쑥),kg,10666.7,16000.0,6000.0,126.0,4,4,0,1,16000.0,6000.0
쑥,2026-04-30,쑥(기타),kg,8081.6,13000.0,4000.0,49.0,3,3,0,1,13000.0,4000.0
쑥,2026-04-30,쑥(생),kg,12500.0,13000.0,12000.0,8.0,2,2,0,1,13000.0,12000.0
양파,2026-04-30,양파(일반),kg,8437.6,16000.0,3000.0,308987.4,283,277,6,12,16900.0,520.0
양파,2026-04-30,양파(조생),kg,6866.0,8800.0,3300.0,215697.0,114,110,4,1,9000.0,2000.0
양파,2026-04-30,양파,kg,7750.6,16000.0,1900.0,196973.0,191,187,4,18,17000.0,1100.0
양파,2026-04-30,양파조생,kg,6561.6,8000.0,4800.0,164316.0,74,73,1,3,8000.0,3600.0
양파,2026-04-30,양파(하우스),kg,10963.6,13100.0,3200.0,97851.0,64,64,0,1,13100.0,3200.0
양파,2026-04-30,잎양파,kg,2041.3,3000.0,800.0,24327.5,51,50,1,5,3000.0,700.0
양파,2026-04-30,양파(양파),kg,6700.0,7300.0,6500.0,20250.0,18,18,0,1,7300.0,6500.0
양파,2026-04-30,조생양파,kg,7693.8,9300.0,4100.0,16220.0,18,16,2,1,10000.0,4000.0
양파,2026-04-30,양파(기타),kg,9858.0,10000.0,7000.0,3380.0,2,2,0,1,10000.0,7000.0
오렌지,2026-04-30,오렌지,kg,67024.0,67690.0,66950.0,150.0,2,2,0,1,67690.0,66950.0
오이,2026-04-30,오이기타,kg,22500.0,22500.0,22500.0,285.0,2,2,0,1,22500.0,22500.0
옻순,2026-04-30,옻순,kg,10493.8,24500.0,2100.0,116.2,23,20,3,7,54000.0,1500.0
참기름,2026-04-30,참기름,kg,160000.0,160000.0,160000.0,14.0,1,1,0,1,160000.0,160000.0
참외,2026-04-30,참외,kg,52726.5,68000.0,26000.0,95310.0,2022,1981,41,9,322100.0,5000.0
참외,2026-04-30,꿀스타,kg,49662.4,72000.0,25000.0,8590.0,111,109,2,1,79000.0,25000.0
참외,2026-04-30,알찬꿀,kg,49140.4,63000.0,27000.0,1710.0,62,61,1,1,65000.0,27000.0
참외,2026-04-30,참외(참외),kg,41146.0,48000.0,30500.0,1130.0,27,25,2,1,51000.0,30000.0
참외10kg,2026-04-30,참외,kg,52726.5,68000.0,26000.0,95310.0,2022,1981,41,9,322100.0,5000.0
참외10kg,2026-04-30,꿀스타,kg,49662.4,72000.0,25000.0,8590.0,111,109,2,1,79000.0,25000.0
참외10kg,2026-04-30,알찬꿀,kg,49140.4,63000.0,27000.0,1710.0,62,61,1,1,65000.0,27000.0
참외10kg,2026-04-30,참외(참외),kg,41146.0,48000.0,30500.0,1130.0,27,25,2,1,51000.0,30000.0
천혜향,2026-04-30,천혜향,kg,52694.6,67500.0,15300.0,7215.0,66,62,4,4,70000.0,3500.0
천혜향,2026-04-30,천혜향(만감),kg,51696.9,76000.0,21000.0,1257.0,7,7,0,1,76000.0,21000.0
천혜향,2026-04-30,감귤(오렌지),kg,22814.8,23000.0,17000.0,1080.0,5,5,0,1,23000.0,17000.0
천혜향,2026-04-30,귤(천혜향),kg,20147.2,21000.0,15500.0,540.0,4,4,0,1,21000.0,15500.0
청국장,2026-04-30,청국장,kg,32058.3,43000.0,12600.0,38.4,5,5,0,3,43000.0,12600.0
청국장,2026-04-30,청국장(수입),kg,48428.6,75000.0,13000.0,35.0,4,4,0,1,75000.0,13000.0
체리,2026-04-30,체리(수입),kg,114176.5,126600.0,100000.0,340.0,17,16,1,4,130000.0,100000.0
체리,2026-04-30,체리일반,kg,105000.0,105000.0,105000.0,210.0,12,11,1,1,105000.0,80000.0
체리,2026-04-30,체리,kg,130975.0,139050.0,128750.0,120.0,9,9,0,2,139050.0,128750.0
취나물,2026-04-30,취나물(일반),kg,15877.7,28800.0,7500.0,10600.0,195,190,5,18,36800.0,2700.0
취나물,2026-04-30,취나물,kg,17557.9,43000.0,5100.0,8718.3,166,161,5,18,67500.0,3000.0
취나물,2026-04-30,생취나물,kg,17675.4,22700.0,13000.0,3088.0,49,48,1,3,50000.0,13000.0
취나물,2026-04-30,취나물(취나물),kg,9200.0,9500.0,9000.0,200.0,2,2,0,1,9500.0,9000.0
취나물,2026-04-30,취나물(표준),kg,20916.1,66000.0,16900.0,186.0,3,3,0,1,66000.0,16900.0
카라향,2026-04-30,카라향,kg,21813.2,44000.0,5000.0,38008.0,270,263,7,16,52000.0,3500.0
카라향,2026-04-30,카라향(만감),kg,45436.5,51000.0,23000.0,2976.0,9,9,0,1,51000.0,23000.0
카라향,2026-04-30,감귤(카라향),kg,20664.6,26000.0,11000.0,1437.0,13,12,1,1,26000.0,9000.0
카라향,2026-04-30,카라향(남진해),kg,40169.9,49100.0,23600.0,1416.0,8,8,0,1,49100.0,23600.0
카라향,2026-04-30,만감(카라향),kg,25869.2,36000.0,13500.0,1300.0,10,9,1,1,36000.0,8000.0
카라향,2026-04-30,카라향(감귤),kg,48400.0,49200.0,48000.0,648.0,3,3,0,1,49200.0,48000.0
토마토,2026-04-30,토마토,kg,10184.6,26000.0,2500.0,135736.0,1471,1444,27,17,811000.0,1000.0
토마토,2026-04-30,토마토(적색),kg,9533.9,11000.0,5000.0,56655.0,296,296,0,1,11000.0,5000.0
토마토,2026-04-30,토마토(일반),kg,12319.4,37000.0,3600.0,43176.5,625,608,17,15,155600.0,1500.0
토마토,2026-04-30,토마토대저,kg,13293.8,28000.0,4000.0,24410.0,514,500,14,1,77000.0,2000.0
토마토,2026-04-30,대저토마토,kg,9569.0,21000.0,3600.0,15142.5,298,294,4,2,24000.0,2000.0
토마토,2026-04-30,토마토(도색),kg,24363.9,35000.0,7300.0,4100.0,36,35,1,1,37000.0,7300.0
토마토,2026-04-30,토마토일반,kg,10084.7,14000.0,3000.0,3482.5,40,38,2,1,15000.0,2000.0
토마토,2026-04-30,완숙토마토,kg,9675.2,13200.0,5000.0,2465.0,52,50,2,1,13300.0,3500.0
토마토,2026-04-30,토마토(토마토),kg,7161.2,10500.0,4000.0,1767.5,22,21,1,1,11000.0,4000.0
토마토,2026-04-30,흑토마토,kg,12066.9,16000.0,7500.0,1704.0,17,16,1,3,55000.0,7500.0
토마토,2026-04-30,도테랑,kg,12208.3,13100.0,11000.0,1025.0,7,7,0,1,13100.0,11000.0
토마토,2026-04-30,토마토기타,kg,12757.8,13000.0,12500.0,192.0,2,2,0,1,13000.0,12500.0
햇감자,2026-04-30,감자,kg,66933.1,77000.0,18000.0,115260.0,178,173,5,3,78500.0,10000.0
햇감자,2026-04-30,햇감자,kg,66205.8,80000.0,28500.0,62223.0,74,72,2,1,81500.0,22000.0
햇감자,2026-04-30,감자(일반),kg,69578.0,78000.0,25000.0,14480.0,46,46,0,2,78000.0,25000.0
