product_name,period,search_ratio,search_keywords
감자,2026-04-10,22.59875,감자
감자,2026-04-11,17.74859,감자
감자,2026-04-12,20.50195,감자
감자,2026-04-13,22.93762,감자
감자,2026-04-14,22.16456,감자
감자,2026-04-15,22.51403,감자
감자,2026-04-16,22.77877,감자
감자,2026-04-17,21.88923,감자
감자,2026-04-18,20.25839,감자
감자,2026-04-19,22.0163,감자
감자,2026-04-20,22.21751,감자
감자,2026-04-21,22.78936,감자
감자,2026-04-22,24.89674,감자
감자,2026-04-23,22.79995,감자
계란,2026-04-10,42.73604,계란
계란,2026-04-11,29.6209,계란
계란,2026-04-12,42.13562,계란
계란,2026-04-13,76.07723,계란
계란,2026-04-14,58.81798,계란
계란,2026-04-15,41.59406,계란
계란,2026-04-16,38.72145,계란
계란,2026-04-17,26.31269,계란
계란,2026-04-18,19.62561,계란
계란,2026-04-19,33.57664,계란
계란,2026-04-20,58.70025,계란
계란,2026-04-21,45.3732,계란
계란,2026-04-22,41.33506,계란
계란,2026-04-23,35.13068,계란
고구마,2026-04-10,36.74679,고구마
고구마,2026-04-11,29.69091,고구마
고구마,2026-04-12,34.01498,고구마
고구마,2026-04-13,37.3556,고구마
고구마,2026-04-14,34.62379,고구마
고구마,2026-04-15,35.20137,고구마
고구마,2026-04-16,35.5448,고구마
고구마,2026-04-17,33.32812,고구마
고구마,2026-04-18,28.41086,고구마
고구마,2026-04-19,32.15735,고구마
고구마,2026-04-20,34.32719,고구마
고구마,2026-04-21,33.09397,고구마
고구마,2026-04-22,33.81205,고구마
고구마,2026-04-23,33.4374,고구마
구운계란,2026-04-10,28.36403,구운계란
구운계란,2026-04-11,20.24664,구운계란
구운계란,2026-04-12,27.70839,구운계란
구운계란,2026-04-13,43.66219,구운계란
구운계란,2026-04-14,39.86887,구운계란
구운계란,2026-04-15,37.10583,구운계란
구운계란,2026-04-16,35.62285,구운계란
구운계란,2026-04-17,26.94349,구운계란
구운계란,2026-04-18,19.34124,구운계란
