date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-04-30,pm,rising,naver_top200,그릭요거트,그릭요거트,23,21-50,44.0,21.0,up,▲ 21단계,N,N,2026-04-29,pm,44.0,1.0,7,8,8,23,66,43.0,NAVER_RISING_FAST,91.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"그릭요거트은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 23위이며, 최근 7일 중 7일 등장했습니다.",dessert,간식/디저트,가공식품,N,,유제품_고단백_간식
2026-04-30,pm,rising,naver_top200,김치,김치,70,51-100,116.0,46.0,up,▲ 46단계,N,N,2026-04-29,pm,116.0,1.0,7,8,8,70,170,61.0,NAVER_WARMING_FAST,87.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"김치은 관심 형성 구간에 있는 후보입니다. 현재 70위이며, 순위 변화는 ▲ 46단계입니다.",processed,김치/절임,가공식품,N,,반찬_가공식품
2026-04-30,pm,rising,naver_top200,성주참외,성주참외,75,51-100,129.0,54.0,up,▲ 54단계,N,N,2026-04-29,pm,129.0,1.0,4,5,3,75,189,90.0,NAVER_WARMING_FAST,85.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 4일 등장 · 3일 연속 등장,WARMING,high,관찰 강화,"성주참외은 관심 형성 구간에 있는 후보입니다. 현재 75위이며, 순위 변화는 ▲ 54단계입니다.",agri,과일,농산물,N,,Top200_확장후보
2026-04-30,pm,rising,naver_top200,진미채,진미채,77,51-100,107.0,30.0,up,▲ 30단계,N,N,2026-04-29,pm,107.0,1.0,7,8,8,77,161,44.0,NAVER_WARMING_FAST,83.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"진미채은 관심 형성 구간에 있는 후보입니다. 현재 77위이며, 순위 변화는 ▲ 30단계입니다.",seafood,건어물,가공식품,N,,수산_가공식품
2026-04-30,pm,rising,naver_top200,누룽지,누룽지,68,51-100,95.0,27.0,up,▲ 27단계,N,N,2026-04-29,pm,95.0,1.0,7,8,8,68,192,66.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"누룽지은 관심 형성 구간에 있는 후보입니다. 현재 68위이며, 순위 변화는 ▲ 27단계입니다.",processed,가공식품,가공식품,N,,농산_가공식품
2026-04-30,pm,rising,naver_top200,오트밀,오트밀,82,51-100,102.0,20.0,up,▲ 20단계,N,N,2026-04-29,pm,102.0,1.0,7,8,8,64,180,55.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"오트밀은 관심 형성 구간에 있는 후보입니다. 현재 82위이며, 순위 변화는 ▲ 20단계입니다.",processed,가공식품,가공식품,N,,농산_가공식품
2026-04-30,pm,rising,naver_top200,마카다미아,마카다미아,94,51-100,115.0,21.0,up,▲ 21단계,N,N,2026-04-29,pm,115.0,1.0,7,7,7,94,180,82.0,NAVER_WARMING_FAST,82.0,중위권 관심 형성 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 7일 연속 등장,WARMING,high,관찰 강화,"마카다미아은 관심 형성 구간에 있는 후보입니다. 현재 94위이며, 순위 변화는 ▲ 21단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
2026-04-30,pm,rising,naver_top200,간장게장,간장게장,92,51-100,142.0,50.0,up,▲ 50단계,N,N,2026-04-29,pm,142.0,1.0,5,5,4,92,149,32.0,NAVER_WARMING_FAST,81.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"간장게장은 관심 형성 구간에 있는 후보입니다. 현재 92위이며, 순위 변화는 ▲ 50단계입니다.",processed,반찬/수산가공,가공식품,N,,수산_가공식품
2026-04-30,pm,rising,naver_top200,계란,계란,33,21-50,56.0,23.0,up,▲ 23단계,N,N,2026-04-29,pm,56.0,1.0,6,6,3,31,63,-1.0,NAVER_RISING_FAST,72.8,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 7일 중 6일 등장 · 3일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"계란은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 33위이며, 최근 7일 중 6일 등장했습니다.",meat,계란,가공식품,N,,축산_가공식품
2026-04-30,pm,rising,naver_top200,아몬드,아몬드,66,51-100,122.0,56.0,up,▲ 56단계,N,N,2026-04-29,pm,122.0,1.0,7,8,8,53,122,-12.0,NAVER_WARMING_FAST,71.6,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 7일 중 7일 등장 · 8일 연속 등장,WARMING,high,관찰 강화,"아몬드은 관심 형성 구간에 있는 후보입니다. 현재 66위이며, 순위 변화는 ▲ 56단계입니다.",agri,견과류,농산물,N,,Top200_확장후보
