date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-04-25,pm,rising,naver_top200,21.0,21-50,두릅,21~50_전량수집,농산물,,N,51.8292,39.54685
2026-04-25,pm,rising,naver_top200,22.0,21-50,명이나물,21~50_전량수집,농산물,,N,31.93863,39.54685
2026-04-25,pm,rising,naver_top200,23.0,21-50,찹쌀누룽지과자,브랜드상품,브랜드_완제품,,Y,14.56925,38.51699
2026-04-25,pm,rising,naver_top200,24.0,21-50,카무트효소,건강식품,건강식품,,Y,43.55755,37.48712
2026-04-25,pm,rising,naver_top200,25.0,21-50,생수,브랜드상품,브랜드_완제품,,Y,20.03003,36.66323
2026-04-25,pm,rising,naver_top200,26.0,21-50,블루베리,21~50_전량수집,농산물,,N,27.53701,54.54545
2026-04-25,pm,rising,naver_top200,27.0,21-50,샤오커오라사탕,브랜드상품,브랜드_완제품,,Y,22.93337,54.54545
2026-04-25,pm,rising,naver_top200,28.0,21-50,버터떡,디저트/떡,가공식품,,N,48.99753,54.23728
2026-04-25,pm,rising,naver_top200,29.0,21-50,그릭요거트,유제품,가공식품,,N,21.1752,53.46687
2026-04-25,pm,rising,naver_top200,30.0,21-50,꽃게,21~50_전량수집,수산물,,N,19.34762,52.2342
2026-04-25,pm,rising,naver_top200,31.0,21-50,맥심모카골드,브랜드상품,브랜드_완제품,,Y,66.41509,56.59432
2026-04-25,pm,rising,naver_top200,32.0,21-50,오렌지,21~50_전량수집,농산물,,N,51.23689,54.42404
2026-04-25,pm,rising,naver_top200,33.0,21-50,레몬즙,레몬_가공식품,가공식품,,N,58.65828,54.25709
2026-04-25,pm,rising,naver_top200,34.0,21-50,감자,21~50_전량수집,농산물,,N,65.07337,53.9232
2026-04-25,pm,rising,naver_top200,35.0,21-50,취나물,21~50_전량수집,농산물,,N,65.1153,52.08681
2026-04-25,pm,rising,naver_top200,36.0,21-50,구운계란,축산_가공식품,가공식품,,N,45.71813,62.52545
2026-04-25,pm,rising,naver_top200,37.0,21-50,프로폴리스,건강식품,건강식품,,Y,44.80782,60.89613
2026-04-25,pm,rising,naver_top200,38.0,21-50,수박,21~50_전량수집,농산물,,N,64.8685,60.28513
2026-04-25,pm,rising,naver_top200,39.0,21-50,두유,유제품,가공식품,,N,46.05529,60.08146
2026-04-25,pm,rising,naver_top200,40.0,21-50,오이,21~50_전량수집,농산물,,N,43.39177,60.08146
