product_name,period,shopping_ratio,shopping_keywords
39갈비,2026-04-17,49.62686,39갈비
39갈비,2026-04-18,22.01492,39갈비
39갈비,2026-04-19,36.94029,39갈비
39갈비,2026-04-20,21.26865,39갈비
39갈비,2026-04-21,23.13432,39갈비
39갈비,2026-04-22,20.14925,39갈비
39갈비,2026-04-23,27.98507,39갈비
39갈비,2026-04-24,27.2388,39갈비
39갈비,2026-04-25,22.76119,39갈비
39갈비,2026-04-26,22.38805,39갈비
39갈비,2026-04-27,20.89552,39갈비
39갈비,2026-04-28,42.53731,39갈비
39갈비,2026-04-29,46.26865,39갈비
39갈비,2026-04-30,60.44776,39갈비
bnr17유산균,2026-04-17,47.7551,bnr17유산균
bnr17유산균,2026-04-18,45.30612,bnr17유산균
bnr17유산균,2026-04-19,54.89795,bnr17유산균
bnr17유산균,2026-04-20,42.44897,bnr17유산균
bnr17유산균,2026-04-21,51.0204,bnr17유산균
bnr17유산균,2026-04-22,30.81632,bnr17유산균
bnr17유산균,2026-04-23,27.34693,bnr17유산균
bnr17유산균,2026-04-24,55.5102,bnr17유산균
bnr17유산균,2026-04-25,32.85714,bnr17유산균
bnr17유산균,2026-04-26,100,bnr17유산균
bnr17유산균,2026-04-27,37.55102,bnr17유산균
bnr17유산균,2026-04-28,44.08163,bnr17유산균
bnr17유산균,2026-04-29,42.04081,bnr17유산균
bnr17유산균,2026-04-30,39.79591,bnr17유산균
cca주스,2026-04-17,34.89795,cca주스
cca주스,2026-04-18,44.89795,cca주스
cca주스,2026-04-19,47.34693,cca주스
cca주스,2026-04-20,50.40816,cca주스
cca주스,2026-04-21,47.7551,cca주스
cca주스,2026-04-22,41.42857,cca주스
cca주스,2026-04-23,37.95918,cca주스
cca주스,2026-04-24,42.65306,cca주스
cca주스,2026-04-25,29.38775,cca주스
cca주스,2026-04-26,97.14285,cca주스
cca주스,2026-04-27,47.34693,cca주스
cca주스,2026-04-28,43.2653,cca주스
cca주스,2026-04-29,50.61224,cca주스
cca주스,2026-04-30,40,cca주스
가리비,2026-04-17,24.19928,가리비
가리비,2026-04-18,11.9217,가리비
가리비,2026-04-19,7.82918,가리비
가리비,2026-04-20,20.8185,가리비
가리비,2026-04-21,17.97153,가리비
가리비,2026-04-22,27.22419,가리비
가리비,2026-04-23,32.2064,가리비
가리비,2026-04-24,26.69039,가리비
가리비,2026-04-25,12.09964,가리비
가리비,2026-04-26,32.74021,가리비
가리비,2026-04-27,32.74021,가리비
가리비,2026-04-28,39.50177,가리비
가리비,2026-04-29,37.18861,가리비
가리비,2026-04-30,28.29181,가리비
가죽나물,2026-04-17,67.01244,가죽나물
가죽나물,2026-04-18,60.99585,가죽나물
가죽나물,2026-04-19,68.46473,가죽나물
가죽나물,2026-04-20,85.06224,가죽나물
가죽나물,2026-04-21,61.82572,가죽나물
가죽나물,2026-04-22,62.03319,가죽나물
가죽나물,2026-04-23,62.24066,가죽나물
가죽나물,2026-04-24,53.73443,가죽나물
가죽나물,2026-04-25,57.67634,가죽나물
가죽나물,2026-04-26,100,가죽나물
가죽나물,2026-04-27,53.9419,가죽나물
가죽나물,2026-04-28,64.10788,가죽나물
가죽나물,2026-04-29,51.03734,가죽나물
가죽나물,2026-04-30,35.06224,가죽나물
간장게장,2026-04-17,23.86934,간장게장
간장게장,2026-04-18,13.19095,간장게장
간장게장,2026-04-19,22.23618,간장게장
간장게장,2026-04-20,45.1005,간장게장
간장게장,2026-04-21,32.41206,간장게장
간장게장,2026-04-22,23.74371,간장게장
간장게장,2026-04-23,19.72361,간장게장
간장게장,2026-04-24,27.01005,간장게장
간장게장,2026-04-25,15.201,간장게장
간장게장,2026-04-26,34.42211,간장게장
간장게장,2026-04-27,27.51256,간장게장
간장게장,2026-04-28,29.89949,간장게장
간장게장,2026-04-29,26.75879,간장게장
간장게장,2026-04-30,27.01005,간장게장
감자,2026-04-17,43.39805,감자
감자,2026-04-18,33.39805,감자
감자,2026-04-19,30.87378,감자
감자,2026-04-20,45.63106,감자
감자,2026-04-21,44.27184,감자
감자,2026-04-22,54.27184,감자
감자,2026-04-23,41.35922,감자
감자,2026-04-24,35.92233,감자
감자,2026-04-25,31.35922,감자
감자,2026-04-26,92.233,감자
감자,2026-04-27,52.13592,감자
감자,2026-04-28,56.99029,감자
감자,2026-04-29,45.24271,감자
감자,2026-04-30,36.50485,감자
갑오징어,2026-04-17,33.0827,갑오징어
갑오징어,2026-04-18,23.49624,갑오징어
갑오징어,2026-04-19,31.95488,갑오징어
갑오징어,2026-04-20,40.97744,갑오징어
갑오징어,2026-04-21,44.73684,갑오징어
갑오징어,2026-04-22,44.54887,갑오징어
갑오징어,2026-04-23,44.17293,갑오징어
갑오징어,2026-04-24,32.33082,갑오징어
갑오징어,2026-04-25,21.61654,갑오징어
갑오징어,2026-04-26,59.39849,갑오징어
갑오징어,2026-04-27,57.70676,갑오징어
갑오징어,2026-04-28,50.5639,갑오징어
갑오징어,2026-04-29,38.7218,갑오징어
갑오징어,2026-04-30,35.90225,갑오징어
견과류,2026-04-17,41.42394,견과류
견과류,2026-04-18,40.61488,견과류
견과류,2026-04-19,50.32362,견과류
견과류,2026-04-20,62.78317,견과류
견과류,2026-04-21,61.32686,견과류
견과류,2026-04-22,55.3398,견과류
견과류,2026-04-23,53.55987,견과류
견과류,2026-04-24,47.57281,견과류
견과류,2026-04-25,35.92233,견과류
견과류,2026-04-26,99.35275,견과류
견과류,2026-04-27,58.41423,견과류
견과류,2026-04-28,53.88349,견과류
견과류,2026-04-29,47.57281,견과류
견과류,2026-04-30,44.17475,견과류
경옥고,2026-04-17,26.37362,경옥고
경옥고,2026-04-18,21.97802,경옥고
경옥고,2026-04-19,25.82417,경옥고
경옥고,2026-04-20,31.5934,경옥고
경옥고,2026-04-21,35.71428,경옥고
경옥고,2026-04-22,32.14285,경옥고
경옥고,2026-04-23,32.6923,경옥고
경옥고,2026-04-24,33.24175,경옥고
경옥고,2026-04-25,36.26373,경옥고
경옥고,2026-04-26,71.97802,경옥고
경옥고,2026-04-27,36.81318,경옥고
경옥고,2026-04-28,32.6923,경옥고
경옥고,2026-04-29,37.63736,경옥고
경옥고,2026-04-30,50.27472,경옥고
계란,2026-04-17,20.38539,계란
계란,2026-04-18,21.80527,계란
계란,2026-04-19,33.77281,계란
계란,2026-04-20,49.69574,계란
계란,2026-04-21,34.68559,계란
계란,2026-04-22,40.46653,계란
계란,2026-04-23,46.65314,계란
계란,2026-04-24,27.48478,계란
계란,2026-04-25,26.77484,계란
계란,2026-04-26,78.90466,계란
계란,2026-04-27,50.60851,계란
계란,2026-04-28,41.78498,계란
계란,2026-04-29,33.97565,계란
계란,2026-04-30,35.59837,계란
고구마,2026-04-17,42.74193,고구마
고구마,2026-04-18,25.34562,고구마
고구마,2026-04-19,25.92165,고구마
고구마,2026-04-20,44.23963,고구마
고구마,2026-04-21,39.05529,고구마
고구마,2026-04-22,37.5576,고구마
고구마,2026-04-23,47.23502,고구마
고구마,2026-04-24,36.52073,고구마
고구마,2026-04-25,26.49769,고구마
고구마,2026-04-26,68.43317,고구마
고구마,2026-04-27,45.16129,고구마
고구마,2026-04-28,37.67281,고구마
고구마,2026-04-29,38.82488,고구마
고구마,2026-04-30,32.14285,고구마
고려은단비타민c1000,2026-04-17,46.98795,고려은단비타민c1000
고려은단비타민c1000,2026-04-18,39.95983,고려은단비타민c1000
고려은단비타민c1000,2026-04-19,38.35341,고려은단비타민c1000
고려은단비타민c1000,2026-04-20,46.98795,고려은단비타민c1000
고려은단비타민c1000,2026-04-21,46.18473,고려은단비타민c1000
고려은단비타민c1000,2026-04-22,47.18875,고려은단비타민c1000
고려은단비타민c1000,2026-04-23,50.80321,고려은단비타민c1000
