date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-04-23,pm,rising,naver_top200,엄나무순,엄나무순,21,21-50,,,new,NEW,Y,N,,,,,1,1,1,21,21,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"엄나무순은 관심 형성 구간에 있는 후보입니다. 현재 21위이며, 순위 변화는 NEW입니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,감자,감자,22,21-50,,,new,NEW,Y,N,,,,,1,1,1,22,22,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"감자은 관심 형성 구간에 있는 후보입니다. 현재 22위이며, 순위 변화는 NEW입니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,고구마,고구마,27,21-50,,,new,NEW,Y,N,,,,,1,1,1,27,27,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"고구마은 관심 형성 구간에 있는 후보입니다. 현재 27위이며, 순위 변화는 NEW입니다.",agri,뿌리채소,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,구운계란,구운계란,28,21-50,,,new,NEW,Y,N,,,,,1,1,1,28,28,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"구운계란은 관심 형성 구간에 있는 후보입니다. 현재 28위이며, 순위 변화는 NEW입니다.",processed,축산가공,가공식품,N,,축산_가공식품
2026-04-23,pm,rising,naver_top200,오렌지,오렌지,32,21-50,,,new,NEW,Y,N,,,,,1,1,1,32,32,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"오렌지은 관심 형성 구간에 있는 후보입니다. 현재 32위이며, 순위 변화는 NEW입니다.",agri,과일,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,명이나물,명이나물,33,21-50,,,new,NEW,Y,N,,,,,1,1,1,33,33,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"명이나물은 관심 형성 구간에 있는 후보입니다. 현재 33위이며, 순위 변화는 NEW입니다.",agri,엽채/나물,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,레몬즙,레몬즙,35,21-50,,,new,NEW,Y,N,,,,,1,1,1,35,35,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"레몬즙은 관심 형성 구간에 있는 후보입니다. 현재 35위이며, 순위 변화는 NEW입니다.",processed,가공식품,가공식품,N,,레몬_가공식품
2026-04-23,pm,rising,naver_top200,수박,수박,37,21-50,,,new,NEW,Y,N,,,,,1,1,1,37,37,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"수박은 관심 형성 구간에 있는 후보입니다. 현재 37위이며, 순위 변화는 NEW입니다.",agri,과일,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,버터떡,버터떡,39,21-50,,,new,NEW,Y,N,,,,,1,1,1,39,39,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"버터떡은 관심 형성 구간에 있는 후보입니다. 현재 39위이며, 순위 변화는 NEW입니다.",dessert,베이커리/디저트,가공식품,N,,디저트/떡
2026-04-23,pm,rising,naver_top200,그릭요거트,그릭요거트,40,21-50,,,new,NEW,Y,N,,,,,1,1,1,40,40,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"그릭요거트은 관심 형성 구간에 있는 후보입니다. 현재 40위이며, 순위 변화는 NEW입니다.",dessert,간식/디저트,가공식품,N,,유제품_고단백_간식
2026-04-23,pm,rising,naver_top200,암꽃게,암꽃게,41,21-50,,,new,NEW,Y,N,,,,,1,1,1,41,41,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"암꽃게은 관심 형성 구간에 있는 후보입니다. 현재 41위이며, 순위 변화는 NEW입니다.",seafood,갑각류,수산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,블루베리,블루베리,43,21-50,,,new,NEW,Y,N,,,,,1,1,1,43,43,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"블루베리은 관심 형성 구간에 있는 후보입니다. 현재 43위이며, 순위 변화는 NEW입니다.",agri,과일,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,카네이션쿠키,카네이션쿠키,44,21-50,,,new,NEW,Y,N,,,,,1,1,1,44,44,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"카네이션쿠키은 관심 형성 구간에 있는 후보입니다. 현재 44위이며, 순위 변화는 NEW입니다.",gift,기념일,가공식품,N,,디저트/떡
2026-04-23,pm,rising,naver_top200,수향미10kg,수향미10kg,46,21-50,,,new,NEW,Y,N,,,,,1,1,1,46,46,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"수향미10kg은 관심 형성 구간에 있는 후보입니다. 현재 46위이며, 순위 변화는 NEW입니다.",grain,쌀,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,새조개,새조개,47,21-50,,,new,NEW,Y,N,,,,,1,1,1,47,47,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"새조개은 관심 형성 구간에 있는 후보입니다. 현재 47위이며, 순위 변화는 NEW입니다.",seafood,패류,수산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,카라향,카라향,48,21-50,,,new,NEW,Y,N,,,,,1,1,1,48,48,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"카라향은 관심 형성 구간에 있는 후보입니다. 현재 48위이며, 순위 변화는 NEW입니다.",agri,과일,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,병아리콩,병아리콩,49,21-50,,,new,NEW,Y,N,,,,,1,1,1,49,49,,NAVER_RISING,45.0,Top20 진입 직전 구간 · 신규 진입,WARMING,low,관찰 강화,"병아리콩은 관심 형성 구간에 있는 후보입니다. 현재 49위이며, 순위 변화는 NEW입니다.",grain,콩/잡곡,농산물,N,,21~50_전량수집
2026-04-23,pm,rising,naver_top200,오이,오이,51,51-100,,,new,NEW,Y,N,,,,,1,1,1,51,51,,NAVER_WARMING,26.0,중위권 관심 형성 구간 · 신규 진입,WATCH,low,추가 관찰,오이은 네이버 21~200위권에서 관찰 중인 후보입니다. 추가 수집 후 반복 등장 여부를 확인해야 합니다.,agri,과채류,농산물,N,,Top200_확장후보
2026-04-23,pm,rising,naver_top200,견과류,견과류,53,51-100,,,new,NEW,Y,N,,,,,1,1,1,53,53,,NAVER_WARMING,26.0,중위권 관심 형성 구간 · 신규 진입,WATCH,low,추가 관찰,견과류은 네이버 21~200위권에서 관찰 중인 후보입니다. 추가 수집 후 반복 등장 여부를 확인해야 합니다.,agri,견과류,가공식품,N,,농산_가공식품
