product_name,auctn_seq,scsbd_dt,trd_clcln_ymd,whsl_mrkt_cd,whsl_mrkt_nm,corp_cd,corp_nm,gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm,corp_gds_cd,corp_gds_item_nm,corp_gds_vrty_nm,plor_cd,plor_nm,scsbd_prc,qty,unit_qty,unit_cd,unit_nm,pkg_cd,pkg_nm,spm_no,trd_se,auction_price_num,qty_num,unit_qty_num,trade_qty_est
참외,00616,2026-04-28 05:38:12,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,41200.000,2.000,10.000,12,kg,107,파렛트,1320,경매,41200.0,2.0,10.0,20.0
참외,19,2026-04-28 05:38:11,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,44900.000,1.000,10.000,12,kg,101,상자,05661,경매,44900.0,1.0,10.0,10.0
참외,19,2026-04-28 05:38:11,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,44900.000,1.000,10.000,12,kg,101,상자,05661,경매,44900.0,1.0,10.0,10.0
참외,18,2026-04-28 05:38:09,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,46000.000,2.000,10.000,12,kg,101,상자,05661,경매,46000.0,2.0,10.0,20.0
참외,18,2026-04-28 05:38:09,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,46000.000,2.000,10.000,12,kg,101,상자,05661,경매,46000.0,2.0,10.0,20.0
참외,09,2026-04-28 05:38:08,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,50000.000,4.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),50000.0,4.0,10.0,40.0
참외,08,2026-04-28 05:38:06,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,55500.000,3.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),55500.0,3.0,10.0,30.0
참외,00615,2026-04-28 05:38:03,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,50000.000,2.000,10.000,12,kg,107,파렛트,1320,경매,50000.0,2.0,10.0,20.0
참외,17,2026-04-28 05:38:03,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,48800.000,1.000,10.000,12,kg,101,상자,05661,경매,48800.0,1.0,10.0,10.0
참외,17,2026-04-28 05:38:03,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,48800.000,1.000,10.000,12,kg,101,상자,05661,경매,48800.0,1.0,10.0,10.0
참외,07,2026-04-28 05:38:02,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,56500.000,2.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),56500.0,2.0,10.0,20.0
참외,06,2026-04-28 05:37:59,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,62500.000,9.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),62500.0,9.0,10.0,90.0
참외,00614,2026-04-28 05:37:58,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,52000.000,7.000,10.000,12,kg,107,파렛트,1320,경매,52000.0,7.0,10.0,70.0
참외,16,2026-04-28 05:37:57,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,50900.000,4.000,10.000,12,kg,101,상자,05661,경매,50900.0,4.0,10.0,40.0
참외,16,2026-04-28 05:37:57,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,50900.000,4.000,10.000,12,kg,101,상자,05661,경매,50900.0,4.0,10.0,40.0
참외,05,2026-04-28 05:37:54,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,63500.000,10.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),63500.0,10.0,10.0,100.0
참외,00613,2026-04-28 05:37:52,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,52900.000,9.000,10.000,12,kg,107,파렛트,1320,경매,52900.0,9.0,10.0,90.0
참외,15,2026-04-28 05:37:49,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,52900.000,6.000,10.000,12,kg,101,상자,05661,경매,52900.0,6.0,10.0,60.0
참외,15,2026-04-28 05:37:49,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,52900.000,6.000,10.000,12,kg,101,상자,05661,경매,52900.0,6.0,10.0,60.0
참외,00612,2026-04-28 05:37:46,2026-04-28,330101,청주,33010102,청주청과시장㈜,08,과일과채류,02,참외,00,참외(일반),0000020201,참외,참외,717800,경북 고령군 고령읍,54800.000,5.000,10.000,12,kg,107,파렛트,1320,경매,54800.0,5.0,10.0,50.0
참외,04,2026-04-28 05:37:45,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,66000.000,19.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),66000.0,19.0,10.0,190.0
참외,14,2026-04-28 05:37:41,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,58800.000,13.000,10.000,12,kg,101,상자,05661,경매,58800.0,13.0,10.0,130.0
참외,14,2026-04-28 05:37:41,2026-04-28,220001,대구북부,22000104,대양청과㈜,08,과일과채류,02,참외,00,참외(일반),22201,참외,참외,719000,경상북도 성주군,58800.000,13.000,10.000,12,kg,101,상자,05661,경매,58800.0,13.0,10.0,130.0
참외,03,2026-04-28 05:37:41,2026-04-28,220001,대구북부,22000101,대구중앙청과㈜,08,과일과채류,02,참외,00,참외(일반),10809,참외,꿀스타,718000,경상북도 칠곡군,68500.000,16.000,10.000,12,kg,101,상자,11703,전자거래(팩스형),68500.0,16.0,10.0,160.0
