product_name,period,search_ratio,search_keywords
bnr17유산균,2026-04-20,21.42077,bnr17유산균
bnr17유산균,2026-04-21,16.47262,bnr17유산균
bnr17유산균,2026-04-22,8.5774,bnr17유산균
bnr17유산균,2026-04-23,15.07185,bnr17유산균
bnr17유산균,2026-04-24,23.48553,bnr17유산균
bnr17유산균,2026-04-25,13.54375,bnr17유산균
bnr17유산균,2026-04-26,17.72785,bnr17유산균
bnr17유산균,2026-04-27,16.34527,bnr17유산균
bnr17유산균,2026-04-28,17.42768,bnr17유산균
bnr17유산균,2026-04-29,12.65235,bnr17유산균
bnr17유산균,2026-04-30,11.71548,bnr17유산균
bnr17유산균,2026-05-01,23.46734,bnr17유산균
bnr17유산균,2026-05-02,17.29124,bnr17유산균
bnr17유산균,2026-05-03,27.58777,bnr17유산균
cca주스,2026-04-20,17.53554,cca주스
cca주스,2026-04-21,14.89505,cca주스
cca주스,2026-04-22,13.23628,cca주스
cca주스,2026-04-23,16.58767,cca주스
cca주스,2026-04-24,12.32227,cca주스
cca주스,2026-04-25,12.76235,cca주스
cca주스,2026-04-26,14.59038,cca주스
cca주스,2026-04-27,15.74136,cca주스
cca주스,2026-04-28,15.09817,cca주스
cca주스,2026-04-29,15.33513,cca주스
cca주스,2026-04-30,12.66079,cca주스
cca주스,2026-05-01,13.27014,cca주스
cca주스,2026-05-02,13.94719,cca주스
cca주스,2026-05-03,13.74407,cca주스
mbp,2026-04-20,29.50012,mbp
mbp,2026-04-21,8.1067,mbp
mbp,2026-04-22,8.1326,mbp
mbp,2026-04-23,7.6664,mbp
mbp,2026-04-24,17.68971,mbp
mbp,2026-04-25,7.2002,mbp
mbp,2026-04-26,11.73271,mbp
mbp,2026-04-27,8.6506,mbp
mbp,2026-04-28,7.0189,mbp
mbp,2026-04-29,6.9153,mbp
mbp,2026-04-30,7.3556,mbp
mbp,2026-05-01,5.7498,mbp
mbp,2026-05-02,10.95571,mbp
mbp,2026-05-03,10.07511,mbp
가죽나물,2026-04-20,100,가죽나물
가죽나물,2026-04-21,91.79185,가죽나물
가죽나물,2026-04-22,84.20319,가죽나물
가죽나물,2026-04-23,79.97522,가죽나물
가죽나물,2026-04-24,65.29347,가죽나물
가죽나물,2026-04-25,67.35326,가죽나물
가죽나물,2026-04-26,67.86433,가죽나물
가죽나물,2026-04-27,58.66501,가죽나물
가죽나물,2026-04-28,49.52764,가죽나물
가죽나물,2026-04-29,38.53182,가죽나물
가죽나물,2026-04-30,30.18429,가죽나물
가죽나물,2026-05-01,31.34582,가죽나물
가죽나물,2026-05-02,33.48304,가죽나물
가죽나물,2026-05-03,30.85024,가죽나물
간장게장,2026-04-20,77.66215,간장게장
간장게장,2026-04-21,75.85848,간장게장
간장게장,2026-04-22,76.03191,간장게장
간장게장,2026-04-23,68.67845,간장게장
간장게장,2026-04-24,65.66077,간장게장
간장게장,2026-04-25,74.85258,간장게장
간장게장,2026-04-26,90.46132,간장게장
간장게장,2026-04-27,77.41935,간장게장
간장게장,2026-04-28,78.21713,간장게장
간장게장,2026-04-29,72.94484,간장게장
간장게장,2026-04-30,68.50502,간장게장
간장게장,2026-05-01,90.56538,간장게장
간장게장,2026-05-02,88.38015,간장게장
간장게장,2026-05-03,100,간장게장
감자,2026-04-20,61.47084,감자
감자,2026-04-21,63.05303,감자
감자,2026-04-22,68.88368,감자
감자,2026-04-23,63.08233,감자
감자,2026-04-24,51.42103,감자
감자,2026-04-25,45.47319,감자
감자,2026-04-26,53.44271,감자
감자,2026-04-27,62.37913,감자
감자,2026-04-28,62.67213,감자
감자,2026-04-29,54.14591,감자
감자,2026-04-30,46.58658,감자
감자,2026-05-01,41.04893,감자
감자,2026-05-02,40.19923,감자
감자,2026-05-03,47.34837,감자
갑오징어,2026-04-20,71.19084,갑오징어
갑오징어,2026-04-21,69.16276,갑오징어
갑오징어,2026-04-22,63.59854,갑오징어
갑오징어,2026-04-23,67.96671,갑오징어
갑오징어,2026-04-24,69.00676,갑오징어
갑오징어,2026-04-25,75.55902,갑오징어
갑오징어,2026-04-26,67.18668,갑오징어
갑오징어,2026-04-27,99.58398,갑오징어
갑오징어,2026-04-28,94.59178,갑오징어
갑오징어,2026-04-29,79.04316,갑오징어
갑오징어,2026-04-30,73.21892,갑오징어
갑오징어,2026-05-01,85.0234,갑오징어
갑오징어,2026-05-02,83.82735,갑오징어
갑오징어,2026-05-03,83.46333,갑오징어
검은콩두유,2026-04-20,29.02264,검은콩두유
검은콩두유,2026-04-21,27.2348,검은콩두유
검은콩두유,2026-04-22,27.2646,검은콩두유
검은콩두유,2026-04-23,24.31466,검은콩두유
검은콩두유,2026-04-24,21.06674,검은콩두유
검은콩두유,2026-04-25,19.87485,검은콩두유
검은콩두유,2026-04-26,23.39094,검은콩두유
검은콩두유,2026-04-27,28.54588,검은콩두유
검은콩두유,2026-04-28,25.89392,검은콩두유
검은콩두유,2026-04-29,23.39094,검은콩두유
검은콩두유,2026-04-30,21.36471,검은콩두유
검은콩두유,2026-05-01,20.26221,검은콩두유
검은콩두유,2026-05-02,19.2193,검은콩두유
검은콩두유,2026-05-03,25.38736,검은콩두유
견과류,2026-04-20,92.1682,견과류
견과류,2026-04-21,79.0895,견과류
견과류,2026-04-22,78.8966,견과류
견과류,2026-04-23,70.56327,견과류
견과류,2026-04-24,58.21759,견과류
견과류,2026-04-25,50.7716,견과류
견과류,2026-04-26,61.41975,견과류
견과류,2026-04-27,69.25154,견과류
견과류,2026-04-28,72.87808,견과류
견과류,2026-04-29,69.44444,견과류
견과류,2026-04-30,55.55555,견과류
견과류,2026-05-01,55.74845,견과류
견과류,2026-05-02,52.73919,견과류
견과류,2026-05-03,67.78549,견과류
계란,2026-04-20,98.71312,계란
계란,2026-04-21,76.30172,계란
계란,2026-04-22,69.51098,계란
계란,2026-04-23,59.07741,계란
계란,2026-04-24,41.7739,계란
계란,2026-04-25,37.83409,계란
계란,2026-04-26,63.82894,계란
계란,2026-04-27,84.79509,계란
계란,2026-04-28,63.76955,계란
계란,2026-04-29,48.32706,계란
계란,2026-04-30,38.28944,계란
계란,2026-05-01,34.50801,계란
계란,2026-05-02,33.35973,계란
계란,2026-05-03,56.70164,계란
고구마,2026-04-20,84.83796,고구마
고구마,2026-04-21,81.79012,고구마
고구마,2026-04-22,83.56481,고구마
고구마,2026-04-23,82.63888,고구마
고구마,2026-04-24,66.5895,고구마
고구마,2026-04-25,60.37808,고구마
고구마,2026-04-26,65.97222,고구마
고구마,2026-04-27,80.40123,고구마
고구마,2026-04-28,79.39814,고구마
고구마,2026-04-29,69.75308,고구마
고구마,2026-04-30,53.35648,고구마
고구마,2026-05-01,47.99382,고구마
고구마,2026-05-02,52.04475,고구마
고구마,2026-05-03,59.60648,고구마
고등어,2026-04-20,37.91189,고등어
고등어,2026-04-21,37.21817,고등어
고등어,2026-04-22,33.57613,고등어
고등어,2026-04-23,31.07873,고등어
고등어,2026-04-24,29.86472,고등어
고등어,2026-04-25,34.54734,고등어
고등어,2026-04-26,39.75026,고등어
고등어,2026-04-27,37.46097,고등어
고등어,2026-04-28,37.49566,고등어
고등어,2026-04-29,33.54144,고등어
고등어,2026-04-30,29.03225,고등어
고등어,2026-05-01,35.62261,고등어
고등어,2026-05-02,35.69198,고등어
고등어,2026-05-03,39.47277,고등어
고려은단비타민c1000,2026-04-20,87.86739,고려은단비타민c1000
고려은단비타민c1000,2026-04-21,92.65208,고려은단비타민c1000
고려은단비타민c1000,2026-04-22,87.35475,고려은단비타민c1000
고려은단비타민c1000,2026-04-23,84.68899,고려은단비타민c1000
고려은단비타민c1000,2026-04-24,71.56527,고려은단비타민c1000
고려은단비타민c1000,2026-04-25,68.66028,고려은단비타민c1000
고려은단비타민c1000,2026-04-26,74.94873,고려은단비타민c1000
고려은단비타민c1000,2026-04-27,92.54955,고려은단비타민c1000
고려은단비타민c1000,2026-04-28,88.38004,고려은단비타민c1000
고려은단비타민c1000,2026-04-29,100,고려은단비타민c1000
고려은단비타민c1000,2026-04-30,70.23239,고려은단비타민c1000
고려은단비타민c1000,2026-05-01,76.04237,고려은단비타민c1000
고려은단비타민c1000,2026-05-02,72.93233,고려은단비타민c1000
고려은단비타민c1000,2026-05-03,77.95625,고려은단비타민c1000
고추장,2026-04-20,13.19458,고추장
고추장,2026-04-21,11.60416,고추장
고추장,2026-04-22,11.19183,고추장
고추장,2026-04-23,10.85804,고추장
고추장,2026-04-24,9.62104,고추장
고추장,2026-04-25,10.93657,고추장
고추장,2026-04-26,12.21284,고추장
고추장,2026-04-27,10.99548,고추장
고추장,2026-04-28,11.97722,고추장
고추장,2026-04-29,11.62379,고추장
고추장,2026-04-30,9.32652,고추장
고추장,2026-05-01,9.91557,고추장
고추장,2026-05-02,10.05301,고추장
고추장,2026-05-03,12.82151,고추장
고춧가루,2026-04-20,47.64525,고춧가루
고춧가루,2026-04-21,44.77064,고춧가루
고춧가루,2026-04-22,35.77981,고춧가루
고춧가루,2026-04-23,38.65443,고춧가루
고춧가루,2026-04-24,32.72171,고춧가루
고춧가루,2026-04-25,28.56269,고춧가루
고춧가루,2026-04-26,41.52905,고춧가루
고춧가루,2026-04-27,40.61162,고춧가루
고춧가루,2026-04-28,40,고춧가루
고춧가루,2026-04-29,37.00305,고춧가루
고춧가루,2026-04-30,30.21406,고춧가루
고춧가루,2026-05-01,30.1529,고춧가루
고춧가루,2026-05-02,31.31498,고춧가루
고춧가루,2026-05-03,36.33027,고춧가루
곤약쌀,2026-04-20,7.0189,곤약쌀
곤약쌀,2026-04-21,16.47241,곤약쌀
곤약쌀,2026-04-22,7.0448,곤약쌀
곤약쌀,2026-04-23,6.5786,곤약쌀
곤약쌀,2026-04-24,4.4807,곤약쌀
곤약쌀,2026-04-25,5.5685,곤약쌀
곤약쌀,2026-04-26,5.698,곤약쌀
곤약쌀,2026-04-27,6.5527,곤약쌀
곤약쌀,2026-04-28,7.9254,곤약쌀
곤약쌀,2026-04-29,6.2419,곤약쌀
곤약쌀,2026-04-30,5.2836,곤약쌀
곤약쌀,2026-05-01,9.6866,곤약쌀
곤약쌀,2026-05-02,4.6879,곤약쌀
