date,slot,source_type,source,rank,rank_range,product_name,note,product_group,sub_group,exclude_from_opportunity,search_ratio,shopping_ratio
2026-05-11,pm,rising,naver_top200,42,21-50,멜라토닌,건강식품,health,건강식품,Y,88.36889,75.0
2026-05-11,pm,rising,naver_top200,43,21-50,복숭아,21~50_전량수집,agri,과일,N,33.12112,73.95833
2026-05-11,pm,rising,naver_top200,44,21-50,암꽃게,21~50_전량수집,seafood,갑각류,N,23.74397,73.54166
2026-05-11,pm,rising,naver_top200,45,21-50,멸균우유,브랜드상품,processed,음료/차류,Y,20.35443,72.91666
2026-05-11,pm,rising,naver_top200,46,21-50,오렌지,21~50_전량수집,agri,과일,N,23.11077,77.72828
2026-05-11,pm,rising,naver_top200,47,21-50,아몬드,21~50_전량수집,agri,견과류,N,33.55653,77.28285
2026-05-11,pm,rising,naver_top200,48,21-50,땅콩버터,유제품,processed,스프레드/소스,N,30.4955,76.61469
2026-05-11,pm,rising,naver_top200,49,21-50,카무트효소,건강식품,health,건강식품,Y,73.06294,76.39198
2026-05-11,pm,rising,naver_top200,50,21-50,하루견과,브랜드상품,brand,브랜드/완제품,Y,33.21216,75.94654
2026-05-11,pm,rising,naver_top200,51,51-100,콘드로이친1200,건강식품,health,건강식품,Y,13.79052,58.91608
2026-05-11,pm,rising,naver_top200,52,51-100,촉촉한황치즈칩,브랜드상품,dessert,과자/간식,Y,38.415,58.56643
2026-05-11,pm,rising,naver_top200,53,51-100,포스파티딜세린,건강식품,health,건강식품,Y,22.5039,58.56643
2026-05-11,pm,rising,naver_top200,54,51-100,야채도사,브랜드상품,brand,브랜드/완제품,Y,19.53374,58.04195
2026-05-11,pm,rising,naver_top200,55,51-100,밀크씨슬,건강식품,health,영양제,Y,12.91374,57.86713
2026-05-11,pm,rising,naver_top200,56,51-100,알부민,건강식품,health,단백질/근육,Y,71.17218,71.58351
2026-05-11,pm,rising,naver_top200,57,51-100,이클립스,브랜드상품,brand,브랜드/완제품,Y,65.92821,69.63123
2026-05-11,pm,rising,naver_top200,58,51-100,명가삼대떡집,브랜드상품,dessert,떡,Y,51.318,69.19739
2026-05-11,pm,rising,naver_top200,59,51-100,병아리콩,Top200_확장후보,grain,콩/잡곡,N,51.87885,68.98047
2026-05-11,pm,rising,naver_top200,60,51-100,고등어,Top200_확장후보,seafood,생선/수산물,N,35.1374,68.11279
2026-05-11,pm,rising,naver_top200,61,51-100,진미채,수산_가공식품,seafood,건어물,N,30.19237,88.60398
2026-05-11,pm,rising,naver_top200,62,51-100,삼다수,브랜드상품,processed,음료/차류,Y,84.54515,88.31908
2026-05-11,pm,rising,naver_top200,63,51-100,생수2l,브랜드상품,processed,음료/차류,Y,31.82262,87.74928
2026-05-11,pm,rising,naver_top200,64,51-100,조선호텔김치,브랜드상품,processed,김치/절임,Y,53.99413,87.74928
2026-05-11,pm,rising,naver_top200,65,51-100,양배추즙,착즙_건강음료,processed,가공식품,N,33.35507,87.46438
2026-05-11,pm,rising,naver_top200,66,51-100,비에날17유산균,건강식품,health,유산균,Y,85.14814,80.31496
2026-05-11,pm,rising,naver_top200,67,51-100,쑥떡,디저트/떡,dessert,떡,N,36.62962,80.31496
2026-05-11,pm,rising,naver_top200,68,51-100,냉동블루베리,블루베리_냉동과일,processed,가공식품,N,44.11111,80.05249
2026-05-11,pm,rising,naver_top200,69,51-100,노을멜론,Top200_확장후보,agri,과일,N,94.55555,80.05249
2026-05-11,pm,rising,naver_top200,70,51-100,수향미10kg,Top200_확장후보,grain,쌀,N,51.14814,79.79002
2026-05-11,pm,rising,naver_top200,71,51-100,정관장,브랜드상품,health,건강진액,Y,46.49422,58.46153
2026-05-11,pm,rising,naver_top200,72,51-100,카누,브랜드상품,processed,가공식품,Y,13.07955,58.07692
2026-05-11,pm,rising,naver_top200,73,51-100,산딸기,Top200_확장후보,agri,과일,N,12.00585,57.88461
2026-05-11,pm,rising,naver_top200,74,51-100,la갈비,Top200_확장후보,meat,소고기,N,10.15942,57.5
2026-05-11,pm,rising,naver_top200,75,51-100,반숙란,축산_가공식품,processed,가공식품,N,7.6704,57.30769
2026-05-11,pm,rising,naver_top200,76,51-100,김치,농산_가공식품,processed,김치/절임,N,75.76687,66.74157
2026-05-11,pm,rising,naver_top200,77,51-100,오트밀,농산_가공식품,processed,가공식품,N,59.7137,66.06741
2026-05-11,pm,rising,naver_top200,78,51-100,햇반,브랜드상품,processed,간편식/반찬,Y,97.00068,65.84269
2026-05-11,pm,rising,naver_top200,79,51-100,닭다리살,Top200_확장후보,meat,닭고기,N,43.93319,65.16853
2026-05-11,pm,rising,naver_top200,80,51-100,락토핏유산균,브랜드상품,health,유산균,Y,63.36059,65.16853
2026-05-11,pm,rising,naver_top200,81,51-100,스승의날쿠키,디저트/떡,gift,기념일,N,32.03944,86.48648
2026-05-11,pm,rising,naver_top200,82,51-100,하스카프베리,건강식품,health,건강식품,Y,88.31305,86.48648
2026-05-11,pm,rising,naver_top200,83,51-100,견과류,농산_가공식품,agri,견과류,N,43.55853,86.18618
2026-05-11,pm,rising,naver_top200,84,51-100,쌀,Top200_확장후보,grain,쌀,N,31.91355,86.18618
2026-05-11,pm,rising,naver_top200,85,51-100,단백질음료,브랜드상품,health,단백질/근육,Y,21.19177,85.88588
2026-05-11,pm,rising,naver_top200,86,51-100,프로폴리스,건강식품,health,영양제,Y,47.456,58.95833
2026-05-11,pm,rising,naver_top200,87,51-100,마른오징어,수산_가공식품,seafood,건어물,N,34.592,58.54166
2026-05-11,pm,rising,naver_top200,88,51-100,명이나물,Top200_확장후보,agri,엽채/나물,N,47.68,58.54166
2026-05-11,pm,rising,naver_top200,89,51-100,구강유산균,건강식품,health,유산균,Y,55.104,57.70833
2026-05-11,pm,rising,naver_top200,90,51-100,수향미,Top200_확장후보,grain,쌀,N,33.696,57.5
2026-05-11,pm,rising,naver_top200,91,51-100,당근,Top200_확장후보,agri,뿌리채소,N,100.0,62.81755
2026-05-11,pm,rising,naver_top200,92,51-100,갑오징어,Top200_확장후보,seafood,건어물,N,14.68728,62.5866
2026-05-11,pm,rising,naver_top200,93,51-100,쭈꾸미,Top200_확장후보,seafood,생선/수산물,N,34.04338,62.5866
2026-05-11,pm,rising,naver_top200,94,51-100,꿀스틱,벌꿀_원물식품,ingredient,감미료/청,N,6.13753,62.35565
2026-05-11,pm,rising,naver_top200,95,51-100,빅토리아탄산수,브랜드상품,processed,음료/차류,Y,10.6118,62.35565
2026-05-11,pm,rising,naver_top200,96,51-100,옥수수,Top200_확장후보,agri,곡물성 채소,N,28.16511,81.81818
2026-05-11,pm,rising,naver_top200,97,51-100,홍삼,건강식품,health,건강진액,Y,29.12157,81.81818
2026-05-11,pm,rising,naver_top200,98,51-100,단백질쉐이크,브랜드상품,health,단백질/근육,Y,100.0,81.51515
2026-05-11,pm,rising,naver_top200,99,51-100,버터,유제품,ingredient,유제품원료,N,28.86987,81.51515
2026-05-11,pm,rising,naver_top200,100,51-100,완두콩,Top200_확장후보,grain,콩/잡곡,N,29.12157,81.51515
2026-05-11,pm,rising,naver_top200,101,101-200,황복회,Top200_확장후보,seafood,생선/수산물,N,29.42127,68.97435
2026-05-11,pm,rising,naver_top200,102,101-200,누룽지,농산_가공식품,processed,가공식품,N,32.75137,68.46153
2026-05-11,pm,rising,naver_top200,103,101-200,삼다수2l,브랜드상품,processed,음료/차류,Y,46.6214,68.20512
2026-05-11,pm,rising,naver_top200,104,101-200,샤오커오라사탕,브랜드상품,dessert,과자/간식,Y,80.21338,68.20512
2026-05-11,pm,rising,naver_top200,105,101-200,호두,Top200_확장후보,agri,견과류,N,28.516,68.20512
2026-05-11,pm,rising,naver_top200,106,101-200,아르기닌,건강식품,health,건강식품,Y,99.02799,84.3949
2026-05-11,pm,rising,naver_top200,107,101-200,초당옥수수,Top200_확장후보,agri,시즌농산물,N,55.24883,84.3949
2026-05-11,pm,rising,naver_top200,108,101-200,커피믹스,브랜드상품,processed,가공식품,Y,39.96889,84.07643
2026-05-11,pm,rising,naver_top200,109,101-200,생수500,브랜드상품,processed,음료/차류,Y,33.70917,83.75796
2026-05-11,pm,rising,naver_top200,110,101-200,컵라면,브랜드상품,processed,간편식/반찬,Y,35.14774,83.75796
2026-05-11,pm,rising,naver_top200,111,101-200,오징어,Top200_확장후보,seafood,건어물,N,34.06015,59.04977
2026-05-11,pm,rising,naver_top200,112,101-200,비타민d,건강식품,health,영양제,Y,92.70676,58.82352
2026-05-11,pm,rising,naver_top200,113,101-200,토마토,Top200_확장후보,agri,과채류,N,62.55639,58.59728
2026-05-11,pm,rising,naver_top200,114,101-200,두쫀쿠,디저트/떡,dessert,떡,N,60.15037,58.37104
2026-05-11,pm,rising,naver_top200,115,101-200,한효주김,수산_가공식품,seafood,해조류,N,95.91478,58.37104
2026-05-11,pm,rising,naver_top200,116,101-200,키위,Top200_확장후보,agri,과일,N,42.55605,67.0157
2026-05-11,pm,rising,naver_top200,117,101-200,궁채,Top200_확장후보,agri,농산물 원물,N,64.70852,66.49214
2026-05-11,pm,rising,naver_top200,118,101-200,천혜향,Top200_확장후보,agri,과일,N,23.90134,66.49214
2026-05-11,pm,rising,naver_top200,119,101-200,커큐민,건강식품,health,영양제,Y,97.53363,65.44502
2026-05-11,pm,rising,naver_top200,120,101-200,방울토마토,Top200_확장후보,agri,과채류,N,84.84304,65.18324
2026-05-11,pm,rising,naver_top200,121,101-200,카라향,Top200_확장후보,agri,과일,N,76.51893,64.67532
2026-05-11,pm,rising,naver_top200,122,101-200,맥심화이트골드,브랜드상품,processed,가공식품,Y,23.30496,64.15584
2026-05-11,pm,rising,naver_top200,123,101-200,포카리스웨트,브랜드상품,processed,가공식품,Y,48.89932,64.15584
2026-05-11,pm,rising,naver_top200,124,101-200,루테인지아잔틴,브랜드상품,health,영양제,Y,36.3076,63.8961
2026-05-11,pm,rising,naver_top200,125,101-200,bnr17유산균,브랜드상품,health,유산균,Y,58.3798,63.63636
2026-05-11,pm,rising,naver_top200,126,101-200,양파,Top200_확장후보,agri,뿌리채소,N,37.25427,72.05882
2026-05-11,pm,rising,naver_top200,127,101-200,두리안,Top200_확장후보,agri,과일,N,31.96906,71.47058
2026-05-11,pm,rising,naver_top200,128,101-200,정관장에브리타임,브랜드상품,health,건강진액,Y,61.77892,70.88235
2026-05-11,pm,rising,naver_top200,129,101-200,햇감자,Top200_확장후보,agri,뿌리채소,N,18.20818,70.88235
2026-05-11,pm,rising,naver_top200,130,101-200,떡,디저트/떡,dessert,떡,N,41.05704,70.58823
2026-05-11,pm,rising,naver_top200,131,101-200,버터떡,디저트/떡,dessert,떡,N,63.74549,62.23958
2026-05-11,pm,rising,naver_top200,132,101-200,딸기,Top200_확장후보,agri,과일,N,27.15086,61.97916
2026-05-11,pm,rising,naver_top200,133,101-200,반건조오징어,수산_가공식품,seafood,건어물,N,20.82833,61.97916
2026-05-11,pm,rising,naver_top200,134,101-200,뼈엔엠비피mbp,브랜드상품,health,단백질/근육,Y,18.16726,61.97916
2026-05-11,pm,rising,naver_top200,135,101-200,체리,Top200_확장후보,agri,과일,N,21.92877,61.97916
2026-05-11,pm,rising,naver_top200,136,101-200,스타벅스미니컵,브랜드상품,brand,브랜드/완제품,Y,48.14814,53.6199
2026-05-11,pm,rising,naver_top200,137,101-200,덱스벡스혈당케어,건강식품,health,건강식품,Y,30.4791,53.16742
2026-05-11,pm,rising,naver_top200,138,101-200,쥐포,수산_가공식품,processed,가공식품,N,16.81957,53.16742
2026-05-11,pm,rising,naver_top200,139,101-200,아보카도,Top200_확장후보,agri,농산물 원물,N,64.25416,52.94117
2026-05-11,pm,rising,naver_top200,140,101-200,고려은단비타민c1000,브랜드상품,health,영양제,Y,90.34998,52.71493
2026-05-11,pm,rising,naver_top200,141,101-200,도라지청,농산가공_청류,ingredient,감미료/청,N,21.5361,86.56716
2026-05-11,pm,rising,naver_top200,142,101-200,뉴케어당플랜,브랜드상품,brand,브랜드/완제품,Y,29.21663,86.19402
2026-05-11,pm,rising,naver_top200,143,101-200,앵커버터,유제품,ingredient,유제품원료,N,19.59683,85.82089
2026-05-11,pm,rising,naver_top200,144,101-200,곱창김,수산_가공식품,seafood,해조류,N,25.97601,85.07462
2026-05-11,pm,rising,naver_top200,145,101-200,갈비탕,반찬_가공식품,processed,가공식품,N,56.08573,84.70149
2026-05-11,pm,rising,naver_top200,146,101-200,모짜렐라치즈,유제품,ingredient,유제품원료,N,51.63522,87.64478
2026-05-11,pm,rising,naver_top200,147,101-200,비타500,브랜드상품,brand,브랜드/완제품,Y,56.03773,87.64478
2026-05-11,pm,rising,naver_top200,148,101-200,라면,브랜드상품,processed,간편식/반찬,Y,100.0,87.25868
2026-05-11,pm,rising,naver_top200,149,101-200,맥심모카골드400,브랜드상품,processed,가공식품,Y,28.86792,86.48648
2026-05-11,pm,rising,naver_top200,150,101-200,마누카꿀,벌꿀_원물식품,ingredient,감미료/청,N,59.49685,86.10038
2026-05-11,pm,rising,naver_top200,151,101-200,족발,축산_가공식품,processed,축산가공,N,63.68752,57.77202
2026-05-11,pm,rising,naver_top200,152,101-200,들기름,들깨_원재료_가공식품,ingredient,오일/유지,N,20.95902,57.51295
2026-05-11,pm,rising,naver_top200,153,101-200,전복,Top200_확장후보,seafood,패류,N,29.22107,57.51295
2026-05-11,pm,rising,naver_top200,154,101-200,정관장활기력,브랜드상품,health,건강진액,Y,23.12021,57.51295
2026-05-11,pm,rising,naver_top200,155,101-200,대마종자유,건강식품,health,건강식품,Y,70.23863,57.25388
2026-05-11,pm,rising,naver_top200,156,101-200,바지락,Top200_확장후보,seafood,패류,N,12.27265,61.04972
2026-05-11,pm,rising,naver_top200,157,101-200,삼겹살,Top200_확장후보,meat,돼지고기,N,61.26495,61.04972
2026-05-11,pm,rising,naver_top200,158,101-200,요습관,브랜드상품,brand,브랜드/완제품,Y,11.27314,61.04972
2026-05-11,pm,rising,naver_top200,159,101-200,단백질바,브랜드상품,health,단백질/근육,Y,12.86252,60.49723
2026-05-11,pm,rising,naver_top200,160,101-200,코큐텐,건강식품,health,영양제,Y,24.52892,60.22099
2026-05-11,pm,rising,naver_top200,161,101-200,간장게장,수산_가공식품,processed,반찬/수산가공,N,81.45936,70.68403
2026-05-11,pm,rising,naver_top200,162,101-200,육회,Top200_확장후보,meat,소고기,N,52.0398,70.68403
2026-05-11,pm,rising,naver_top200,163,101-200,청송사과,Top200_확장후보,agri,과일,N,15.85406,70.68403
2026-05-11,pm,rising,naver_top200,164,101-200,낫또,농산_가공식품,processed,간편식/반찬,N,31.94029,70.3583
2026-05-11,pm,rising,naver_top200,165,101-200,전투식량,브랜드상품,brand,브랜드/완제품,Y,18.9718,70.3583
2026-05-11,pm,rising,naver_top200,166,101-200,고추장,농산_가공식품,processed,장류/소스,N,7.8961,78.38827
2026-05-11,pm,rising,naver_top200,167,101-200,모로오렌지,브랜드상품,health,건강식품,Y,61.32467,78.02197
2026-05-11,pm,rising,naver_top200,168,101-200,올리브유,Top200_확장후보,ingredient,오일/유지,N,20.92207,78.02197
2026-05-11,pm,rising,naver_top200,169,101-200,냉면,반찬_가공식품,processed,간편식/반찬,N,40.66233,77.65567
2026-05-11,pm,rising,naver_top200,170,101-200,멀티비타민,건강식품,health,영양제,Y,13.15584,77.65567
2026-05-11,pm,rising,naver_top200,171,101-200,장어,Top200_확장후보,seafood,생선/수산물,N,46.33995,49.88235
2026-05-11,pm,rising,naver_top200,172,101-200,구운란,축산_가공식품,processed,가공식품,N,12.96526,49.64705
2026-05-11,pm,rising,naver_top200,173,101-200,샐러드,농산_가공식품,processed,가공식품,N,59.28453,49.64705
2026-05-11,pm,rising,naver_top200,174,101-200,아보카도오일,Top200_확장후보,ingredient,오일/유지,N,19.45822,49.64705
2026-05-11,pm,rising,naver_top200,175,101-200,열무김치,반찬_가공식품,processed,김치/절임,N,42.53515,49.64705
2026-05-11,pm,rising,naver_top200,176,101-200,구강유산균m18,건강식품,health,유산균,Y,59.00522,69.76744
2026-05-11,pm,rising,naver_top200,177,101-200,리포좀글루타치온,브랜드상품,health,영양제,Y,40.17715,69.76744
2026-05-11,pm,rising,naver_top200,178,101-200,솔티스,건강식품,health,건강식품,Y,35.52123,69.76744
2026-05-11,pm,rising,naver_top200,179,101-200,학가산김치,브랜드상품,processed,김치/절임,Y,32.0009,69.43521
2026-05-11,pm,rising,naver_top200,180,101-200,검은콩두유,브랜드상품,processed,음료/차류,Y,21.37179,69.10299
2026-05-11,pm,rising,naver_top200,181,101-200,삼다수500ml,브랜드상품,processed,음료/차류,Y,52.43209,91.22807
2026-05-11,pm,rising,naver_top200,182,101-200,오이지오이,반찬_가공식품,processed,김치/절임,N,41.75615,91.22807
2026-05-11,pm,rising,naver_top200,183,101-200,kbo빼빼로,브랜드상품,dessert,과자/간식,Y,79.1535,90.78947
2026-05-11,pm,rising,naver_top200,184,101-200,고래사어묵,브랜드상품,brand,브랜드_완제품,Y,76.50031,90.78947
2026-05-11,pm,rising,naver_top200,185,101-200,박카스,브랜드상품,brand,브랜드/완제품,Y,58.49652,90.78947
2026-05-11,pm,rising,naver_top200,186,101-200,질유산균,건강식품,health,유산균,Y,33.57239,51.36476
2026-05-11,pm,rising,naver_top200,187,101-200,락토핏골드,브랜드상품,health,영양제,Y,12.54119,51.11662
2026-05-11,pm,rising,naver_top200,188,101-200,안동학가산김치,브랜드상품,processed,김치/절임,Y,19.20914,51.11662
2026-05-11,pm,rising,naver_top200,189,101-200,시오콘부,수산_가공식품,seafood,해조류,N,53.44058,50.86848
2026-05-11,pm,rising,naver_top200,190,101-200,종합비타민,건강식품,health,영양제,Y,26.65245,50.86848
2026-05-11,pm,rising,naver_top200,191,101-200,계란30구,축산_가공식품,meat,계란,N,14.24463,50.87281
2026-05-11,pm,rising,naver_top200,192,101-200,명란젓,수산_가공식품,processed,반찬/수산가공,N,16.96702,50.62344
2026-05-11,pm,rising,naver_top200,193,101-200,프로바이오틱스,건강식품,health,유산균,Y,22.50766,50.62344
2026-05-11,pm,rising,naver_top200,194,101-200,차전자피,Top200_확장후보,agri,농산물 원물,N,19.72776,50.12468
2026-05-11,pm,rising,naver_top200,195,101-200,코엔자임q10,건강식품,health,건강식품,Y,31.25,50.12468
2026-05-11,pm,rising,naver_top200,196,101-200,통미김,수산_가공식품,seafood,해조류,N,30.06612,46.52777
2026-05-11,pm,rising,naver_top200,197,101-200,육포,축산_가공식품,processed,축산가공,N,23.88175,46.29629
2026-05-11,pm,rising,naver_top200,198,101-200,그린키위,Top200_확장후보,agri,과일,N,14.70245,46.06481
2026-05-11,pm,rising,naver_top200,199,101-200,창억떡호박인절미,브랜드상품,dessert,떡,Y,74.48463,46.06481
2026-05-11,pm,rising,naver_top200,200,101-200,킹크랩,Top200_확장후보,seafood,갑각류,N,38.15635,46.06481
2026-05-11,pm,top20,naver_datalab,1,,스승의날선물,,,,N,100.0,100.0
2026-05-11,pm,top20,naver_datalab,2,,쌀20kg,,,,N,9.68581,82.15547
2026-05-11,pm,top20,naver_datalab,3,,닭가슴살,,,,N,36.96055,75.53003
2026-05-11,pm,top20,naver_datalab,4,,오메가3,,,,N,33.89374,74.82332
2026-05-11,pm,top20,naver_datalab,5,,참외,,,,N,16.48574,68.81625
2026-05-11,pm,top20,naver_datalab,6,,쌀10kg,,,,N,13.73731,80.58252
2026-05-11,pm,top20,naver_datalab,7,,창억떡,,,,N,66.98108,79.3959
2026-05-11,pm,top20,naver_datalab,8,,마늘쫑,,,,N,16.58897,76.69902
2026-05-11,pm,top20,naver_datalab,9,,생수,,,,N,16.89607,70.01078
2026-05-11,pm,top20,naver_datalab,10,,올리브오일,,,,N,20.54839,61.59654
2026-05-11,pm,top20,naver_datalab,11,,계란,,,,N,72.38315,85.45176
2026-05-11,pm,top20,naver_datalab,12,,콜라겐,,,,N,32.37959,83.46094
2026-05-11,pm,top20,naver_datalab,13,,콘드로이친,,,,N,65.15016,81.77641
2026-05-11,pm,top20,naver_datalab,14,,카네이션쿠키,,,,N,23.40501,78.10107
2026-05-11,pm,top20,naver_datalab,15,,유산균,,,,N,74.26692,77.64165
2026-05-11,pm,top20,naver_datalab,16,,루테인,,,,N,35.22313,83.36079
2026-05-11,pm,top20,naver_datalab,17,,사과,,,,N,75.36429,83.36079
2026-05-11,pm,top20,naver_datalab,18,,감자,,,,N,51.79872,83.19604
2026-05-11,pm,top20,naver_datalab,19,,뉴케어,,,,N,81.73952,80.72487
2026-05-11,pm,top20,naver_datalab,20,,커피원두,,,,N,22.26775,80.39538
